n,training_count,pair_count,paired_fraction_of_total,paired_fraction_of_training,overlap,nonlinear,method,task_auc_mean,task_auc_std,universal_biological_score_mean,universal_biological_score_std,factor_separation_score_mean,factor_separation_score_std,task_auc_from_acq_mean,task_auc_from_acq_std,chance_normalized_environment_leakage_mean,chance_normalized_environment_leakage_std,paired_biological_invariance_error_mean,paired_biological_invariance_error_std,counterfactual_transport_error_mean,counterfactual_transport_error_std,biology_cca_from_bio_mean,biology_cca_from_bio_std,biology_procrustes_error_mean,biology_procrustes_error_std,n_seeds,recovery_margin,recovered,observational_log10,pair_count_log10_plus_one
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.9,True,hybrid_curriculum,0.9809957021423908,0.0037074075619911093,0.3520074874162674,0.10013199202222517,0.9670630425214768,0.1492002233137635,0.6607350500617579,0.08713083792357477,0.19111111111111112,0.07628730619454165,,,,,0.5401252837605645,0.05498213167439405,1.1110327005386353,0.22615485934116916,5,-0.14799251258373258,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.9,True,operator,0.9806164917969916,0.003648158924313726,0.30308028757572175,0.10211340335031685,0.9205106034874916,0.1314558713596621,0.670671473468322,0.04112006710898445,0.26622222222222225,0.09191246506632222,,,,,0.5351971407597493,0.06863148417002098,1.0083812594413757,0.21751786467098075,5,-0.19691971242427825,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.9,True,pair_consistency,0.9810154858942347,0.003550217823517025,0.299698731303215,0.09853948681781925,0.9120522797107696,0.07955199357927378,0.6498072756971325,0.09495385051821066,0.2564444444444444,0.1073312629199899,,,,,0.5980693856360848,0.03987824408172583,1.2382845640182496,0.30862847744094546,5,-0.200301268696785,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,False,factorized,0.9820009947706618,0.0031973699229631103,0.2021414041519165,0.05884863551580981,0.7876192197203636,0.12510453491456325,0.659753287394526,0.11572657276604661,0.34844444444444445,0.07362567990002361,,,,,0.585044252060027,0.04308458846453523,1.6726646184921266,0.5902018962562806,5,-0.2978585958480835,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,False,hybrid_curriculum,0.9820658941141213,0.003068307866607664,0.33626801073551177,0.07569429142412067,0.9081109866499901,0.12442399478314518,0.6595411831166246,0.08884437824676963,0.24266666666666667,0.07511965763342485,,,,,0.5601149331991863,0.046002991614227856,1.0120813250541687,0.1926517165603838,5,-0.16373198926448823,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,False,operator,0.9819982771785506,0.0031288264680360417,0.31689363420009614,0.08081074647363842,0.874418617784977,0.19694582586279208,0.7031567260242653,0.1122209182990567,0.2613333333333333,0.05899571024371598,,,,,0.551394338012857,0.05962346889641274,0.9361540913581848,0.22232155467861472,5,-0.18310636579990386,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,False,pair_consistency,0.9817954938381594,0.0035183823257639267,0.2682448148727417,0.12148913032947556,0.8651602923870086,0.10015120542793324,0.6529194646180805,0.10639972524581956,0.26311111111111113,0.08505045706469531,,,,,0.5418138558311032,0.08193731223399045,1.0842067003250122,0.23540041646839532,5,-0.2317551851272583,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,True,factorized,0.9786622323567815,0.004016428403430391,0.2159126043319702,0.06908899554992864,0.7744088135659695,0.12715961172772863,0.6744702686423553,0.10291979958048657,0.31866666666666665,0.07829352810552014,,,,,0.5477015770725404,0.049031125498207116,1.4304500102996827,0.46888894445468826,5,-0.28408739566802976,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,True,hybrid_curriculum,0.9789299286661329,0.0037299755157922544,0.31654499769210814,0.12332426712741734,0.8755141913890838,0.20858763321435092,0.6398388043904675,0.12249502861410985,0.21422222222222223,0.10308332959070622,,,,,0.5363641312291999,0.0286187361130263,0.9253198146820069,0.12501443842619483,5,-0.18345500230789186,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,True,operator,0.978861951878258,0.0035851905712994078,0.29923276603221893,0.07129893677620677,0.8591728612780571,0.16304647158433924,0.6920321787986066,0.07609591334953231,0.2653333333333333,0.058765068989437355,,,,,0.5355472884025525,0.06568215823332058,0.8662861347198486,0.14573157015049293,5,-0.20076723396778107,False,3.4771212547196626,0.47712125471966244
3000,1800,2,0.0006666666666666666,0.0011111111111111111,0.95,True,pair_consistency,0.9791566920007357,0.0037205060883922485,0.27053059339523317,0.10293417500316888,0.8305707544088363,0.11146578147400091,0.6791385363322064,0.11086842896092394,0.24533333333333332,0.1061399030164701,,,,,0.5749795676100549,0.043448835706195954,1.0073849320411683,0.2147170857819366,5,-0.22946940660476683,False,3.4771212547196626,0.47712125471966244
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,False,factorized,0.9824416186853788,0.003466412513366349,0.3121103584766388,0.0663617970191325,0.9768482357263565,0.0834428416574435,0.628687211430313,0.08013029936377718,0.2546666666666667,0.08796183235140842,,,,,0.6314946597491756,0.009967105680345346,1.9409358501434326,1.7260677934019262,5,-0.18788964152336118,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,False,hybrid_curriculum,0.9826883725405281,0.003052674047783703,0.3870839446783066,0.0670354361067048,0.9607954606413841,0.15044535953780105,0.6682337886399283,0.13281613315093438,0.18844444444444444,0.09025888691240697,,,,,0.5795949556356386,0.061573962672272914,1.130210769176483,0.20393401102059477,5,-0.11291605532169341,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,False,operator,0.9829353577177731,0.002884432729958053,0.34069904088974,0.07607334493432982,0.920380474627018,0.06007367585510925,0.7178251606649688,0.05563616309190909,0.2551111111111111,0.08618670517050846,,,,,0.5978152556097034,0.05632077910458919,1.3975462436676025,0.3955327921884523,5,-0.15930095911026,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,False,pair_consistency,0.982869091831363,0.0024858399154443454,0.40301027297973635,0.03645710412295091,1.0693747401237488,0.10510258616864518,0.6048638555004668,0.06047254113903013,0.18711111111111112,0.02860544712005517,,,,,0.5667597216834562,0.05485945798530677,1.104775595664978,0.2199327623671885,5,-0.09698972702026365,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,True,factorized,0.9805323793563442,0.003918837334231026,0.33105515241622924,0.07541254380022488,0.9808031052350998,0.14590037026551328,0.6231801222250601,0.10943436386745493,0.23155555555555551,0.09928634235270116,,,,,0.5708572006986761,0.037815543889886616,1.5785381197929382,1.110344482765693,5,-0.16894484758377076,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,True,hybrid_curriculum,0.9802144551485661,0.0035051333075573916,0.3366146832704544,0.10002892541452868,0.8941141933202743,0.13631806044515368,0.6628894828182088,0.1423675259049346,0.2302222222222222,0.1229533686573797,,,,,0.5852425500329369,0.058508210399987146,1.0634933948516845,0.2046429724488055,5,-0.1633853167295456,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,True,operator,0.9809731950733465,0.00307150775887639,0.36080107688903806,0.10689229341648059,0.9222628548741341,0.18612555950765852,0.6828917175768241,0.13283066974439295,0.21866666666666665,0.13092830947591974,,,,,0.5927601918913286,0.06451185227277752,1.2698398232460022,0.4285377221131793,5,-0.13919892311096194,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.9,True,pair_consistency,0.9808754929918679,0.003040388718998341,0.37168106734752654,0.0741130347191278,1.0118140965700149,0.1580201617798892,0.6166226970205365,0.057838728346669685,0.19022222222222224,0.022531185521131696,,,,,0.5447123865147793,0.061515871538811315,1.0165731549263,0.20189732358571108,5,-0.12831893265247346,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,False,factorized,0.9819230719316889,0.0034190839332828332,0.2946084588766098,0.04341618430136688,0.8893128573894501,0.08750614352809925,0.6772333667425035,0.13308998378435938,0.2568888888888889,0.08831201699473869,,,,,0.6042991160040685,0.04171140925890463,1.570474886894226,1.249079156813461,5,-0.2053915411233902,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,False,hybrid_curriculum,0.981743264986544,0.0025148547213233664,0.35593541264533995,0.11288371320608356,0.8833319783210755,0.1542313765848228,0.6696388131225991,0.13526882743188245,0.20355555555555555,0.12767242033258494,,,,,0.5617887288636277,0.06976340425242053,0.9067293882369996,0.12343951324155687,5,-0.14406458735466005,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,False,operator,0.9820789725321415,0.0021866766422479825,0.32075032889842986,0.06525307356835922,0.8830975487828254,0.057806730950066,0.7024135232405887,0.06973487360709,0.2586666666666667,0.08034800849514442,,,,,0.5892721495065488,0.0667218733116224,1.013518464565277,0.18953332200033832,5,-0.17924967110157014,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,False,pair_consistency,0.9820861327872967,0.002395753556399109,0.3673016637563705,0.05506662187426702,1.0037647947669028,0.1129940370038849,0.6068677709094084,0.07674824543762984,0.1968888888888889,0.03737035201702738,,,,,0.5415869492633946,0.03999722180320667,0.9207065820693969,0.15998786103920057,5,-0.13269833624362948,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,True,factorized,0.9784034114686257,0.004193706139734766,0.2998879015445709,0.08199313551474709,0.8771392196416855,0.14576106143799722,0.6786427466922136,0.10799215312691329,0.23066666666666666,0.10260074843901926,,,,,0.5563972526703849,0.04514320264673956,1.2935428500175477,0.7790455557790237,5,-0.2001120984554291,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,True,hybrid_curriculum,0.9778085275465018,0.0031474478701733473,0.3172586798667908,0.122884432933003,0.8383968576788903,0.15094285672227675,0.6600585407552158,0.12946156394265473,0.2524444444444444,0.15044460856711875,,,,,0.580115355088352,0.04006872719576123,0.8692173719406128,0.12730386195894677,5,-0.1827413201332092,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,True,operator,0.9789609916888168,0.002626577426563492,0.3149413764476776,0.10015872253880802,0.8360625803470612,0.2052574197572746,0.686155097520672,0.15856259219945373,0.23199999999999998,0.10572033921368577,,,,,0.5748565574595867,0.06918257145455511,0.9983297109603881,0.26349227058689373,5,-0.1850586235523224,False,3.4771212547196626,0.7781512503836436
3000,1800,5,0.0016666666666666668,0.002777777777777778,0.95,True,pair_consistency,0.9789256816632619,0.00308634378136109,0.35041327476501466,0.07108200510309919,0.9517103493213653,0.16983685217843764,0.6289020886923767,0.08379416078027187,0.1968888888888889,0.023861741680970872,,,,,0.525330431657594,0.05043340785045467,0.8701514482498169,0.13627143296505825,5,-0.14958672523498534,False,3.4771212547196626,0.7781512503836436
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,False,factorized,0.9822834854749439,0.0037234754474462337,0.32482272684574126,0.1189670832122481,0.9733150079846382,0.154094000943373,0.6318209820013421,0.07905700569738289,0.2311111111111111,0.07672300667392032,,,,,0.6049474752530193,0.08280661584531684,2.371280837059021,1.0677590038745013,5,-0.17517727315425874,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,False,hybrid_curriculum,0.9827727939815224,0.003185722708485505,0.4547174721956253,0.08527058611929257,1.0741507455706596,0.13764535553762935,0.6858077561511292,0.07585410407060969,0.15599999999999997,0.08620102832304623,,,,,0.6055617365545546,0.04504754306994757,0.9898910760879517,0.14568983998244162,5,-0.045282527804374695,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,False,operator,0.9828078641105901,0.0034302385158789073,0.4552937388420105,0.09684629927113834,1.083614218235016,0.07536769234560549,0.6631849140724723,0.0826668730618894,0.17111111111111113,0.094385602584868,,,,,0.5988842193606578,0.06520939092615824,1.1527005195617677,0.18485338563068518,5,-0.04470626115798948,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,False,pair_consistency,0.9828920780076101,0.0036171195028619823,0.4583578988909721,0.04734614430476967,1.1316864803433417,0.055836410839107405,0.5963055576140605,0.05191286584921602,0.15955555555555553,0.06297951852059859,,,,,0.5723507381970295,0.041695570073908554,1.0223543167114257,0.13220052764883364,5,-0.041642101109027885,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,True,factorized,0.9804614487996343,0.0035025767612924096,0.2837548732757568,0.10395400243405538,0.9314537584781647,0.1388058466130941,0.6381046218296859,0.059091040328079845,0.2613333333333333,0.06957720642797455,,,,,0.573535224236264,0.07539552778301238,2.0503089904785154,0.8469625301038938,5,-0.21624512672424318,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,True,hybrid_curriculum,0.9808308017640657,0.0031490796521535165,0.4916044041514397,0.02679940614415638,1.1407627299427987,0.10347450905441938,0.6232074447487437,0.08457683878527204,0.09688888888888889,0.04821761370707741,,,,,0.5896592889986418,0.022895962377249897,0.9294811129570008,0.13856582247912463,5,-0.008395595848560311,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,True,operator,0.9804079106177224,0.0030985762248701876,0.4558395281434059,0.0857595028297716,1.0355884209275246,0.12498816498108292,0.6725606165145822,0.15994366819033617,0.14266666666666666,0.08728271080195821,,,,,0.5845149407077856,0.01824001515998179,1.0622066736221314,0.15274722929222337,5,-0.04416047185659411,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.9,True,pair_consistency,0.9806405938405851,0.0033345967986837585,0.4478096589446068,0.05753410726509954,1.0985859587788582,0.07028091425343856,0.5793091947694816,0.0463753666664024,0.13466666666666666,0.08206591749816006,,,,,0.5694692130061533,0.03472834821472327,0.964185106754303,0.14025952100940314,5,-0.05219034105539322,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,False,factorized,0.9815133864894647,0.0035750220281200733,0.2749719560146332,0.10983720410140797,0.9100333333015442,0.14489396955726408,0.6125641646469591,0.09243547122934666,0.26222222222222225,0.07895928001973274,,,,,0.5794017858287165,0.08326147865149475,1.8513118028640747,0.7255321215360517,5,-0.2250280439853668,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,False,hybrid_curriculum,0.9817468988111967,0.0030880198774036597,0.42250042259693144,0.07747389470838492,0.9261557564139367,0.21623381144708842,0.7303379479221321,0.12630150210728552,0.196,0.09540556703999102,,,,,0.5891355173314387,0.052833517519559614,0.8068328619003295,0.06804406181617795,5,-0.07749957740306856,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,False,operator,0.9818641567912489,0.0034779844913392075,0.40571347773075106,0.10835194660878386,1.0086339086294174,0.060519337110916165,0.6457482200824839,0.0900511747447292,0.18,0.11174264966021889,,,,,0.5717329162824649,0.07598074861578002,0.8941878199577331,0.1077561796523321,5,-0.09428652226924894,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,False,pair_consistency,0.9820533483807461,0.003343205483054264,0.42501222938299177,0.01258945104882289,1.0404714033007623,0.07631479204631188,0.6490608471502416,0.05021017556451605,0.16,0.03810317377662722,,,,,0.520883554108124,0.06042900159502103,0.8297627925872803,0.0782370493452338,5,-0.07498777061700823,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,True,factorized,0.9785530702375859,0.0035778943192352856,0.2548486113548279,0.08911640510711108,0.8669556692242623,0.16454489878196915,0.64341067756234,0.0752103547333691,0.2591111111111111,0.05808890589135177,,,,,0.5784221857209448,0.0648303523425008,1.6021681308746338,0.6118094783725712,5,-0.2451513886451721,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,True,hybrid_curriculum,0.9783902646479763,0.0030794865142428464,0.43905526399612427,0.06739336709407594,0.9895405158400535,0.16622348102678847,0.6714621193789106,0.12502371084799146,0.14311111111111113,0.11038205257587938,,,,,0.5869455603138949,0.023173194240305478,0.7982924818992615,0.07893016065046422,5,-0.06094473600387573,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,True,operator,0.9782236446325216,0.0032977603997237583,0.41136002987623216,0.08427179576740725,0.9734243854880333,0.1287096740660043,0.6636092954186308,0.12421543471791392,0.1671111111111111,0.07192932058968599,,,,,0.5615048523009186,0.047332799539388605,0.8613101959228515,0.10446012280884077,5,-0.08863997012376784,False,3.4771212547196626,1.0413926851582251
3000,1800,10,0.0033333333333333335,0.005555555555555556,0.95,True,pair_consistency,0.9781489049059037,0.00352092270491281,0.42123106569051744,0.07082963562913629,1.0221183896064758,0.07819607403991122,0.6033243290436217,0.07237872300986135,0.14222222222222222,0.06825876690403411,,,,,0.5333901458930581,0.01674905177999728,0.8237788796424865,0.07771913242425131,5,-0.07876893430948256,False,3.4771212547196626,1.0413926851582251
3000,1800,15,0.005,0.008333333333333333,0.9,False,factorized,0.9825013013743641,0.003411396962351492,0.2812616407871246,0.0873122161559199,0.8841364294290542,0.06419424860811149,0.6713184593534152,0.08994203542277471,0.26711111111111113,0.11875277774528993,,,,,0.5790686620005326,0.03750332397381436,1.9647973299026489,0.6359025068829459,5,-0.21873835921287538,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.9,False,hybrid_curriculum,0.9827687044079803,0.0032808661584318942,0.48840262591838834,0.04172398529966826,1.0729324460029601,0.06943319257108646,0.719595647823197,0.05480359113101068,0.196,0.06331188720713034,,,,,0.6284618348472806,0.01417107356515145,0.867369270324707,0.16122778197101204,5,-0.011597374081611656,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.9,False,operator,0.9830623731180731,0.002982929254430468,0.46965540051460264,0.08210262132509386,1.0293341815471648,0.1365836198297175,0.7377814962013832,0.09144458039449718,0.20222222222222222,0.0921217659029961,,,,,0.6389383267269846,0.0726404676731733,0.9803084850311279,0.1727257173126536,5,-0.03034459948539736,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.9,False,pair_consistency,0.9830539494778602,0.003161190190767432,0.48375861793756486,0.06684208633796847,1.1139372035861015,0.06228637008155385,0.7082222866147488,0.06418598365260932,0.16133333333333333,0.07876516118998267,,,,,0.5437542969839183,0.02251461617018405,0.9732065320014953,0.157697005581458,5,-0.01624138206243514,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.9,True,factorized,0.9803211672487094,0.0034237719053684603,0.26632782220840456,0.08274517511873766,0.8931365117430687,0.125464838958437,0.6252397466581417,0.10504539321592099,0.2737777777777778,0.08233325835954003,,,,,0.5825958346686502,0.04629890024180919,1.7016001224517823,0.5366886840191135,5,-0.23367217779159544,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.9,True,hybrid_curriculum,0.980646788658255,0.003255126192433328,0.5036147892475128,0.028417929936639216,1.0657688826322556,0.13715935621457168,0.7093378675143717,0.09382324813288075,0.16044444444444445,0.03404427037959565,,,,,0.567280069954389,0.030834980307644845,0.832972276210785,0.12810898890073286,5,0.003614789247512795,True,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.9,True,operator,0.9807133408549629,0.0033215331425885475,0.4587423503398895,0.06327411554341422,1.0442740082740785,0.08194651368821916,0.7005677885478139,0.05752052685122814,0.17777777777777778,0.07078048137170215,,,,,0.6361357489414889,0.0336013783710724,0.9527918577194214,0.17513654909288232,5,-0.041257649660110474,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.9,True,pair_consistency,0.9810028755586924,0.0031520589767851195,0.48745727688074114,0.019290650464085287,1.1184930250048637,0.06253749565461453,0.6666342268954443,0.05861032660786562,0.12666666666666665,0.046904157598234276,,,,,0.5347067494470832,0.026878669719364888,0.8928007841110229,0.09907796395087694,5,-0.012542723119258858,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,False,factorized,0.9820363805914945,0.0031335825539753575,0.2889105319976807,0.08184209760078022,0.8635198518633842,0.08452784058026866,0.673814767346082,0.11237705534289148,0.2457777777777778,0.1336533197363358,,,,,0.5673948252105581,0.04460017372531142,1.5353207111358642,0.4756032684328353,5,-0.2110894680023193,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,False,hybrid_curriculum,0.9817766781566007,0.00301335222006761,0.4448806867003441,0.06006530925296238,0.9370443269610405,0.08124429651561234,0.7677433292140157,0.06496832457794037,0.1915555555555556,0.05073290017822585,,,,,0.5611568935757054,0.03446489630593332,0.7487436175346375,0.07366715696324781,5,-0.055119313299655914,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,False,operator,0.982357364135473,0.002699385590178833,0.4126371622085571,0.08217595291537887,0.9357122749090194,0.12367763903862888,0.7468590835787026,0.10934804610800541,0.21866666666666665,0.08245612376093735,,,,,0.6090657965679921,0.05599921409174093,0.782317292690277,0.07647188994583433,5,-0.08736283779144288,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,False,pair_consistency,0.982241790785071,0.003153280486704356,0.4410109668970108,0.03528609636243683,1.033907726407051,0.0594583125168947,0.6962825160571251,0.08886189023410682,0.16355555555555557,0.06401388738217496,,,,,0.512999100375248,0.015188409313119978,0.8182948708534241,0.07708558956350293,5,-0.0589890331029892,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,True,factorized,0.9786820698671883,0.003476188595688551,0.2211093157529831,0.0837958678949422,0.7596561804413795,0.2109304822956069,0.7062500419276516,0.13681582478509774,0.2826666666666666,0.08069757595759675,,,,,0.5464590181970055,0.03169611508710048,1.3519938349723817,0.39523957542225235,5,-0.2788906842470169,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,True,hybrid_curriculum,0.978123129708325,0.003536873359805647,0.4647937551140785,0.03292290679501702,0.9729141548275948,0.11512792282905046,0.7314175899921075,0.06481691783529109,0.15644444444444444,0.048038050761741516,,,,,0.543748357512411,0.04276856191582852,0.7559368848800659,0.05618042559777042,5,-0.0352062448859215,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,True,operator,0.9784249349529489,0.0036371193562064787,0.4187730461359024,0.05643551468140157,0.9447322219610215,0.1353368685934399,0.7215868241511535,0.10432639432030694,0.16933333333333334,0.0601520706621,,,,,0.5884468228112172,0.04450150701351036,0.8047781348228454,0.08080164452471013,5,-0.08122695386409762,False,3.4771212547196626,1.2041199826559248
3000,1800,15,0.005,0.008333333333333333,0.95,True,pair_consistency,0.9785901793702619,0.003585807136511637,0.45567707568407056,0.0504737585397326,1.026840391755104,0.08862912012634876,0.682610839967361,0.0823214312879117,0.11777777777777779,0.08753129951658278,,,,,0.4909813082883857,0.018375585582682548,0.7971335530281067,0.039071817083682014,5,-0.044322924315929435,False,3.4771212547196626,1.2041199826559248
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,False,factorized,0.9827396730536322,0.0036675277907531976,0.2884579122066498,0.10584735512541012,0.9187357574701309,0.15380712029512872,0.6462990964835352,0.08604864824556367,0.30133333333333334,0.09035731538975937,,,,,0.6382755203245123,0.04793444239504998,2.049039125442505,1.3002882655359678,5,-0.2115420877933502,False,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,False,hybrid_curriculum,0.983101040718501,0.0030242395310355556,0.5731621816754341,0.03891093481785695,1.1268228203058244,0.10032560054616316,0.7490130723407624,0.11151270047341362,0.1288888888888889,0.06267691011631311,,,,,0.6408242507582244,0.028800195022835033,0.9817723870277405,0.12110258948651503,5,0.07316218167543409,True,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,False,operator,0.9829894719159838,0.0030016056443741327,0.5514238849282265,0.07614790590201671,1.1789191648364068,0.06210864452809242,0.6527557868040567,0.11803343423875912,0.13733333333333334,0.05793568166403624,,,,,0.6863855237644498,0.018378998974488057,0.8793333888053894,0.1012449387181691,5,0.05142388492822647,True,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,False,pair_consistency,0.9834702643248298,0.0031552427336227116,0.49363463222980497,0.08792760758563094,1.164406467974186,0.14120370152371603,0.6440243949988683,0.10084967793767477,0.132,0.06191591271162513,,,,,0.5348458600638073,0.05485555729213628,0.9008812665939331,0.092084610669595,5,-0.0063653677701950295,False,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,True,factorized,0.9810246471269359,0.0035977224383307313,0.307806795835495,0.09207237300807596,0.9358969300985336,0.10339556252398543,0.6265367211605167,0.13174394084193786,0.28088888888888885,0.08281468230294835,,,,,0.6342499263522521,0.04457283031978217,1.6931943893432617,0.8729173193181082,5,-0.19219320416450503,False,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,True,hybrid_curriculum,0.9807026269092626,0.0031660968809453524,0.5095295757055283,0.03400294048168008,1.0063788533210754,0.09904985452197175,0.7936279078822366,0.07837095389412806,0.12933333333333333,0.05257328805851835,,,,,0.5971618093185874,0.04318702406655588,0.9186229348182678,0.10386650514695207,5,0.00952957570552826,True,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,True,operator,0.9809649351439829,0.00329324703605706,0.4961605593562126,0.06190174704907314,1.14123679921031,0.052332999885136414,0.610394828001009,0.10704583355972143,0.152,0.07724579975796039,,,,,0.6412415471492656,0.05042124188220221,0.8527843952178955,0.0568901341155112,5,-0.003839440643787384,False,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.9,True,pair_consistency,0.9806661276371933,0.0037628159642104295,0.49580736458301544,0.07994033539063006,1.1616219505667686,0.10477180904671703,0.6343069281419413,0.06375670673139447,0.13644444444444442,0.08691701732822271,,,,,0.5408250915930934,0.02608360203319534,0.8361243486404419,0.07254716857049794,5,-0.004192635416984558,False,3.4771212547196626,1.3222192947339193
3000,1800,20,0.006666666666666667,0.011111111111111112,0.95,False,factorized,0.9821813027629414,0.0033171642219627776,0.2627167463302612,0.12101372769363193,0.8659034326672554,0.1624388469438139,0.6595318114365863,0.09763686588959512,0.308,0.10414377526249911,,,,,0.6216682084906353,0.0386455889212029,1.611967420578003,0.9410120376365526,5,-0.2372832536697388,False,3.4771212547196626,1.3222192947339193
