fold,seed,condition,mean_paired_cosine,worst_paired_cosine,mean_top1_retrieval,worst_top1_retrieval,scanner_probe_accuracy,effective_rank,biological_acquisition_cross_covariance,feature_variance_nonzero_fraction,n_test_slides
3,704,shuffled_region_pairs,0.5023321449756623,0.43923118710517883,0.8494444444444446,0.7833333333333333,0.3244444444444444,76.97462473420129,0.09016341716051102,1.0,9
3,705,shuffled_region_pairs,0.5093526899814605,0.4411643147468567,0.8699999999999999,0.7833333333333334,0.3155555555555556,77.30888091169733,0.0892699584364891,1.0,9
4,701,shuffled_region_pairs,0.5186576873064042,0.44517284631729126,0.8866666666666667,0.7833333333333333,0.33111111111111113,78.5423464210424,0.08543609082698822,1.0,9
4,702,shuffled_region_pairs,0.5383014559745789,0.4701955020427704,0.9100000000000001,0.8333333333333334,0.33333333333333337,77.09827081590822,0.08886777609586716,1.0,9
4,703,shuffled_region_pairs,0.5272551059722901,0.45404475927352905,0.8944444444444445,0.8,0.3111111111111111,77.40711142437105,0.08644826710224152,1.0,9
4,704,shuffled_region_pairs,0.5297420710325241,0.4661105275154114,0.9005555555555557,0.8222222222222222,0.32222222222222224,76.85931268036686,0.08783253282308578,1.0,9
4,705,shuffled_region_pairs,0.5265196263790131,0.46883833408355713,0.9011111111111111,0.8388888888888889,0.33333333333333337,79.4974378214932,0.08811406046152115,1.0,9
0,701,shuffled_sample_pairs,0.5100871533155441,0.45374470949172974,0.873,0.775,0.28200000000000003,83.45951848865235,0.08387245982885361,1.0,10
0,702,shuffled_sample_pairs,0.5175206124782562,0.4666467607021332,0.8710000000000001,0.825,0.31999999999999995,81.93534978993172,0.08688019216060638,1.0,10
0,703,shuffled_sample_pairs,0.5162980198860169,0.4637943208217621,0.8724999999999999,0.82,0.2919999999999999,81.76639098671076,0.08442056179046631,1.0,10
0,704,shuffled_sample_pairs,0.51607426404953,0.45498475432395935,0.8799999999999999,0.8200000000000001,0.26,82.61432897875127,0.0872219055891037,1.0,10
0,705,shuffled_sample_pairs,0.5265508890151978,0.4768890142440796,0.882,0.815,0.29200000000000004,80.85371581547076,0.08999486267566681,1.0,10
1,701,shuffled_sample_pairs,0.5040245294570923,0.43582916259765625,0.885,0.815,0.288,86.39637778877761,0.07952062785625458,1.0,10
1,702,shuffled_sample_pairs,0.5145868510007858,0.4359016716480255,0.882,0.775,0.296,83.80239203627423,0.07888976484537125,1.0,10
1,703,shuffled_sample_pairs,0.508168151974678,0.43912360072135925,0.8865000000000001,0.8,0.25,83.28995846770538,0.08103790134191513,1.0,10
1,704,shuffled_sample_pairs,0.5121049523353577,0.4467041790485382,0.8960000000000001,0.8,0.29,84.52251238463715,0.07730388641357422,1.0,10
1,705,shuffled_sample_pairs,0.5055823475122452,0.42532727122306824,0.8855000000000001,0.785,0.292,84.69446045755457,0.0785703957080841,1.0,10
2,701,shuffled_sample_pairs,0.5074342876672745,0.4379892349243164,0.8714999999999999,0.785,0.31399999999999995,85.28260746398904,0.08509160578250885,1.0,10
2,702,shuffled_sample_pairs,0.5069145113229752,0.438444584608078,0.8775000000000001,0.81,0.272,86.4368015028893,0.08527569472789764,1.0,10
2,703,shuffled_sample_pairs,0.5130243688821793,0.4353998899459839,0.8859999999999999,0.79,0.26999999999999996,84.22627823732259,0.08635151386260986,1.0,10
2,704,shuffled_sample_pairs,0.5106186300516129,0.43775036931037903,0.8899999999999999,0.815,0.32599999999999996,85.02963474464221,0.0867004245519638,1.0,10
2,705,shuffled_sample_pairs,0.5102312743663788,0.44219520688056946,0.8780000000000001,0.8,0.29800000000000004,84.49289452126715,0.08352433890104294,1.0,10
