representation,representation_family,branch,fold,neural_seed,k_value,scanner_centroid_rank,scanner_balanced_accuracy,scanner_macro_f1,category_balanced_accuracy,category_macro_f1,category_weighted_f1,same_category_purity_k1,same_category_purity_k5,same_category_purity_k10,same_sample_top1_retrieval,scanner_category_ratio,category_scanner_ratio
oldstyle_keep_k1,oldstyle_linear_decomposition,keep,3,,1.0,4.0,0.808974358974359,0.8080526904143734,0.4104154036043641,0.3530632546351233,0.41645385207319296,0.9897435897435898,0.9058974358974359,0.7683333333333333,0.9961538461538462,1.9711111032133708,0.5073280741860603
oldstyle_keep_k1,oldstyle_linear_decomposition,keep,4,,1.0,4.0,0.7812865497076024,0.7822124949571174,0.36901108753300205,0.3353275842754647,0.43648603172186295,0.952046783625731,0.8617543859649123,0.7328654970760234,0.9964912280701754,2.1172441048610198,0.47231209556993525
oldstyle_keep_k2,oldstyle_linear_decomposition,keep,0,,2.0,4.0,0.5777777777777777,0.5747763199385021,0.34097560134613264,0.29025672167012917,0.3041945238992258,0.9430555555555555,0.8622222222222222,0.7104166666666667,1.0,1.6944842255480368,0.590150079252922
oldstyle_keep_k2,oldstyle_linear_decomposition,keep,1,,2.0,4.0,0.6084656084656085,0.6039785877907564,0.39021439443357253,0.3931112675971293,0.48548009629470223,0.9862433862433863,0.893968253968254,0.757989417989418,0.9936507936507937,1.5593110278487934,0.6413088743299583
oldstyle_keep_k2,oldstyle_linear_decomposition,keep,2,,2.0,4.0,0.5779310344827586,0.56589767739494,0.4736622636622636,0.3971370416998932,0.46636077183300273,0.9462068965517242,0.8653793103448276,0.7154482758620689,0.9972413793103448,1.220133159889727,0.8195826757879263
oldstyle_keep_k2,oldstyle_linear_decomposition,keep,3,,2.0,4.0,0.6371794871794871,0.6264524193577102,0.4111863725703371,0.35251135315617105,0.41689169454174596,0.9910256410256411,0.9125641025641026,0.773974358974359,0.9974358974358974,1.5496123648175912,0.6453226772733661
oldstyle_keep_k2,oldstyle_linear_decomposition,keep,4,,2.0,4.0,0.616374269005848,0.6029152182339133,0.36808544008103883,0.32994562083865325,0.4315853863271872,0.9543859649122807,0.8678362573099415,0.7388304093567252,0.9976608187134502,1.6745412936467825,0.5971784654066189
oldstyle_keep_k3,oldstyle_linear_decomposition,keep,0,,3.0,4.0,0.44722222222222224,0.43679856658142946,0.34335891812865493,0.2925703240435813,0.3078216410403252,0.9416666666666667,0.8669444444444444,0.715,1.0,1.3024919365998533,0.7677590715920234
oldstyle_keep_k3,oldstyle_linear_decomposition,keep,1,,3.0,4.0,0.45396825396825397,0.4289499425402109,0.3890837138508372,0.3923490576860358,0.4862467698754732,0.9873015873015873,0.8975661375661376,0.7604232804232804,0.9947089947089947,1.1667624159213499,0.8570725165245714
oldstyle_keep_k3,oldstyle_linear_decomposition,keep,2,,3.0,4.0,0.46896551724137925,0.44777908133368827,0.478989898989899,0.3998315534926557,0.4673864365993989,0.9475862068965517,0.872551724137931,0.7206896551724138,0.9986206896551724,0.9790718305967216,1.021375519904932
oldstyle_keep_k3,oldstyle_linear_decomposition,keep,3,,3.0,4.0,0.4897435897435898,0.46845334218606105,0.41397683426490833,0.35321729000797913,0.41495316369887253,0.9923076923076923,0.9194871794871795,0.7773076923076923,0.9974358974358974,1.1830217278056614,0.845293012373373
oldstyle_keep_k3,oldstyle_linear_decomposition,keep,4,,3.0,4.0,0.47602339181286546,0.453579016559799,0.36780473832665284,0.3336294449512903,0.43282070223026303,0.960233918128655,0.8739181286549708,0.7432748538011696,0.9988304093567252,1.2942285463166112,0.7726610596297008
oldstyle_keep_k4,oldstyle_linear_decomposition,keep,0,,4.0,4.0,0.2,0.06666666666666667,0.3454422514619883,0.25230206813867145,0.3090972222266185,0.9486111111111111,0.8694444444444445,0.7151388888888889,1.0,0.5789679726598458,1.7272112573099414
oldstyle_keep_k4,oldstyle_linear_decomposition,keep,1,,4.0,4.0,0.2,0.06666666666666667,0.3878260491411176,0.39153082545970935,0.4850486763303986,0.9873015873015873,0.9011640211640212,0.7639153439153439,0.9947089947089947,0.5156951175479869,1.9391302457055881
oldstyle_keep_k4,oldstyle_linear_decomposition,keep,2,,4.0,4.0,0.2,0.06666666666666667,0.48477337477337473,0.40633066366978865,0.4754229256078217,0.9517241379310345,0.8758620689655172,0.7224827586206897,0.9986206896551724,0.4125639121445096,2.4238668738668734
oldstyle_keep_k4,oldstyle_linear_decomposition,keep,3,,4.0,4.0,0.2,0.06666666666666667,0.41625993928773947,0.35968175057728846,0.4227445381055636,0.9910256410256411,0.9243589743589744,0.7811538461538462,0.9987179487179487,0.4804690077604372,2.0812996964386974
oldstyle_keep_k4,oldstyle_linear_decomposition,keep,4,,4.0,4.0,0.2,0.06666666666666667,0.3677499672526263,0.3327604546763056,0.4329344835676287,0.960233918128655,0.8767251461988305,0.7452631578947368,0.9988304093567252,0.5438477710661759,1.8387498362631316
oldstyle_removed_k1,oldstyle_linear_decomposition,removed,0,,1.0,4.0,0.2375,0.18459637451811534,0.16657830372577145,0.10310818523758587,0.12617761923980755,0.19583333333333333,0.17555555555555555,0.16597222222222222,0.1,1.425755903908008,0.7013823314769325
oldstyle_removed_k1,oldstyle_linear_decomposition,removed,1,,1.0,4.0,0.2931216931216931,0.2503596134299875,0.14135681669928246,0.11651209289279287,0.14142067809189035,0.2751322751322751,0.2201058201058201,0.24582010582010583,0.12169312169312169,2.0736296979951803,0.48224617971415856
oldstyle_removed_k1,oldstyle_linear_decomposition,removed,2,,1.0,4.0,0.2827586206896552,0.23793193050924294,0.1868168868168868,0.12075766719562206,0.13518448574102832,0.25103448275862067,0.2562758620689655,0.24372413793103448,0.16551724137931034,1.5135602862647426,0.6606938680109411
oldstyle_removed_k1,oldstyle_linear_decomposition,removed,3,,1.0,4.0,0.308974358974359,0.25254466486700494,0.15675274676080478,0.0902158118361308,0.11617433368485604,0.31153846153846154,0.25256410256410255,0.22692307692307692,0.14871794871794872,1.971093747057812,0.5073325413835175
oldstyle_removed_k1,oldstyle_linear_decomposition,removed,4,,1.0,4.0,0.28888888888888886,0.2320475542962202,0.17158365134671755,0.13884887206212007,0.2066079179774157,0.20701754385964913,0.2392982456140351,0.25380116959064325,0.2736842105263158,1.6836620891411949,0.5939434085078685
oldstyle_removed_k2,oldstyle_linear_decomposition,removed,0,,2.0,4.0,0.3513888888888889,0.3543148149271378,0.17534671650299752,0.10873400235577742,0.10462312777773322,0.29444444444444445,0.2902777777777778,0.29291666666666666,0.29583333333333334,2.0039661756818923,0.49901041850655414
oldstyle_removed_k2,oldstyle_linear_decomposition,removed,1,,2.0,4.0,0.3502645502645502,0.3350308272150401,0.14068580126114372,0.10234796379613334,0.11700755569404588,0.2878306878306878,0.2929100529100529,0.29248677248677246,0.20952380952380953,2.4896936799924987,0.4016558374374043
oldstyle_removed_k2,oldstyle_linear_decomposition,removed,2,,2.0,4.0,0.4,0.3910519471966197,0.2517145817145818,0.12999474171070055,0.1304283773660612,0.2496551724137931,0.24662068965517242,0.24441379310344827,0.1986206896551724,1.5891014230298288,0.6292864542864544
oldstyle_removed_k2,oldstyle_linear_decomposition,removed,3,,2.0,4.0,0.4051282051282052,0.38743216454564666,0.2264485246153256,0.11286352580058427,0.10689696519249423,0.35128205128205126,0.3646153846153846,0.3696153846153846,0.28717948717948716,1.7890520850882456,0.558955218987196
oldstyle_removed_k2,oldstyle_linear_decomposition,removed,4,,2.0,4.0,0.4304093567251462,0.42328136002635147,0.2507040423358046,0.16843092134855356,0.23279766069165247,0.2409356725146199,0.25333333333333335,0.24783625730994152,0.1824561403508772,1.7168026199938011,0.5824781418399808
oldstyle_removed_k3,oldstyle_linear_decomposition,removed,0,,3.0,4.0,0.45138888888888895,0.44449898745347893,0.1801284067085954,0.11541347021856377,0.13027337363732672,0.25972222222222224,0.3169444444444444,0.30527777777777776,0.37777777777777777,2.505928393732633,0.39905370101596516
oldstyle_removed_k3,oldstyle_linear_decomposition,removed,1,,3.0,4.0,0.4603174603174603,0.44448693711626647,0.1967514677103718,0.1624475918733938,0.2537244792676523,0.3058201058201058,0.31915343915343913,0.311005291005291,0.22857142857142856,2.3395884446212674,0.4274256022673595
oldstyle_removed_k3,oldstyle_linear_decomposition,removed,2,,3.0,4.0,0.4593103448275862,0.44507832653755397,0.290973840973841,0.1893260507232532,0.2341813130435523,0.30344827586206896,0.29682758620689653,0.2904827586206897,0.23310344827586207,1.5785279641989498,0.633501605723828
oldstyle_removed_k3,oldstyle_linear_decomposition,removed,3,,3.0,4.0,0.47307692307692306,0.4672010713220365,0.27433409436834094,0.1602714493286403,0.2054804418374014,0.36923076923076925,0.3869230769230769,0.378974358974359,0.34102564102564104,1.7244554460727566,0.5798932076078752
oldstyle_removed_k3,oldstyle_linear_decomposition,removed,4,,3.0,4.0,0.5497076023391813,0.535886551193401,0.25681974972273897,0.19791106723699328,0.2725599264312487,0.2982456140350877,0.28771929824561404,0.29005847953216374,0.2327485380116959,2.140441313149173,0.46719337449562093
oldstyle_removed_k4,oldstyle_linear_decomposition,removed,0,,4.0,4.0,0.5013888888888889,0.4944849016944556,0.17925852366765974,0.11786508952247675,0.14149934526257174,0.3625,0.3397222222222222,0.3298611111111111,0.42916666666666664,2.7970156098041383,0.35752392532054017
oldstyle_removed_k4,oldstyle_linear_decomposition,removed,1,,4.0,4.0,0.5291005291005291,0.5250516966477611,0.20365079365079364,0.1717121491918677,0.2551437003121087,0.3100529100529101,0.31576719576719575,0.3172486772486772,0.23492063492063492,2.5980774227071968,0.3849
oldstyle_removed_k4,oldstyle_linear_decomposition,removed,2,,4.0,4.0,0.5227586206896552,0.5189991804178978,0.29115125615125614,0.2013378946903841,0.25078299712799046,0.32827586206896553,0.31751724137931037,0.3063448275862069,0.25655172413793104,1.795488117070244,0.5569516113711365
oldstyle_removed_k4,oldstyle_linear_decomposition,removed,3,,4.0,4.0,0.5166666666666667,0.5176806044508497,0.2804032632840046,0.17378624362513553,0.21806430248981978,0.4025641025641026,0.4058974358974359,0.41423076923076924,0.38461538461538464,1.8425843573131468,0.5427159934529121
oldstyle_removed_k4,oldstyle_linear_decomposition,removed,4,,4.0,4.0,0.6222222222222222,0.6242101775306771,0.2558479473946189,0.20853936114933697,0.2907968057469342,0.3286549707602339,0.3146198830409357,0.3030409356725146,0.26432748538011697,2.4320000553395453,0.41118420116992327
