noise_level,seed,strategy,site_id,qwk,accuracy,macro_f1,support
0.35,7,adaptive_ordinal_harm,0,0.6688983566646378,0.45555555555555555,0.45084460842875623,270
0.35,7,adaptive_ordinal_harm,1,0.7569060773480663,0.6444444444444445,0.6326946425585437,90
0.35,7,adaptive_ordinal_harm,2,0.708838821490468,0.5,0.47688518471141866,90
0.35,7,adaptive_ordinal_harm,3,0.6249419414770088,0.5131578947368421,0.5113227513227513,76
0.35,7,adaptive_ordinal_harm,4,0.7542262678803641,0.52,0.4864598364598364,75
0.35,7,cross_site_blend_50,0,0.6744868035190617,0.4703703703703704,0.4614067467414034,270
0.35,7,cross_site_blend_50,1,0.7468581687612208,0.6222222222222222,0.6099469316262485,90
0.35,7,cross_site_blend_50,2,0.7089678510998308,0.5444444444444444,0.5229127238846488,90
0.35,7,cross_site_blend_50,3,0.5987068965517242,0.5,0.49000647152528876,76
0.35,7,cross_site_blend_50,4,0.755944931163955,0.5333333333333333,0.4960577764058239,75
0.35,7,fedavg,0,0.6813056379821958,0.4444444444444444,0.43336359540348307,270
0.35,7,fedavg,1,0.7302977232924693,0.5777777777777777,0.5619631576153316,90
0.35,7,fedavg,2,0.7103918228279387,0.5,0.47159314486900694,90
0.35,7,fedavg,3,0.5647905759162304,0.4473684210526316,0.43337028468607414,76
0.35,7,fedavg,4,0.7899268634265263,0.5466666666666666,0.5196883462329687,75
0.35,7,ordinal_harm_blend_50,0,0.6912585244885308,0.4777777777777778,0.4756152259373745,270
0.35,7,ordinal_harm_blend_50,1,0.7410881801125704,0.6111111111111112,0.5993802897503087,90
0.35,7,ordinal_harm_blend_50,2,0.7539543057996485,0.5333333333333333,0.5190313092611943,90
0.35,7,ordinal_harm_blend_50,3,0.5978952237770325,0.47368421052631576,0.47238075406741076,76
0.35,7,ordinal_harm_blend_50,4,0.7755601238647896,0.52,0.4881782629608717,75
0.35,42,adaptive_ordinal_harm,0,0.6450567260940032,0.42592592592592593,0.3924337030662332,270
0.35,42,adaptive_ordinal_harm,1,0.5772495755517827,0.4222222222222222,0.4089946678419884,90
0.35,42,adaptive_ordinal_harm,2,0.6638655462184874,0.5,0.47379268749833464,90
0.35,42,adaptive_ordinal_harm,3,0.7588832487309645,0.5657894736842105,0.5514163564775356,76
0.35,42,adaptive_ordinal_harm,4,0.6760895170789164,0.4666666666666667,0.45938853014210074,75
0.35,42,cross_site_blend_50,0,0.6785913918390163,0.44814814814814813,0.4190587808591483,270
0.35,42,cross_site_blend_50,1,0.5431472081218274,0.43333333333333335,0.41493629826963163,90
0.35,42,cross_site_blend_50,2,0.6683417085427136,0.5444444444444444,0.5251813974147787,90
