dataset,representation,representation_family,fold,neural_seed,confounding_seed,confounding_strength,balanced_accuracy,macro_f1,weighted_f1,n_test,n_test_errors,max_scanner_error_share,recall_Bone,recall_Dermis,recall_Epidermis,recall_Inflamm/Necrosis,recall_SCC,recall_Subcutis,error_rate_cs2,error_rate_gt450,error_rate_nz20,error_rate_nz210,error_rate_p1000,recall_Cartilage
caninescc,true_pair_acquisition,neural_factorization,2,914,2004,moderate,0.3902305102305102,0.284569586723172,0.3217051828872492,725,488,0.19262295081967212,0.4444444444444444,0.2777777777777778,0.2545454545454545,0.46,0.18461538461538463,0.72,0.6620689655172414,0.7034482758620689,0.6827586206896552,0.6689655172413793,0.6482758620689655,
caninescc,true_pair_acquisition,neural_factorization,2,914,2005,moderate,0.36760942760942755,0.2834809942204478,0.3381923961620628,725,482,0.2033195020746888,0.37777777777777777,0.23333333333333334,0.30454545454545456,0.37,0.26666666666666666,0.6533333333333333,0.6482758620689655,0.6896551724137931,0.6689655172413793,0.6413793103448275,0.6758620689655173,
caninescc,true_pair_acquisition,neural_factorization,2,914,2001,severe,0.37072908572908575,0.2830343925149862,0.3240367387271584,725,487,0.21765913757700206,0.28888888888888886,0.5222222222222223,0.2545454545454545,0.37,0.2153846153846154,0.5733333333333334,0.6068965517241379,0.6827586206896552,0.6344827586206897,0.7034482758620689,0.7310344827586207,
caninescc,true_pair_acquisition,neural_factorization,2,914,2002,severe,0.3771898471898472,0.34172352954780466,0.33781085189181753,725,479,0.2150313152400835,0.35555555555555557,0.45555555555555555,0.21818181818181817,0.24,0.35384615384615387,0.64,0.6344827586206897,0.6620689655172414,0.6620689655172414,0.6344827586206897,0.7103448275862069,
caninescc,true_pair_acquisition,neural_factorization,2,914,2003,severe,0.38019036519036514,0.35213750320921783,0.3565899339615954,725,465,0.2129032258064516,0.35555555555555557,0.34444444444444444,0.4090909090909091,0.37,0.2153846153846154,0.5866666666666667,0.6344827586206897,0.6689655172413793,0.593103448275862,0.6275862068965518,0.6827586206896552,
caninescc,true_pair_acquisition,neural_factorization,2,914,2004,severe,0.3837671587671588,0.2894777756025459,0.33791439168335735,725,482,0.21369294605809128,0.4222222222222222,0.35555555555555557,0.2863636363636364,0.46,0.20512820512820512,0.5733333333333334,0.6206896551724138,0.6620689655172414,0.6206896551724138,0.7103448275862069,0.7103448275862069,
caninescc,true_pair_acquisition,neural_factorization,2,914,2005,severe,0.3604441854441855,0.27907356877945116,0.32661901060481185,725,487,0.2135523613963039,0.3111111111111111,0.2777777777777778,0.30454545454545456,0.34,0.2358974358974359,0.6933333333333334,0.593103448275862,0.7172413793103448,0.696551724137931,0.6344827586206897,0.7172413793103448,
caninescc,true_pair_acquisition,neural_factorization,2,915,2001,mild,0.4320758870758871,0.3824003083009487,0.3842610316858974,725,445,0.19775280898876405,0.37777777777777777,0.2777777777777778,0.3181818181818182,0.51,0.28205128205128205,0.8266666666666667,0.5655172413793104,0.6482758620689655,0.6206896551724138,0.6275862068965518,0.6068965517241379,
caninescc,true_pair_acquisition,neural_factorization,2,915,2002,mild,0.4469075369075369,0.39701477299204285,0.3883180998727902,725,447,0.21700223713646533,0.4888888888888889,0.37777777777777777,0.2727272727272727,0.5,0.28205128205128205,0.76,0.5517241379310345,0.6137931034482759,0.6068965517241379,0.6413793103448275,0.6689655172413793,
caninescc,true_pair_acquisition,neural_factorization,2,915,2003,mild,0.42712121212121207,0.33162795917537474,0.38517402406302576,725,449,0.20489977728285078,0.4,0.36666666666666664,0.32272727272727275,0.46,0.26666666666666666,0.7466666666666667,0.5724137931034483,0.6827586206896552,0.5862068965517241,0.6206896551724138,0.6344827586206897,
caninescc,true_pair_acquisition,neural_factorization,2,915,2004,mild,0.40725977725977724,0.3200419501366959,0.3801221505771622,725,452,0.2013274336283186,0.28888888888888886,0.2222222222222222,0.2909090909090909,0.54,0.3282051282051282,0.7733333333333333,0.6,0.6344827586206897,0.6344827586206897,0.6206896551724138,0.6275862068965518,
caninescc,true_pair_acquisition,neural_factorization,2,915,2005,mild,0.40714581714581716,0.36764633343188713,0.3707502948625601,725,456,0.19736842105263158,0.35555555555555557,0.26666666666666666,0.2909090909090909,0.46,0.3230769230769231,0.7466666666666667,0.6,0.6827586206896552,0.6068965517241379,0.6344827586206897,0.6206896551724138,
caninescc,true_pair_acquisition,neural_factorization,2,915,2001,moderate,0.40136234136234133,0.3096929319602858,0.36676548939847886,725,462,0.19264069264069264,0.4,0.24444444444444444,0.2909090909090909,0.44,0.3128205128205128,0.72,0.6896551724137931,0.6206896551724138,0.6689655172413793,0.593103448275862,0.6137931034482759,
caninescc,true_pair_acquisition,neural_factorization,2,915,2002,moderate,0.3356345506345506,0.3023700160714678,0.31569762968934734,725,500,0.222,0.28888888888888886,0.16666666666666666,0.2636363636363636,0.47,0.2512820512820513,0.5733333333333334,0.6206896551724138,0.6551724137931034,0.6620689655172414,0.7448275862068966,0.7655172413793103,
caninescc,true_pair_acquisition,neural_factorization,2,915,2003,moderate,0.39259518259518256,0.3049672826415916,0.36316325557734985,725,465,0.1935483870967742,0.24444444444444444,0.3888888888888889,0.30454545454545456,0.47,0.24102564102564103,0.7066666666666667,0.6,0.6827586206896552,0.6275862068965518,0.6758620689655173,0.6206896551724138,
caninescc,true_pair_acquisition,neural_factorization,2,915,2004,moderate,0.3905413105413105,0.347458725503859,0.34705978352099326,725,475,0.18526315789473685,0.28888888888888886,0.3333333333333333,0.25,0.51,0.24102564102564103,0.72,0.5793103448275863,0.696551724137931,0.7034482758620689,0.6896551724137931,0.6068965517241379,
caninescc,true_pair_acquisition,neural_factorization,2,915,2005,moderate,0.3904312354312354,0.3577460281812422,0.3657081891298927,725,461,0.210412147505423,0.3111111111111111,0.2222222222222222,0.2818181818181818,0.39,0.3641025641025641,0.7733333333333333,0.5793103448275863,0.6689655172413793,0.6482758620689655,0.6137931034482759,0.6689655172413793,
caninescc,true_pair_acquisition,neural_factorization,2,915,2001,severe,0.35229085729085724,0.31209151682552094,0.31250373945289583,725,498,0.20883534136546184,0.26666666666666666,0.4444444444444444,0.24545454545454545,0.31,0.2205128205128205,0.6266666666666667,0.6344827586206897,0.6827586206896552,0.6620689655172414,0.7379310344827587,0.7172413793103448,
caninescc,true_pair_acquisition,neural_factorization,2,915,2002,severe,0.34364413364413365,0.32322545745845455,0.3315515438230047,725,493,0.21703853955375255,0.26666666666666666,0.3333333333333333,0.24545454545454545,0.24,0.3230769230769231,0.6533333333333333,0.696551724137931,0.6275862068965518,0.6,0.7379310344827587,0.7379310344827587,
caninescc,true_pair_acquisition,neural_factorization,2,915,2003,severe,0.38587024087024085,0.359439476583797,0.37493738753883915,725,456,0.21052631578947367,0.2222222222222222,0.2777777777777778,0.32727272727272727,0.49,0.31794871794871793,0.68,0.6137931034482759,0.6896551724137931,0.5724137931034483,0.6068965517241379,0.6620689655172414,
caninescc,true_pair_acquisition,neural_factorization,2,915,2004,severe,0.4002926702926703,0.29798411295901817,0.348611364033546,725,473,0.2135306553911205,0.37777777777777777,0.34444444444444444,0.2636363636363636,0.46,0.2358974358974359,0.72,0.6137931034482759,0.6344827586206897,0.6137931034482759,0.7034482758620689,0.696551724137931,
caninescc,true_pair_acquisition,neural_factorization,2,915,2005,severe,0.3224164724164724,0.2555166125741007,0.3028682508607484,725,507,0.21104536489151873,0.2,0.26666666666666666,0.2909090909090909,0.3,0.21025641025641026,0.6666666666666666,0.6482758620689655,0.7310344827586207,0.7103448275862069,0.6689655172413793,0.7379310344827587,
caninescc,true_pair_acquisition,neural_factorization,3,911,2001,mild,0.3474366763448149,0.26944927535426494,0.2883171378542618,780,555,0.1963963963963964,0.4222222222222222,0.35,0.5142857142857142,0.22857142857142856,0.13424657534246576,0.43529411764705883,0.6538461538461539,0.7435897435897436,0.75,0.7115384615384616,0.6987179487179487,
caninescc,true_pair_acquisition,neural_factorization,3,911,2002,mild,0.3431434156615462,0.2751089798892636,0.2940783408250534,780,545,0.21100917431192662,0.35555555555555557,0.25,0.5942857142857143,0.2714285714285714,0.12876712328767123,0.4588235294117647,0.6730769230769231,0.717948717948718,0.6602564102564102,0.7051282051282052,0.7371794871794872,
caninescc,true_pair_acquisition,neural_factorization,3,911,2003,mild,0.34615414049942655,0.2460682051532568,0.3266634762942215,780,534,0.19288389513108614,0.35555555555555557,0.325,0.5371428571428571,0.3,0.19452054794520549,0.36470588235294116,0.6602564102564102,0.6794871794871795,0.7051282051282052,0.717948717948718,0.6602564102564102,
caninescc,true_pair_acquisition,neural_factorization,3,911,2004,mild,0.37278219050177147,0.2947945332920349,0.29811916836784685,780,536,0.20149253731343283,0.4666666666666667,0.3,0.6457142857142857,0.2857142857142857,0.11506849315068493,0.4235294117647059,0.6730769230769231,0.6602564102564102,0.7435897435897436,0.6666666666666666,0.6923076923076923,
caninescc,true_pair_acquisition,neural_factorization,3,911,2005,mild,0.3259383966676473,0.21893380328605988,0.26168362588404526,780,561,0.2014260249554367,0.35555555555555557,0.25,0.6285714285714286,0.24285714285714285,0.09041095890410959,0.38823529411764707,0.7051282051282052,0.7243589743589743,0.7115384615384616,0.7307692307692307,0.7243589743589743,
caninescc,true_pair_acquisition,neural_factorization,3,911,2001,moderate,0.3184613449641653,0.22001192561879704,0.2667160843839437,780,567,0.20458553791887124,0.3111111111111111,0.3,0.5314285714285715,0.2857142857142857,0.1178082191780822,0.36470588235294116,0.6474358974358975,0.7756410256410257,0.7243589743589743,0.7435897435897436,0.7435897435897436,
caninescc,true_pair_acquisition,neural_factorization,3,911,2002,moderate,0.3101054257319366,0.26989789784276,0.33061951504211,780,531,0.22598870056497175,0.2,0.225,0.5485714285714286,0.2714285714285714,0.2273972602739726,0.38823529411764707,0.7243589743589743,0.7051282051282052,0.5769230769230769,0.6282051282051282,0.7692307692307693,
caninescc,true_pair_acquisition,neural_factorization,3,911,2003,moderate,0.2739657385024025,0.19315687900757678,0.25459037993868167,780,585,0.1794871794871795,0.3111111111111111,0.2,0.4742857142857143,0.18571428571428572,0.13150684931506848,0.3411764705882353,0.7692307692307693,0.8205128205128205,0.7115384615384616,0.7756410256410257,0.6730769230769231,
caninescc,true_pair_acquisition,neural_factorization,3,911,2004,moderate,0.3096620855343659,0.2169732986969973,0.2884862714701769,780,563,0.16873889875666073,0.3111111111111111,0.275,0.5085714285714286,0.2714285714285714,0.1506849315068493,0.3411764705882353,0.7307692307692307,0.7371794871794872,0.7884615384615384,0.7435897435897436,0.6089743589743589,
caninescc,true_pair_acquisition,neural_factorization,3,911,2005,moderate,0.3311121343514575,0.2346966281414764,0.2878013767435701,780,552,0.2028985507246377,0.3333333333333333,0.3,0.5657142857142857,0.2714285714285714,0.13972602739726028,0.3764705882352941,0.6730769230769231,0.75,0.6987179487179487,0.6987179487179487,0.717948717948718,
caninescc,true_pair_acquisition,neural_factorization,3,911,2001,severe,0.3124792154304644,0.2275020485317936,0.3197779468378193,780,549,0.2331511839708561,0.3333333333333333,0.325,0.37142857142857144,0.24285714285714285,0.2493150684931507,0.35294117647058826,0.5961538461538461,0.717948717948718,0.8012820512820513,0.5833333333333334,0.8205128205128205,
caninescc,true_pair_acquisition,neural_factorization,3,911,2002,severe,0.25817056350698575,0.19243843247873121,0.28451278678612085,780,574,0.19686411149825783,0.15555555555555556,0.225,0.5257142857142857,0.22857142857142856,0.16712328767123288,0.24705882352941178,0.782051282051282,0.8525641025641025,0.6858974358974359,0.6346153846153846,0.7243589743589743,
caninescc,true_pair_acquisition,neural_factorization,3,911,2003,severe,0.2786125500428482,0.2394636027345626,0.2776353549397965,780,577,0.22530329289428075,0.26666666666666666,0.25,0.33714285714285713,0.2857142857142857,0.20273972602739726,0.32941176470588235,0.7435897435897436,0.782051282051282,0.7051282051282052,0.6346153846153846,0.8333333333333334,
caninescc,true_pair_acquisition,neural_factorization,3,911,2004,severe,0.27635346985064957,0.25096282282341814,0.3195086512033938,780,551,0.22323049001814882,0.17777777777777778,0.3,0.37714285714285717,0.2857142857142857,0.2821917808219178,0.23529411764705882,0.6346153846153846,0.75,0.6602564102564102,0.6987179487179487,0.7884615384615384,
caninescc,true_pair_acquisition,neural_factorization,3,911,2005,severe,0.27657721840638844,0.2382453156299388,0.292483391420513,780,558,0.17383512544802868,0.28888888888888886,0.3,0.4685714285714286,0.14285714285714285,0.2356164383561644,0.2235294117647059,0.6025641025641025,0.7692307692307693,0.7756410256410257,0.8076923076923077,0.6217948717948718,
caninescc,true_pair_acquisition,neural_factorization,3,912,2001,mild,0.36492355541912347,0.24558984240389867,0.3254015650846707,780,525,0.1980952380952381,0.5777777777777777,0.15,0.5485714285714286,0.18571428571428572,0.1863013698630137,0.5411764705882353,0.7243589743589743,0.6923076923076923,0.6858974358974359,0.5961538461538461,0.6666666666666666,
caninescc,true_pair_acquisition,neural_factorization,3,912,2002,mild,0.37324960882374253,0.29795338133850663,0.3502580374575892,780,505,0.2,0.5555555555555556,0.075,0.6114285714285714,0.2571428571428571,0.21095890410958903,0.5294117647058824,0.6858974358974359,0.6410256410256411,0.6346153846153846,0.6282051282051282,0.6474358974358975,
caninescc,true_pair_acquisition,neural_factorization,3,912,2003,mild,0.34686394953719696,0.2789325966383695,0.33048361513287616,780,525,0.1980952380952381,0.4888888888888889,0.075,0.52,0.2714285714285714,0.20821917808219179,0.5176470588235295,0.6794871794871795,0.6602564102564102,0.6794871794871795,0.6794871794871795,0.6666666666666666,
caninescc,true_pair_acquisition,neural_factorization,3,912,2004,mild,0.3746609983414979,0.28822046200324997,0.30390292251581014,780,530,0.19622641509433963,0.5777777777777777,0.175,0.6,0.21428571428571427,0.13972602739726028,0.5411764705882353,0.6923076923076923,0.7115384615384616,0.6538461538461539,0.6730769230769231,0.6666666666666666,
caninescc,true_pair_acquisition,neural_factorization,3,912,2005,mild,0.3770807272680761,0.2566067614184405,0.34951047068618923,780,498,0.20281124497991967,0.5333333333333333,0.025,0.68,0.2857142857142857,0.19726027397260273,0.5411764705882353,0.6923076923076923,0.6410256410256411,0.5833333333333334,0.6282051282051282,0.6474358974358975,
caninescc,true_pair_acquisition,neural_factorization,3,912,2001,moderate,0.32138208860408696,0.2177338277400483,0.2909856871634399,780,548,0.1989051094890511,0.5111111111111111,0.125,0.5828571428571429,0.18571428571428572,0.1589041095890411,0.36470588235294116,0.6666666666666666,0.75,0.7051282051282052,0.6923076923076923,0.6987179487179487,
caninescc,true_pair_acquisition,neural_factorization,3,912,2002,moderate,0.35996190561460506,0.2568663759901626,0.35462726176607084,780,506,0.2134387351778656,0.4222222222222222,0.15,0.5771428571428572,0.2571428571428571,0.2356164383561644,0.5176470588235295,0.7051282051282052,0.6474358974358975,0.6346153846153846,0.5641025641025641,0.6923076923076923,
caninescc,true_pair_acquisition,neural_factorization,3,912,2003,moderate,0.28568950411214716,0.20031934677468863,0.2863383777134597,780,562,0.18149466192170818,0.4666666666666667,0.125,0.4857142857142857,0.15714285714285714,0.19726027397260273,0.2823529411764706,0.7564102564102564,0.7948717948717948,0.6666666666666666,0.7307692307692307,0.6538461538461539,
caninescc,true_pair_acquisition,neural_factorization,3,912,2004,moderate,0.33632279395776576,0.22803709932271457,0.2956843786449947,780,551,0.1724137931034483,0.5333333333333333,0.15,0.42857142857142855,0.24285714285714285,0.18082191780821918,0.4823529411764706,0.7756410256410257,0.6794871794871795,0.7564102564102564,0.7115384615384616,0.6089743589743589,
caninescc,true_pair_acquisition,neural_factorization,3,912,2005,moderate,0.3529646044110186,0.23617723531250373,0.30344666936476183,780,539,0.19851576994434136,0.5555555555555556,0.15,0.5371428571428571,0.24285714285714285,0.16164383561643836,0.47058823529411764,0.6794871794871795,0.7564102564102564,0.6858974358974359,0.6474358974358975,0.6858974358974359,
caninescc,true_pair_acquisition,neural_factorization,3,912,2001,severe,0.3364080959628905,0.23692518582931243,0.3308804426911403,780,535,0.22990654205607478,0.4888888888888889,0.275,0.3942857142857143,0.2,0.2602739726027397,0.4,0.6217948717948718,0.6730769230769231,0.8076923076923077,0.5384615384615384,0.7884615384615384,
caninescc,true_pair_acquisition,neural_factorization,3,912,2002,severe,0.2795106992568717,0.20519967757610624,0.2983470514536386,780,563,0.19715808170515098,0.3333333333333333,0.15,0.46285714285714286,0.15714285714285714,0.19726027397260273,0.3764705882352941,0.8141025641025641,0.8333333333333334,0.6217948717948718,0.6282051282051282,0.7115384615384616,
caninescc,true_pair_acquisition,neural_factorization,3,912,2003,severe,0.28620744492622013,0.2398541542592897,0.26548135118605665,780,577,0.2218370883882149,0.4222222222222222,0.1,0.3942857142857143,0.2571428571428571,0.16712328767123288,0.3764705882352941,0.7371794871794872,0.7692307692307693,0.6858974358974359,0.6858974358974359,0.8205128205128205,
caninescc,true_pair_acquisition,neural_factorization,3,912,2004,severe,0.26499322103270534,0.20186193872604688,0.29762922558784377,780,565,0.2176991150442478,0.3333333333333333,0.15,0.3657142857142857,0.18571428571428572,0.2493150684931507,0.3058823529411765,0.6923076923076923,0.782051282051282,0.7243589743589743,0.6346153846153846,0.7884615384615384,
caninescc,true_pair_acquisition,neural_factorization,3,912,2005,severe,0.29145197805149453,0.25422662756305237,0.32060761462163956,780,540,0.1814814814814815,0.4,0.1,0.4228571428571429,0.14285714285714285,0.27123287671232876,0.4117647058823529,0.6025641025641025,0.6730769230769231,0.7371794871794872,0.8205128205128205,0.6282051282051282,
caninescc,true_pair_acquisition,neural_factorization,3,913,2001,mild,0.34764679235468915,0.2819564435332345,0.3127944295645884,780,538,0.19516728624535315,0.35555555555555557,0.225,0.5085714285714286,0.2857142857142857,0.16986301369863013,0.5411764705882353,0.7243589743589743,0.6474358974358975,0.7051282051282052,0.6987179487179487,0.6730769230769231,
caninescc,true_pair_acquisition,neural_factorization,3,913,2002,mild,0.2808203083364244,0.19875609665835461,0.2778261232871797,780,570,0.2,0.15555555555555556,0.175,0.44,0.21428571428571427,0.1589041095890411,0.5411764705882353,0.7564102564102564,0.6987179487179487,0.7243589743589743,0.7435897435897436,0.7307692307692307,
caninescc,true_pair_acquisition,neural_factorization,3,913,2003,mild,0.34768608052048827,0.25064767081308953,0.3285871444807164,780,530,0.1792452830188679,0.24444444444444444,0.275,0.49714285714285716,0.34285714285714286,0.19726027397260273,0.5294117647058824,0.7115384615384616,0.5961538461538461,0.7307692307692307,0.75,0.6089743589743589,
caninescc,true_pair_acquisition,neural_factorization,3,913,2004,mild,0.33764692025973253,0.2668262131124593,0.2794961795055293,780,549,0.1930783242258652,0.28888888888888886,0.225,0.5828571428571429,0.22857142857142856,0.11232876712328767,0.5882352941176471,0.6987179487179487,0.6666666666666666,0.7435897435897436,0.7307692307692307,0.6794871794871795,
caninescc,true_pair_acquisition,neural_factorization,3,913,2005,mild,0.3224597525463762,0.2553289980749092,0.2641825394774407,780,566,0.18904593639575973,0.3111111111111111,0.275,0.5428571428571428,0.24285714285714285,0.10410958904109589,0.4588235294117647,0.7435897435897436,0.7243589743589743,0.7435897435897436,0.7307692307692307,0.6858974358974359,
caninescc,true_pair_acquisition,neural_factorization,3,913,2001,moderate,0.3175389577444372,0.2178722776254513,0.27172015626966844,780,564,0.19680851063829788,0.37777777777777777,0.15,0.5085714285714286,0.34285714285714286,0.12602739726027398,0.4,0.7115384615384616,0.7051282051282052,0.7307692307692307,0.7564102564102564,0.7115384615384616,
caninescc,true_pair_acquisition,neural_factorization,3,913,2002,moderate,0.3275420061479691,0.23796294164997223,0.34091874521341525,780,525,0.21904761904761905,0.2222222222222222,0.2,0.42857142857142855,0.2714285714285714,0.2547945205479452,0.5882352941176471,0.6923076923076923,0.6282051282051282,0.6346153846153846,0.6730769230769231,0.7371794871794872,
caninescc,true_pair_acquisition,neural_factorization,3,913,2003,moderate,0.31578828944058596,0.21922897440357714,0.28699535000713317,780,557,0.17055655296229802,0.3111111111111111,0.225,0.4742857142857143,0.22857142857142856,0.16164383561643836,0.49411764705882355,0.7692307692307693,0.7692307692307693,0.6858974358974359,0.7371794871794872,0.6089743589743589,
caninescc,true_pair_acquisition,neural_factorization,3,913,2004,moderate,0.3277676732793574,0.22508013627120338,0.2781223563850485,780,567,0.1710758377425044,0.3333333333333333,0.3,0.4057142857142857,0.3,0.14520547945205478,0.4823529411764706,0.7948717948717948,0.6794871794871795,0.7884615384615384,0.75,0.6217948717948718,
caninescc,true_pair_acquisition,neural_factorization,3,913,2005,moderate,0.32944893177971335,0.2246532639855796,0.2782348176517273,780,555,0.1927927927927928,0.3111111111111111,0.225,0.52,0.2714285714285714,0.13150684931506848,0.5176470588235295,0.6923076923076923,0.7307692307692307,0.7628205128205128,0.6858974358974359,0.6858974358974359,
caninescc,true_pair_acquisition,neural_factorization,3,913,2001,severe,0.30121790116350955,0.24311726668156278,0.28798511064462023,780,569,0.22144112478031636,0.4222222222222222,0.225,0.30857142857142855,0.21428571428571427,0.2136986301369863,0.4235294117647059,0.6282051282051282,0.7115384615384616,0.8333333333333334,0.6666666666666666,0.8076923076923077,
caninescc,true_pair_acquisition,neural_factorization,3,913,2002,severe,0.24858189546747164,0.21140787314155196,0.26414941868120906,780,592,0.19087837837837837,0.17777777777777778,0.25,0.32571428571428573,0.22857142857142856,0.1917808219178082,0.3176470588235294,0.8589743589743589,0.8397435897435898,0.6730769230769231,0.6987179487179487,0.7243589743589743,
caninescc,true_pair_acquisition,neural_factorization,3,913,2003,severe,0.2695927610008996,0.19138729029823054,0.2428746269768715,780,593,0.21922428330522767,0.24444444444444444,0.175,0.37142857142857144,0.2571428571428571,0.13424657534246576,0.43529411764705883,0.7756410256410257,0.75,0.7371794871794872,0.7051282051282052,0.8333333333333334,
caninescc,true_pair_acquisition,neural_factorization,3,913,2004,severe,0.28973994772947226,0.22183030617644056,0.3254626074058305,780,545,0.22568807339449543,0.17777777777777778,0.25,0.36,0.2857142857142857,0.27671232876712326,0.38823529411764707,0.6602564102564102,0.6602564102564102,0.7051282051282052,0.6794871794871795,0.7884615384615384,
caninescc,true_pair_acquisition,neural_factorization,3,913,2005,severe,0.29227462065495907,0.24977308711526428,0.30450814094780887,780,552,0.1721014492753623,0.28888888888888886,0.2,0.4228571428571429,0.2,0.23013698630136986,0.4117647058823529,0.6474358974358975,0.7307692307692307,0.7371794871794872,0.8141025641025641,0.6089743589743589,
caninescc,true_pair_acquisition,neural_factorization,3,914,2001,mild,0.36609594370472703,0.2874613612712106,0.31106925741283037,780,538,0.17657992565055763,0.4888888888888889,0.225,0.45714285714285713,0.3,0.1726027397260274,0.5529411764705883,0.7243589743589743,0.7051282051282052,0.75,0.6602564102564102,0.6089743589743589,
caninescc,true_pair_acquisition,neural_factorization,3,914,2002,mild,0.396906744432933,0.324375374966957,0.35147606885196575,780,507,0.1814595660749507,0.4666666666666667,0.3,0.5485714285714286,0.32857142857142857,0.20821917808219179,0.5294117647058824,0.6923076923076923,0.6602564102564102,0.6410256410256411,0.6666666666666666,0.5897435897435898,
caninescc,true_pair_acquisition,neural_factorization,3,914,2003,mild,0.4008868083001846,0.3363939185676801,0.40164368204156864,780,481,0.18503118503118504,0.5111111111111111,0.2,0.5142857142857142,0.34285714285714286,0.2958904109589041,0.5411764705882353,0.6089743589743589,0.6410256410256411,0.6217948717948718,0.6410256410256411,0.5705128205128205,
caninescc,true_pair_acquisition,neural_factorization,3,914,2004,mild,0.3577975497657206,0.28444945787093573,0.30435034890471013,780,540,0.1814814814814815,0.4444444444444444,0.225,0.5085714285714286,0.2714285714285714,0.15616438356164383,0.5411764705882353,0.7243589743589743,0.6794871794871795,0.7115384615384616,0.717948717948718,0.6282051282051282,
caninescc,true_pair_acquisition,neural_factorization,3,914,2005,mild,0.3811211623157635,0.2967684958245014,0.30473421329267103,780,530,0.19056603773584907,0.5111111111111111,0.225,0.6,0.2571428571428571,0.12876712328767123,0.5647058823529412,0.7051282051282052,0.6987179487179487,0.6602564102564102,0.6858974358974359,0.6474358974358975,
caninescc,true_pair_acquisition,neural_factorization,3,914,2001,moderate,0.329046180115882,0.27247670109610295,0.3138427866671216,780,539,0.19480519480519481,0.4,0.175,0.5028571428571429,0.22857142857142856,0.19726027397260273,0.47058823529411764,0.6153846153846154,0.7243589743589743,0.7435897435897436,0.6987179487179487,0.6730769230769231,
caninescc,true_pair_acquisition,neural_factorization,3,914,2002,moderate,0.3845818357784514,0.2839216224452915,0.38669601474413534,780,489,0.2085889570552147,0.4222222222222222,0.25,0.49714285714285716,0.35714285714285715,0.29863013698630136,0.4823529411764706,0.6923076923076923,0.6602564102564102,0.5448717948717948,0.5833333333333334,0.6538461538461539,
caninescc,true_pair_acquisition,neural_factorization,3,914,2003,moderate,0.31324642185641377,0.25733901705370976,0.29744124050702897,780,553,0.17721518987341772,0.4,0.15,0.44,0.2714285714285714,0.19452054794520549,0.4235294117647059,0.7371794871794872,0.8076923076923077,0.6282051282051282,0.7435897435897436,0.6282051282051282,
caninescc,true_pair_acquisition,neural_factorization,3,914,2004,moderate,0.3506382994598143,0.24768123064395095,0.3402917660612343,780,527,0.16129032258064516,0.4222222222222222,0.175,0.42857142857142855,0.2714285714285714,0.23013698630136986,0.5764705882352941,0.75,0.6410256410256411,0.7051282051282052,0.7371794871794872,0.5448717948717948,
caninescc,true_pair_acquisition,neural_factorization,3,914,2005,moderate,0.38337967759402086,0.25362579364044613,0.3144175086798499,780,530,0.18490566037735848,0.5777777777777777,0.2,0.5371428571428571,0.3142857142857143,0.15342465753424658,0.5176470588235295,0.6474358974358975,0.75,0.6923076923076923,0.6794871794871795,0.6282051282051282,
caninescc,true_pair_acquisition,neural_factorization,3,914,2001,severe,0.3128843333375968,0.22022577546383454,0.2969392744713267,780,556,0.22661870503597123,0.3111111111111111,0.325,0.3657142857142857,0.18571428571428572,0.2191780821917808,0.47058823529411764,0.6410256410256411,0.7371794871794872,0.7628205128205128,0.6153846153846154,0.8076923076923077,
caninescc,true_pair_acquisition,neural_factorization,3,914,2002,severe,0.2829240585122938,0.20525356074837878,0.2908891237392136,780,572,0.18706293706293706,0.28888888888888886,0.25,0.37714285714285717,0.22857142857142856,0.2,0.35294117647058826,0.8205128205128205,0.8589743589743589,0.6474358974358975,0.6538461538461539,0.6858974358974359,
caninescc,true_pair_acquisition,neural_factorization,3,914,2003,severe,0.27929716178708924,0.20106913563322043,0.25338519838362905,780,585,0.20854700854700856,0.3333333333333333,0.1,0.3657142857142857,0.3142857142857143,0.1506849315068493,0.4117647058823529,0.75,0.7948717948717948,0.7243589743589743,0.6987179487179487,0.782051282051282,
caninescc,true_pair_acquisition,neural_factorization,3,914,2004,severe,0.29695299276483805,0.21813401011441372,0.30649855257653846,780,558,0.22759856630824374,0.24444444444444444,0.225,0.2742857142857143,0.37142857142857144,0.2547945205479452,0.4117647058823529,0.6666666666666666,0.75,0.6923076923076923,0.6538461538461539,0.8141025641025641,
caninescc,true_pair_acquisition,neural_factorization,3,914,2005,severe,0.31047917492720073,0.2681730206121779,0.32213649097129293,780,538,0.1654275092936803,0.37777777777777777,0.2,0.4342857142857143,0.22857142857142856,0.25753424657534246,0.36470588235294116,0.6282051282051282,0.7307692307692307,0.7243589743589743,0.7948717948717948,0.5705128205128205,
caninescc,true_pair_acquisition,neural_factorization,3,915,2001,mild,0.3732076453107879,0.29460544106918135,0.3068018835578109,780,536,0.19402985074626866,0.4444444444444444,0.4,0.6057142857142858,0.22857142857142856,0.136986301369863,0.4235294117647059,0.7051282051282052,0.6858974358974359,0.717948717948718,0.6602564102564102,0.6666666666666666,
caninescc,true_pair_acquisition,neural_factorization,3,915,2002,mild,0.36097269653675784,0.2946248475850294,0.3269069717428532,780,518,0.20077220077220076,0.4444444444444444,0.25,0.7257142857142858,0.24285714285714285,0.16164383561643836,0.3411764705882353,0.6987179487179487,0.5769230769230769,0.6987179487179487,0.6794871794871795,0.6666666666666666,
