cell_key,acquisition_dim,cross_covariance_weight,fold,seed,epochs,classification,run_id,record_sha256,code_commit,environment_sha256,dataset_source_sha256,split_manifest_sha256,pair_assignments_sha256
dim32-xcov0p2-fold3-seed911,32,0.2,3,911,75,valid and complete,parun-v1-f062fe5601836f747f35f25d797a6d60af36de890ea33d2df129475132e090fa,7cda8a8123c131e5ab087db8199cd6607c7f6fbc8eea4ac2031734760ff3209e,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,788b680ccd19af1a5078a29468ccedec71924988f53e9d5a9bcec65b838a6f75
dim32-xcov0p2-fold3-seed912,32,0.2,3,912,75,valid and complete,parun-v1-259e4ba49c0bb4bf0f2d6e89e5acdde36d92978604e0b6e4e1eddb6ee585dcc5,841df53461e24b6ea98bfd4593df9584172710da86f1bc954fa33b782a3cfbe7,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,9143cda1072e3664a49e6e3b2d1d8494f0763cee9176381e29119d33155f8fac
dim32-xcov0p2-fold3-seed913,32,0.2,3,913,75,valid and complete,parun-v1-e265dcd479944618b9729ffec3097bfacf7101c23ca32979ddeab492967a89e8,9ee61d7b9522942913bd1c40ccc4387daffa702a943a9edae7b5ec5bad2c1987,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,47c382edc2395527f2c22f60c32f9c18fc1f027496589778ff6018dd434a35ba
dim32-xcov0p2-fold3-seed914,32,0.2,3,914,75,valid and complete,parun-v1-b3649ff13982ad4ca80daa8ca29fc7960cfc496fd8be0e510e124bc84f6ea315,2fa1ffacee5f0ed951c9aa64c6d9c0c0e226dc22f163929890c258a215bd9282,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,d78a282b3884d291121ce06532ba18e7f669118925ae184dacc36cd7c6b6b431
dim32-xcov0p2-fold3-seed915,32,0.2,3,915,75,valid and complete,parun-v1-553aa75c42137b2f3aa2b1a2b3b7c3db56f1374b74e86e076a8af39c8733a7f2,b6a0f38712bda08df7ca00d6609faf5f06927bd8ecc6f3e6609ae14bd533f4d7,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,eb78143a1b9c18c92198ec81bb92c912e3219330c6e15c3b8beac6d2a6cc0cc4
dim32-xcov0p2-fold4-seed911,32,0.2,4,911,75,valid and complete,parun-v1-bb83182f63257d0ea1ef314570af1ec7ed1b3f8869f96925a73719b1ca111ab3,2f5be49689f2bb5ec8653db1eb3c86e5b53d6799d0c1965d3e20194a33ad1c9c,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,6acf6c0707388b5254a70464d25d2a7986f98adff8089ea2d85596136ef93103
dim32-xcov0p2-fold4-seed912,32,0.2,4,912,75,valid and complete,parun-v1-2068e6e846fa6c68d3ed3140325c2a4731700d0137feb75bd9bf8d2610eeba1d,0f53b33b30d4dc210a0c558bcb090bc8c002cba9059e65e5e491ddfcadafa3b3,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,7977eb2ed6639764823c063e8735c9fa703f2f3f8617fd7b6fbccd2612df7bc9
dim32-xcov0p2-fold4-seed913,32,0.2,4,913,75,valid and complete,parun-v1-94356f0a7e9c638620d8375283ed49d864cf37d3af2c2fcbc376784798ca0400,e84f12bf41f46be65687bfa4675b56f2431e04d7b3a459fd7cdfa54cdd36f7b3,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,5724c813f9aa4839eeef8ab813c481c6c84936ff9e5378f71882e7e12444a99c
dim32-xcov0p2-fold4-seed914,32,0.2,4,914,75,valid and complete,parun-v1-90f23279ee3db4b5b93e35fcb84ff24f74e04749bc48d5018d0121cfa15f6a85,b221eefb0253161cda22c0d503bb3e447cc6d81509dcbf7d34ace5a6cb661175,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,af2713044289b4bbd93440be52ac3568d0b7a4e8368c4b4de8135d354555337e
dim32-xcov0p2-fold4-seed915,32,0.2,4,915,75,valid and complete,parun-v1-ca5fc879fca7c8764e0c70b73d2548b83414282611119972b0ce8acfde9e6963,8fdbdc7391b75d4c69a2293134ea5bfadbef1c0d005d1d6dc760e98a7eab2dc2,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,4a302cb0ad7d6b0713adcb835cee85cbc0eb1cae062a3aa7d7ef4e919c062b4e
dim4-xcov0-fold0-seed911,4,0.0,0,911,75,valid and complete,parun-v1-098ebf9ce6249e9dce3e21de7de58dc71a44075cce53da31a53ef0bf13924c6d,b4e1f1d1f6387a9a1be1259cdb06527dc1f3e9f3aff0bea7e89f5ca506206a58,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,d569107cee1d5c33dc8acb011b678be13c8287cdff20ecd0d74c69622c527681
dim4-xcov0-fold0-seed912,4,0.0,0,912,75,valid and complete,parun-v1-0f008c1d4b71d16f8b290b05c4112bba68beacaca98eb7c1c88a8c0d746a52e7,f5a0989884d2ef7a0ef8e5fdaf0ac94cf96a994121d9b9e73a787983afcf26ef,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7
dim4-xcov0-fold0-seed913,4,0.0,0,913,75,valid and complete,parun-v1-f535f224425a6b553c39ced97a98a30e9df0fec98158fb89f9611cf98a5cf7df,466196a96765f10e5dd9f83f229fe60cc4edebdb736c2c11106e90819659577b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153
dim4-xcov0-fold0-seed914,4,0.0,0,914,75,valid and complete,parun-v1-e12a647154ef41b5f266924b394b7b64924364538bccc40b69777433952b41f7,7669b0fd691f2cc46a0db7e0dd73be6da90f058debd0d618cefa316ce13e5761,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c
dim4-xcov0-fold0-seed915,4,0.0,0,915,75,valid and complete,parun-v1-a4671f26185611cd3a84fccf750726f39592bbcb20dbecbc64e46a9102eaa2df,29a1830b0591c1f8015f1f252f9a59a682f6117a1b3a56ea8cc83549db1fb0e3,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09
dim4-xcov0-fold1-seed911,4,0.0,1,911,75,valid and complete,parun-v1-8c3979dad7ac3a960ee8b8f581a289fbe09e6b73296e6659f5fc55b82caf5a30,9661641198e7c9c43d2b1528826835f70ea6bce289a0798bf080fb97e3044909,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,4b71f8ec363b6ac63db9f82872fa5c7ab5807a34e9ec5b0b43d6868e5fdbb9c2
dim4-xcov0-fold1-seed912,4,0.0,1,912,75,valid and complete,parun-v1-c246ce36b70d2630cdeac8a8a7a3de03c3b708c04dc4ca483e4ba454d730084d,eec344522c62ab7f85058e763fee30043e805d9dfd5d3bc1f3cfb81b5bb94bba,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,f8c616da5b2df50729c7df94506e219d3178fc5210df108a9bd19fdc705bc64c
dim4-xcov0-fold1-seed913,4,0.0,1,913,75,valid and complete,parun-v1-04ebe66ad79740733ffb245da2f8007210ea9125dc732a5bf0a0b2076abdd0b5,5d3f73f213254b0f559e614ae9bfe2f885e16d5955bcb631c9cce1afb386f892,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,15982657a25be52fa73802a18ef4fdcdff3af4a7333ae1226cea85949040fe89
dim4-xcov0-fold1-seed914,4,0.0,1,914,75,valid and complete,parun-v1-a2b901480fa9f3768422636dc7baaa42b6d6cf903920d5007d4a220f97a6ee83,813e2ba37daef1df56f80309be5adc4cdfa0aa84fcaec90b8dbad789d58fb174,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,b6d68ca618d55dba9f14a3abab5eab20c9dd642686516063f1b5e92b03aa852a
dim4-xcov0-fold1-seed915,4,0.0,1,915,75,valid and complete,parun-v1-230a7b2d07c902b5e327289dfa7b949cd56bcf06b2bc00300f297748b532cdee,dd5a485b393a26f7e5cb803d04c402957ffa823b12d480a020eb5cdafbcfe660,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,41209e4d02ee396812654aa1c5f410b4b06c2428fbd18ad896ed92231aa7e68d
dim4-xcov0-fold2-seed911,4,0.0,2,911,75,valid and complete,parun-v1-ec7a7ad008fe689e296fc7b3e4cc9b00f5aaf76594b6ab2ff0653e2abf331903,57fee1e98d34573911d120c6fb80009c8fde17b0e45991050000a22a3a6e5bfe,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,93e99ccaaa2200a6a9d2e8fd3c1050764304a1915e0fa320a1ab37f96adf9f57
dim4-xcov0-fold2-seed912,4,0.0,2,912,75,valid and complete,parun-v1-31650e84b5b80fb231c2126dce583854aac63d5533912e9b203669a0ec455247,c51c93b53b5f50c8a3840baa3eebe109d3d965c0539cb9079bf0e94b61ac7131,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,a8cc4504a50f85b3737249d3bd3e015b1f8d0a87d9b6a9d2a79b6f287630c7c9
dim4-xcov0-fold2-seed913,4,0.0,2,913,75,valid and complete,parun-v1-5beeb4b6646a33acd135c349ac73d7684cc3292c866344e547716eeb654e0fb8,6a465b9f0ec2a6f567ef138f00d599cf4a176b028d2ecd552687c1e6149cfdd3,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,1b7e89fba89f7566ae185fc800936c590fe515220ab53f006ebc3133b8da59fc
dim4-xcov0-fold2-seed914,4,0.0,2,914,75,valid and complete,parun-v1-deb2f02a7e5f97108862fad4d944dec6b1c4cf830c22f306b283def58a5f7551,f0e6f64d915475baddcc80a5be2e51b8aa8302358cc1f5c812ed45493b2ee4e5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,c789db08d9ef36d74d4c6c3b9858511f08661765bac3ee799dc3a9982143160a
dim4-xcov0-fold2-seed915,4,0.0,2,915,75,valid and complete,parun-v1-ec0fe02bf16c9afd42bc76cb79eba1b10fe0ee553bf98a582e3093db538c6073,1587cbe2c9924564965bde0ec62d09c05195f916199c59f84d88bd16ea6bce6d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,d336a73f85511cd34eb983aaf5e39f7ab3033271a7da72741e3648c4fe632bcc
dim4-xcov0-fold3-seed911,4,0.0,3,911,75,valid and complete,parun-v1-cadc3491db7e3980f4be31713a78a4ed543dd1f0d424f9a21e9d340dce6a583a,864a7a5017b85d5fb93eaabe937f9cb1c42e572d8df6f0d07551ce34d332f670,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,788b680ccd19af1a5078a29468ccedec71924988f53e9d5a9bcec65b838a6f75
dim4-xcov0-fold3-seed912,4,0.0,3,912,75,valid and complete,parun-v1-472375d093e17978987e5122ec2f774efcc8591caeabfe741008b853bd6ab53d,a875f3ae29377236d24f5af2b6e87c3e78f339625bde026b41a938006a608a02,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,9143cda1072e3664a49e6e3b2d1d8494f0763cee9176381e29119d33155f8fac
dim4-xcov0-fold3-seed913,4,0.0,3,913,75,valid and complete,parun-v1-8a5386a8a52ae429197248c25bfad0cf2b67ca4430e4bbe1b331979d806b6d0e,97325600310b7b9878756da1adb89ccc30bee0e8a3fc5a48afa8a4442d5d8dc8,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,47c382edc2395527f2c22f60c32f9c18fc1f027496589778ff6018dd434a35ba
dim4-xcov0-fold3-seed914,4,0.0,3,914,75,valid and complete,parun-v1-01e9befce7a83d00264d26605907a817ef97e0048c4fb8698dbec2220cd4c5e6,1a13b867b02963178f19e5c05a22c51a9e69a0d47905b7535bb8a949a920ff8b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,d78a282b3884d291121ce06532ba18e7f669118925ae184dacc36cd7c6b6b431
dim4-xcov0-fold3-seed915,4,0.0,3,915,75,valid and complete,parun-v1-982d16f380b21739e308b2110f8366ff2534c0468e9e490510eaa104856dbeac,99d1bdf499cf8bd98c90c2c8c25dd47a400fa031dd5d3c0f3b0c5c254de235a8,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,eb78143a1b9c18c92198ec81bb92c912e3219330c6e15c3b8beac6d2a6cc0cc4
dim4-xcov0-fold4-seed911,4,0.0,4,911,75,valid and complete,parun-v1-27279ca47138b8c715373c3aaf13892a56022be04c3903f2f7ec360cb2c731f6,d84b0519a1d4012de51e2c986298e85dd324f541dae4a9f55f42733de9bc5608,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,6acf6c0707388b5254a70464d25d2a7986f98adff8089ea2d85596136ef93103
dim4-xcov0-fold4-seed912,4,0.0,4,912,75,valid and complete,parun-v1-a7cbfce21e714c3591a6b5d1f40cb47a67319285202f46ae0068aeffebd78169,8adcbe2f6709d3d74f5a1d3648aefcd68c39ac8128949fc6feb2fb5e9e353b76,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,7977eb2ed6639764823c063e8735c9fa703f2f3f8617fd7b6fbccd2612df7bc9
dim4-xcov0-fold4-seed913,4,0.0,4,913,75,valid and complete,parun-v1-e0c4dfb071739f392ec0f62812bf68c24722a12164ccb595dad6baa6b933a149,5698a5b1c2229bef1ebb8f524e84aa5bc02d26cf0310fa1723551653153cebd6,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,5724c813f9aa4839eeef8ab813c481c6c84936ff9e5378f71882e7e12444a99c
dim4-xcov0-fold4-seed914,4,0.0,4,914,75,valid and complete,parun-v1-2b1ab9f4b79e4c713107b7815c7c324edb145b6e9c131611bb89e5fb15b9905a,386492c009383002a1b51b8591f50b76fc59997a5c124098dd86dfe5b8d415a1,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,af2713044289b4bbd93440be52ac3568d0b7a4e8368c4b4de8135d354555337e
dim4-xcov0-fold4-seed915,4,0.0,4,915,75,valid and complete,parun-v1-aac7dcddb9e30321bd0bb72cd27826beb4b81e30667045f89b92e2006b69d507,df9be977177b07370f17b54c3a45c781910c92e966d2d3738fedc72a407b8fae,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,4a302cb0ad7d6b0713adcb835cee85cbc0eb1cae062a3aa7d7ef4e919c062b4e
dim4-xcov0p05-fold0-seed911,4,0.05,0,911,75,valid and complete,parun-v1-a64ddda13c75cfbeae9aa351b1b47033ba6efd2377f458aa6e9e5b6928346828,bc906624efbb260ee184231a88cc5a25e55293f84127766cf312a8a490e5f20b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,d569107cee1d5c33dc8acb011b678be13c8287cdff20ecd0d74c69622c527681
dim4-xcov0p05-fold0-seed912,4,0.05,0,912,75,valid and complete,parun-v1-19125e4061a3ba896049c0866ea18cdcb83ccdd5c33d63e90c39598ac57946b3,34cab8fb4c071ad028a5bf0bac24131fecb708dc4afd0b3780a17a0b4220bb84,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7
dim4-xcov0p05-fold0-seed913,4,0.05,0,913,75,valid and complete,parun-v1-3abd594da78356ded65e50421f5c7c666d81e5767d0c10dbb077d6ec87f5d514,5b7c72ea223ac3aaa0c57bf5ab26ff091ca531405767cd62178abc0ea89e89dd,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153
dim4-xcov0p05-fold0-seed914,4,0.05,0,914,75,valid and complete,parun-v1-7018650ec768c13406ab99b7955284f8669ae68fd7bd830b867e30494c544e80,c3f8a6fdda5f72a474c7ed7b2641823bc315a3435c373c95ec01f283c7600a2b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c
dim4-xcov0p05-fold0-seed915,4,0.05,0,915,75,valid and complete,parun-v1-9d8b5891c02e0ab73f9ef73cd66379b5dab160af61f2af167172e6fd8c4d4404,127396b39ceed2df6d8ea1fb10f731aa547967206f0fb39e8bd12525dc7ce9b5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09
dim4-xcov0p05-fold1-seed911,4,0.05,1,911,75,valid and complete,parun-v1-ea6524ca450490ebfeface72fec89f3f3e92436b57e4d58bdc42a65163f26361,7a64d963d8d6583a3a35dedf2fd647f47053459761a0b3bfd8fefba4f1b7f0aa,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,4b71f8ec363b6ac63db9f82872fa5c7ab5807a34e9ec5b0b43d6868e5fdbb9c2
dim4-xcov0p05-fold1-seed912,4,0.05,1,912,75,valid and complete,parun-v1-bf823511c6c545ff0643b08d9dcee61696f389cb09247f103c30b908d0b44701,bf78f98c52585a512330c9426961b62237483e52fd1fd67f6cbed6fd8e98d976,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,f8c616da5b2df50729c7df94506e219d3178fc5210df108a9bd19fdc705bc64c
