source_file,noise,threshold_shift,seed,clean_strategy,corrupted_strategy,clean_global_qwk,clean_worst_site_qwk,clean_mean_site_qwk,clean_site_qwk_spread,clean_global_accuracy,clean_macro_f1,clean_mean_abs_error,clean_severe_error_rate,clean_mean_overgrade,clean_mean_undergrade,clean_prediction_entropy,corrupted_global_qwk,delta_corrupted_vs_clean_global_qwk,corrupted_worst_site_qwk,delta_corrupted_vs_clean_worst_site_qwk,corrupted_mean_site_qwk,delta_corrupted_vs_clean_mean_site_qwk,corrupted_site_qwk_spread,delta_corrupted_vs_clean_site_qwk_spread,corrupted_global_accuracy,delta_corrupted_vs_clean_global_accuracy,corrupted_macro_f1,delta_corrupted_vs_clean_macro_f1,corrupted_mean_abs_error,delta_corrupted_vs_clean_mean_abs_error,corrupted_severe_error_rate,delta_corrupted_vs_clean_severe_error_rate,corrupted_mean_overgrade,delta_corrupted_vs_clean_mean_overgrade,corrupted_mean_undergrade,delta_corrupted_vs_clean_mean_undergrade,corrupted_prediction_entropy,delta_corrupted_vs_clean_prediction_entropy,detector_failure_count,detector_failed_diagnostics,detector_triggered,chosen_strategy,detector_global_qwk,oracle_global_qwk,delta_detector_vs_clean_global_qwk,detector_regret_vs_oracle_global_qwk,detector_worst_site_qwk,oracle_worst_site_qwk,delta_detector_vs_clean_worst_site_qwk,detector_regret_vs_oracle_worst_site_qwk,detector_mean_site_qwk,oracle_mean_site_qwk,delta_detector_vs_clean_mean_site_qwk,detector_regret_vs_oracle_mean_site_qwk,detector_global_accuracy,oracle_global_accuracy,delta_detector_vs_clean_global_accuracy,detector_regret_vs_oracle_global_accuracy,detector_macro_f1,oracle_macro_f1,delta_detector_vs_clean_macro_f1,detector_regret_vs_oracle_macro_f1,variant,variant_diagnostics,variant_failed_diagnostics,variant_failure_count,variant_triggered,variant_chosen_strategy,variant_global_qwk,delta_variant_vs_clean_global_qwk,variant_macro_f1,delta_variant_vs_clean_macro_f1,variant_worst_site_qwk,delta_variant_vs_clean_worst_site_qwk,variant_mean_site_qwk,delta_variant_vs_clean_mean_site_qwk,variant_global_accuracy,delta_variant_vs_clean_global_accuracy
results\threshold_shift_panda_all_conservative_0_seed_43\predictions.csv,0,0,43,fedavg,cross_site_blend_50,0.746679487551388,0.7384839293613565,0.7506560624693208,0.0273858022000844,0.5736470588235294,0.5091526183482555,0.7035294117647058,0.0752941176470588,0.2254117647058823,0.4781176470588235,1.1308712252820463,0.7445723706908911,-0.0021071168604969,0.7254084860689003,-0.0130754432924562,0.7452269109662587,-0.0054291515030621,0.0401667568477324,0.0127809546476479,0.5816470588235294,0.008,0.5208785983849045,0.0117259800366489,0.6889411764705883,-0.0145882352941175,0.0729411764705882,-0.0023529411764705,0.1990588235294117,-0.0263529411764705,0.4898823529411765,0.0117647058823529,1.1779910486661689,0.0471198233841221,0,,False,fedavg,0.746679487551388,0.746679487551388,0.0,0.0,0.7384839293613565,0.7384839293613565,0.0,0.0,0.7506560624693208,0.7506560624693208,0.0,0.0,0.5736470588235294,0.5736470588235294,0.0,0.0,0.5091526183482555,0.5091526183482555,0.0,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,,0,False,fedavg,0.746679487551388,0.0,0.5091526183482555,0.0,0.7384839293613565,0.0,0.7506560624693208,0.0,0.5736470588235294,0.0
results\threshold_shift_panda_all_conservative_0_seed_47\predictions.csv,0,0,47,fedavg,cross_site_blend_50,0.7181815243226684,0.6786340882743549,0.7213997699169905,0.0801529243646518,0.5656470588235294,0.4981944682997181,0.7463529411764706,0.0884705882352941,0.2752941176470588,0.4710588235294117,1.1353106869842753,0.7180828092966849,-9.87150259834646e-05,0.6994246620651237,0.0207905737907687,0.7266365779426043,0.0052368080256137,0.0415894398834847,-0.038563484481167,0.571764705882353,0.0061176470588235,0.5029810518398447,0.0047865835401265,0.7369411764705882,-0.0094117647058823,0.0870588235294117,-0.0014117647058823,0.236235294117647,-0.0390588235294117,0.5007058823529412,0.0296470588235294,1.1433934522053368,0.0080827652210615,1,severe_error_rate_high,False,fedavg,0.7181815243226684,0.7181815243226684,0.0,0.0,0.6786340882743549,0.6786340882743549,0.0,0.0,0.7213997699169905,0.7213997699169905,0.0,0.0,0.5656470588235294,0.5656470588235294,0.0,0.0,0.4981944682997181,0.4981944682997181,0.0,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,severe_error_rate_high,1,False,fedavg,0.7181815243226684,0.0,0.4981944682997181,0.0,0.6786340882743549,0.0,0.7213997699169905,0.0,0.5656470588235294,0.0
results\threshold_shift_panda_all_conservative_0_seed_53\predictions.csv,0,0,53,fedavg,cross_site_blend_50,0.7317556780937956,0.6740479638200556,0.7321636104952894,0.0933560233551015,0.5689411764705883,0.5085063095527034,0.7167058823529412,0.0785882352941176,0.2192941176470588,0.4974117647058823,1.1676241651479085,0.7278712679750026,-0.003884410118793,0.6610648798322412,-0.0129830839878144,0.7313916065488951,-0.0007720039463943,0.1220976432029016,0.0287416198478001,0.5609411764705883,-0.008,0.4933853771679242,-0.0151209323847791,0.7369411764705882,0.020235294117647,0.0814117647058823,0.0028235294117646,0.2432941176470588,0.0239999999999999,0.4936470588235294,-0.0037647058823528,1.1499776231798036,-0.0176465419681048,0,,False,fedavg,0.7317556780937956,0.7317556780937956,0.0,0.0,0.6740479638200556,0.6740479638200556,0.0,0.0,0.7321636104952894,0.7321636104952894,0.0,0.0,0.5689411764705883,0.5689411764705883,0.0,0.0,0.5085063095527034,0.5085063095527034,0.0,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,,0,False,fedavg,0.7317556780937956,0.0,0.5085063095527034,0.0,0.6740479638200556,0.0,0.7321636104952894,0.0,0.5689411764705883,0.0
results\threshold_shift_panda_all_conservative_0_seed_59\predictions.csv,0,0,59,fedavg,cross_site_blend_50,0.7174448693789363,0.6554682158493963,0.704259831803012,0.1095119041168389,0.5656470588235294,0.4957776166241075,0.7557647058823529,0.088,0.2762352941176471,0.4795294117647058,1.1257526356540812,0.711743247391103,-0.0057016219878333,0.6773504954280436,0.0218822795786473,0.7011934943970357,-0.0030663374059762,0.0560265488980757,-0.0534853552187631,0.5581176470588235,-0.0075294117647058,0.4942243648561051,-0.0015532517680024,0.7529411764705882,-0.0028235294117646,0.0828235294117647,-0.0051764705882352,0.2592941176470588,-0.0169411764705882,0.4936470588235294,0.0141176470588235,1.176819785477475,0.0510671498233936,4,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.711743247391103,0.7174448693789363,-0.0057016219878333,-0.0057016219878333,0.6773504954280436,0.6554682158493963,0.0218822795786473,0.0218822795786473,0.7011934943970357,0.704259831803012,-0.0030663374059762,-0.0030663374059762,0.5581176470588235,0.5656470588235294,-0.0075294117647058,-0.0075294117647058,0.4942243648561051,0.4957776166241075,-0.0015532517680024,-0.0015532517680024,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,4,True,cross_site_blend_50,0.711743247391103,-0.005701621987833305,0.4942243648561051,-0.0015532517680024172,0.6773504954280436,0.0218822795786473,0.7011934943970357,-0.0030663374059762827,0.5581176470588235,-0.007529411764705896
results\threshold_shift_panda_all_conservative_0_seed_7\predictions.csv,0,0,7,fedavg,cross_site_blend_50,0.727615545028268,0.6936547323644097,0.7316464239387271,0.0723245048912265,0.5731764705882353,0.5099629714567177,0.7167058823529412,0.08,0.2098823529411764,0.5068235294117647,1.14490470366313,0.724997097427688,-0.0026184476005799,0.6749135732640295,-0.0187411591003802,0.7293748112328828,-0.0022716127058443,0.0870357413029477,0.0147112364117212,0.5778823529411765,0.0047058823529412,0.5081509709702154,-0.0018120004865022,0.7143529411764706,-0.0023529411764705,0.0804705882352941,0.0004705882352941,0.2221176470588235,0.012235294117647,0.492235294117647,-0.0145882352941176,1.2034422782645309,0.0585375746014007,0,,False,fedavg,0.727615545028268,0.727615545028268,0.0,0.0,0.6936547323644097,0.6936547323644097,0.0,0.0,0.7316464239387271,0.7316464239387271,0.0,0.0,0.5731764705882353,0.5731764705882353,0.0,0.0,0.5099629714567177,0.5099629714567177,0.0,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,,0,False,fedavg,0.727615545028268,0.0,0.5099629714567177,0.0,0.6936547323644097,0.0,0.7316464239387271,0.0,0.5731764705882353,0.0
results\threshold_shift_panda_all_conservative_25_seed_11\predictions.csv,25,25,11,fedavg,cross_site_blend_50,0.7194569545078301,0.6906077348066298,0.7192355912509705,0.0537460098905715,0.5350588235294118,0.458856059014584,0.7477647058823529,0.0767058823529411,0.1590588235294117,0.5887058823529412,1.2087582913896644,0.7427163561434391,0.023259401635609,0.7238899315974094,0.0332821967907795,0.751256052880748,0.0320204616297775,0.0561885653486413,0.0024425554580698,0.5628235294117647,0.0277647058823529,0.4976325823209561,0.0387765233063721,0.7035294117647058,-0.044235294117647,0.0705882352941176,-0.0061176470588235,0.2,0.0409411764705882,0.5035294117647059,-0.0851764705882353,1.2120677251554204,0.0033094337657559,0,,False,fedavg,0.7194569545078301,0.7427163561434391,0.0,-0.023259401635609,0.6906077348066298,0.7238899315974094,0.0,-0.0332821967907795,0.7192355912509705,0.751256052880748,0.0,-0.0320204616297775,0.5350588235294118,0.5628235294117647,0.0,-0.0277647058823529,0.458856059014584,0.4976325823209561,0.0,-0.0387765233063721,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,,0,False,fedavg,0.7194569545078301,0.0,0.458856059014584,0.0,0.6906077348066298,0.0,0.7192355912509705,0.0,0.5350588235294118,0.0
results\threshold_shift_panda_all_conservative_25_seed_123\predictions.csv,25,25,123,fedavg,cross_site_blend_50,0.7197993382461756,0.6730431803556465,0.7193763619826619,0.0976659677693344,0.5430588235294118,0.4726416104983698,0.7529411764705882,0.0837647058823529,0.2230588235294117,0.5298823529411765,1.2462496593485874,0.728387511335503,0.0085881730893273,0.6833917586546725,0.010348578299026,0.7265113077730707,0.0071349457904088,0.0711401057773704,-0.026525861991964,0.5505882352941176,0.0075294117647057,0.4851086759506891,0.0124670654523193,0.7449411764705882,-0.008,0.0785882352941176,-0.0051764705882352,0.2832941176470588,0.060235294117647,0.4616470588235294,-0.068235294117647,1.2248803640207009,-0.0213692953278865,1,mean_abs_error_high,False,fedavg,0.7197993382461756,0.728387511335503,0.0,-0.0085881730893273,0.6730431803556465,0.6833917586546725,0.0,-0.010348578299026,0.7193763619826619,0.7265113077730707,0.0,-0.0071349457904088,0.5430588235294118,0.5505882352941176,0.0,-0.0075294117647057,0.4726416104983698,0.4851086759506891,0.0,-0.0124670654523193,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,mean_abs_error_high,1,False,fedavg,0.7197993382461756,0.0,0.4726416104983698,0.0,0.6730431803556465,0.0,0.7193763619826619,0.0,0.5430588235294118,0.0
results\threshold_shift_panda_all_conservative_25_seed_17\predictions.csv,25,25,17,fedavg,cross_site_blend_50,0.720376940359154,0.6833147193865888,0.7101396284477165,0.0594054737038443,0.5421176470588235,0.4762267680030482,0.7557647058823529,0.076235294117647,0.184,0.571764705882353,1.219535307227559,0.7184425124369567,-0.0019344279221973,0.6654724810460666,-0.0178422383405222,0.7027912252273306,-0.0073484032203858,0.0881462062884793,0.028740732584635,0.552,0.0098823529411765,0.4875084642132297,0.0112816962101814,0.7421176470588235,-0.0136470588235293,0.076235294117647,0.0,0.1623529411764706,-0.0216470588235294,0.579764705882353,0.008,1.2207009327368497,0.0011656255092906,1,mean_abs_error_high,False,fedavg,0.720376940359154,0.7184425124369567,0.0,0.0019344279221973,0.6833147193865888,0.6654724810460666,0.0,0.0178422383405222,0.7101396284477165,0.7027912252273306,0.0,0.0073484032203858,0.5421176470588235,0.552,0.0,-0.0098823529411765,0.4762267680030482,0.4875084642132297,0.0,-0.0112816962101814,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,mean_abs_error_high,1,False,fedavg,0.720376940359154,0.0,0.4762267680030482,0.0,0.6833147193865888,0.0,0.7101396284477165,0.0,0.5421176470588235,0.0
results\threshold_shift_panda_all_conservative_25_seed_2025\predictions.csv,25,25,2025,fedavg,cross_site_blend_50,0.6871073305749891,0.664908782987116,0.6881382228979203,0.0447730274603912,0.5444705882352942,0.4738095021790583,0.7792941176470588,0.0917647058823529,0.2141176470588235,0.5651764705882353,1.2280648427757028,0.6910428579313148,0.0039355273563257,0.6682086371284353,0.0032998541413192,0.692717945481648,0.0045797225837277,0.0508814355261539,0.0061084080657627,0.5388235294117647,-0.0056470588235294,0.4611272405879175,-0.0126822615911408,0.7967058823529412,0.0174117647058823,0.0941176470588235,0.0023529411764705,0.2527058823529411,0.0385882352941176,0.544,-0.0211764705882352,1.2162750218892362,-0.0117898208864666,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6910428579313148,0.6910428579313148,0.0039355273563257,0.0,0.6682086371284353,0.6682086371284353,0.0032998541413192,0.0,0.692717945481648,0.692717945481648,0.0045797225837277,0.0,0.5388235294117647,0.5388235294117647,-0.0056470588235294,0.0,0.4611272405879175,0.4611272405879175,-0.0126822615911408,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,4,True,cross_site_blend_50,0.6910428579313148,0.003935527356325741,0.4611272405879175,-0.012682261591140831,0.6682086371284353,0.0032998541413192806,0.692717945481648,0.004579722583727741,0.5388235294117647,-0.0056470588235294494
results\threshold_shift_panda_all_conservative_25_seed_23\predictions.csv,25,25,23,fedavg,cross_site_blend_50,0.6943062002746598,0.6606247263358512,0.7103325858133951,0.1020203841921071,0.5392941176470588,0.4629566778752572,0.7952941176470588,0.0950588235294117,0.2084705882352941,0.5868235294117647,1.191487602080801,0.6864693221274281,-0.0078368781472317,0.6477595403818832,-0.012865185953968,0.7052749449504973,-0.0050576408628978,0.1191277281696128,0.0171073439775056,0.5430588235294118,0.003764705882353,0.4695553443961187,0.0065986665208614,0.7952941176470588,0.0,0.0988235294117647,0.0037647058823529,0.1948235294117647,-0.0136470588235294,0.6004705882352941,0.0136470588235293,1.1790915644818216,-0.0123960375989793,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6864693221274281,0.6864693221274281,-0.0078368781472317,0.0,0.6477595403818832,0.6477595403818832,-0.012865185953968,0.0,0.7052749449504973,0.7052749449504973,-0.0050576408628978,0.0,0.5430588235294118,0.5430588235294118,0.003764705882353,0.0,0.4695553443961187,0.4695553443961187,0.0065986665208614,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,4,True,cross_site_blend_50,0.6864693221274281,-0.007836878147231774,0.4695553443961187,0.006598666520861496,0.6477595403818832,-0.012865185953968017,0.7052749449504973,-0.005057640862897839,0.5430588235294118,0.0037647058823530033
results\threshold_shift_panda_all_conservative_25_seed_29\predictions.csv,25,25,29,fedavg,cross_site_blend_50,0.7073232273750609,0.6437582402331552,0.6971869555111424,0.0831847329629511,0.5510588235294117,0.4734075467695982,0.7665882352941177,0.0865882352941176,0.1985882352941176,0.568,1.193454244239236,0.7091049216375278,0.0017816942624668,0.6325638310389456,-0.0111944091942095,0.6979408089196868,0.0007538534085443,0.0977998357381717,0.0146151027752206,0.5614117647058824,0.0103529411764706,0.4956568616188304,0.0222493148492322,0.7501176470588236,-0.0164705882352941,0.0856470588235294,-0.0009411764705882,0.2117647058823529,0.0131764705882352,0.5383529411764706,-0.0296470588235293,1.2005224523465192,0.0070682081072832,2,worst_site_qwk_low;mean_abs_error_high,False,fedavg,0.7073232273750609,0.7091049216375278,0.0,-0.0017816942624668,0.6437582402331552,0.6325638310389456,0.0,0.0111944091942095,0.6971869555111424,0.6979408089196868,0.0,-0.0007538534085443,0.5510588235294117,0.5614117647058824,0.0,-0.0103529411764706,0.4734075467695982,0.4956568616188304,0.0,-0.0222493148492322,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high,2,False,fedavg,0.7073232273750609,0.0,0.4734075467695982,0.0,0.6437582402331552,0.0,0.6971869555111424,0.0,0.5510588235294117,0.0
results\threshold_shift_panda_all_conservative_25_seed_31\predictions.csv,25,25,31,fedavg,cross_site_blend_50,0.7038167598165379,0.6746234886516298,0.7089499646706423,0.0630648837643983,0.5388235294117647,0.4800688775053049,0.7571764705882353,0.0809411764705882,0.2112941176470588,0.5458823529411765,1.2273967632534164,0.7112312495363955,0.0074144897198575,0.6842401014729452,0.0096166128213154,0.722553305531973,0.0136033408613306,0.0648583478599073,0.0017934640955089,0.5435294117647059,0.0047058823529412,0.4790853747748694,-0.0009835027304355,0.7675294117647059,0.0103529411764705,0.0847058823529411,0.0037647058823529,0.248,0.0367058823529411,0.5195294117647059,-0.0263529411764705,1.2059531548388054,-0.021443608414611,2,global_qwk_low;mean_abs_error_high,False,fedavg,0.7038167598165379,0.7112312495363955,0.0,-0.0074144897198575,0.6746234886516298,0.6842401014729452,0.0,-0.0096166128213154,0.7089499646706423,0.722553305531973,0.0,-0.0136033408613306,0.5388235294117647,0.5435294117647059,0.0,-0.0047058823529412,0.4800688775053049,0.4790853747748694,0.0,0.0009835027304355,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,global_qwk_low;mean_abs_error_high,2,False,fedavg,0.7038167598165379,0.0,0.4800688775053049,0.0,0.6746234886516298,0.0,0.7089499646706423,0.0,0.5388235294117647,0.0
results\threshold_shift_panda_all_conservative_25_seed_37\predictions.csv,25,25,37,fedavg,cross_site_blend_50,0.6972148702441321,0.6877810564578191,0.7011151259007485,0.0268972756829471,0.5543529411764706,0.4918663622814496,0.7524705882352941,0.0856470588235294,0.1708235294117647,0.5816470588235294,1.1962116761237995,0.7205027718060073,0.0232879015618752,0.7040788598307737,0.0162978033729546,0.724575545451562,0.0234604195508134,0.036647267987292,0.0097499923043448,0.5571764705882353,0.0028235294117646,0.4861512125608092,-0.0057151497206404,0.7374117647058823,-0.0150588235294117,0.0832941176470588,-0.0023529411764705,0.2056470588235294,0.0348235294117647,0.5317647058823529,-0.0498823529411764,1.2660320426444314,0.0698203665206316,2,global_qwk_low;mean_abs_error_high,False,fedavg,0.6972148702441321,0.7205027718060073,0.0,-0.0232879015618752,0.6877810564578191,0.7040788598307737,0.0,-0.0162978033729546,0.7011151259007485,0.724575545451562,0.0,-0.0234604195508134,0.5543529411764706,0.5571764705882353,0.0,-0.0028235294117646,0.4918663622814496,0.4861512125608092,0.0,0.0057151497206404,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,global_qwk_low;mean_abs_error_high,2,False,fedavg,0.6972148702441321,0.0,0.4918663622814496,0.0,0.6877810564578191,0.0,0.7011151259007485,0.0,0.5543529411764706,0.0
results\threshold_shift_panda_all_conservative_25_seed_41\predictions.csv,25,25,41,fedavg,cross_site_blend_50,0.7202580688884488,0.6743533473061274,0.7298307979702701,0.1317171220663648,0.5501176470588235,0.4824906967953413,0.7430588235294118,0.076235294117647,0.2094117647058823,0.5336470588235294,1.2182607172455775,0.7201768853345207,-8.118355392805476e-05,0.6762594388570907,0.0019060915509633,0.7291590557053944,-0.0006717422648756,0.133104813915374,0.0013876918490091,0.552,0.0018823529411765,0.4829258541347689,0.0004351573394276,0.739764705882353,-0.0032941176470587,0.0752941176470588,-0.0009411764705882,0.2018823529411764,-0.0075294117647058,0.5378823529411765,0.0042352941176471,1.2129724253257472,-0.0052882919198304,1,site_qwk_spread_high,False,fedavg,0.7202580688884488,0.7201768853345207,0.0,8.118355392805476e-05,0.6743533473061274,0.6762594388570907,0.0,-0.0019060915509633,0.7298307979702701,0.7291590557053944,0.0,0.0006717422648756,0.5501176470588235,0.552,0.0,-0.0018823529411765,0.4824906967953413,0.4829258541347689,0.0,-0.0004351573394276,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,site_qwk_spread_high,1,False,fedavg,0.7202580688884488,0.0,0.4824906967953413,0.0,0.6743533473061274,0.0,0.7298307979702701,0.0,0.5501176470588235,0.0
results\threshold_shift_panda_all_conservative_25_seed_42\predictions.csv,25,25,42,fedavg,cross_site_blend_50,0.6900562645358724,0.6495610985501873,0.7071368235605715,0.1385424859867998,0.5501176470588235,0.4861718187932506,0.764235294117647,0.084235294117647,0.1858823529411764,0.5783529411764706,1.2376121071058417,0.68772360765853,-0.0023326568773424,0.6412751366879808,-0.0082859618622065,0.6920509148805926,-0.0150859086799789,0.1082639838881263,-0.0302785020986735,0.5548235294117647,0.0047058823529412,0.4959268967582335,0.0097550779649828,0.7694117647058824,0.0051764705882353,0.0865882352941176,0.0023529411764705,0.2018823529411764,0.0159999999999999,0.5675294117647058,-0.0108235294117647,1.1956573275220916,-0.04195477958375,4,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,True,cross_site_blend_50,0.68772360765853,0.68772360765853,-0.0023326568773424,0.0,0.6412751366879808,0.6412751366879808,-0.0082859618622065,0.0,0.6920509148805926,0.6920509148805926,-0.0150859086799789,0.0,0.5548235294117647,0.5548235294117647,0.0047058823529412,0.0,0.4959268967582335,0.4959268967582335,0.0097550779649828,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,4,True,cross_site_blend_50,0.68772360765853,-0.0023326568773424095,0.4959268967582335,0.009755077964982872,0.6412751366879808,-0.008285961862206537,0.6920509148805926,-0.015085908679978943,0.5548235294117647,0.004705882352941226
results\threshold_shift_panda_all_conservative_25_seed_43\predictions.csv,25,25,43,fedavg,cross_site_blend_50,0.7245069446598131,0.6952637768258507,0.7278015598431683,0.0595743442435383,0.5444705882352942,0.4752056614216659,0.7609411764705882,0.0823529411764705,0.2192941176470588,0.5416470588235294,1.175095418624223,0.7307639556201779,0.0062570109603647,0.7036243352895313,0.0083605584636805,0.7329086523850974,0.005107092541929,0.0482239859979651,-0.0113503582455731,0.5571764705882353,0.0127058823529411,0.4923517503378208,0.0171460889161548,0.7298823529411764,-0.0310588235294118,0.076235294117647,-0.0061176470588235,0.208,-0.0112941176470588,0.5218823529411765,-0.0197647058823529,1.2225802258384997,0.0474848072142763,1,mean_abs_error_high,False,fedavg,0.7245069446598131,0.7307639556201779,0.0,-0.0062570109603647,0.6952637768258507,0.7036243352895313,0.0,-0.0083605584636805,0.7278015598431683,0.7329086523850974,0.0,-0.005107092541929,0.5444705882352942,0.5571764705882353,0.0,-0.0127058823529411,0.4752056614216659,0.4923517503378208,0.0,-0.0171460889161548,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,mean_abs_error_high,1,False,fedavg,0.7245069446598131,0.0,0.4752056614216659,0.0,0.6952637768258507,0.0,0.7278015598431683,0.0,0.5444705882352942,0.0
results\threshold_shift_panda_all_conservative_25_seed_47\predictions.csv,25,25,47,fedavg,cross_site_blend_50,0.6936284049330126,0.6691735749081276,0.7006720430459557,0.0671430749603549,0.5534117647058824,0.4851559264154019,0.7863529411764706,0.0978823529411764,0.2498823529411764,0.5364705882352941,1.203907042244046,0.7106572087915877,0.017028803858575,0.694133245603387,0.0249596706952593,0.7177787627595613,0.0171067197136056,0.0367471391254201,-0.0303959358349348,0.5661176470588235,0.0127058823529411,0.4995890266621112,0.0144331002467092,0.7491764705882353,-0.0371764705882352,0.0894117647058823,-0.0084705882352941,0.2254117647058823,-0.0244705882352941,0.5237647058823529,-0.0127058823529412,1.2128086729436829,0.0089016306996367,3,global_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7106572087915877,0.7106572087915877,0.017028803858575,0.0,0.694133245603387,0.694133245603387,0.0249596706952593,0.0,0.7177787627595613,0.7177787627595613,0.0171067197136056,0.0,0.5661176470588235,0.5661176470588235,0.0127058823529411,0.0,0.4995890266621112,0.4995890266621112,0.0144331002467092,0.0,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,global_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.7106572087915877,0.01702880385857508,0.4995890266621112,0.014433100246709296,0.694133245603387,0.024959670695259395,0.7177787627595613,0.017106719713605667,0.5661176470588235,0.012705882352941122
results\threshold_shift_panda_all_conservative_25_seed_53\predictions.csv,25,25,53,fedavg,cross_site_blend_50,0.7316496597962019,0.6920345176619945,0.7354807170169702,0.0837986543640098,0.5454117647058824,0.4823338060005934,0.7336470588235294,0.0767058823529411,0.1901176470588235,0.5435294117647059,1.2310987417430597,0.7229713415877923,-0.0086783182084095,0.6593399757389763,-0.0326945419230182,0.727922718917195,-0.0075579980997751,0.1214823750084715,0.0376837206444617,0.5397647058823529,-0.0056470588235294,0.4685537791958584,-0.013780026804735,0.764235294117647,0.0305882352941175,0.0856470588235294,0.0089411764705882,0.2235294117647059,0.0334117647058823,0.5407058823529411,-0.0028235294117647,1.2075136750952251,-0.0235850666478343,0,,False,fedavg,0.7316496597962019,0.7229713415877923,0.0,0.0086783182084095,0.6920345176619945,0.6593399757389763,0.0,0.0326945419230182,0.7354807170169702,0.727922718917195,0.0,0.0075579980997751,0.5454117647058824,0.5397647058823529,0.0,0.0056470588235294,0.4823338060005934,0.4685537791958584,0.0,0.013780026804735,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,,0,False,fedavg,0.7316496597962019,0.0,0.4823338060005934,0.0,0.6920345176619945,0.0,0.7354807170169702,0.0,0.5454117647058824,0.0
results\threshold_shift_panda_all_conservative_25_seed_59\predictions.csv,25,25,59,fedavg,cross_site_blend_50,0.7130305484700741,0.6612079399132254,0.698713381988005,0.082129330752713,0.5477647058823529,0.4751522542118595,0.7656470588235295,0.0837647058823529,0.2268235294117647,0.5388235294117647,1.205636548813257,0.719643867277798,0.0066133188077239,0.6697262220078097,0.0085182820945843,0.7043899558928096,0.0056765739048045,0.0820154074742807,-0.0001139232784322,0.5515294117647059,0.003764705882353,0.4820257199853272,0.0068734657734677,0.7529411764705882,-0.0127058823529412,0.0804705882352941,-0.0032941176470588,0.2437647058823529,0.0169411764705882,0.5091764705882353,-0.0296470588235293,1.228863320739206,0.0232267719259491,2,worst_site_qwk_low;mean_abs_error_high,False,fedavg,0.7130305484700741,0.719643867277798,0.0,-0.0066133188077239,0.6612079399132254,0.6697262220078097,0.0,-0.0085182820945843,0.698713381988005,0.7043899558928096,0.0,-0.0056765739048045,0.5477647058823529,0.5515294117647059,0.0,-0.003764705882353,0.4751522542118595,0.4820257199853272,0.0,-0.0068734657734677,full,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high,2,False,fedavg,0.7130305484700741,0.0,0.4751522542118595,0.0,0.6612079399132254,0.0,0.698713381988005,0.0,0.5477647058823529,0.0
