representation,held_out_scanner,seed,n_train,n_test,feature_dim,train_class_counts,test_class_counts,rep_family,category_balanced_accuracy,category_macro_f1,category_weighted_f1,n_classes_test,n_classes_train,classes_missing_from_test,runtime_seconds,recall_Bone,precision_Bone,f1_Bone,support_Bone,recall_Cartilage,precision_Cartilage,f1_Cartilage,support_Cartilage,recall_Dermis,precision_Dermis,f1_Dermis,support_Dermis,recall_Epidermis,precision_Epidermis,f1_Epidermis,support_Epidermis,recall_Inflamm/Necrosis,precision_Inflamm/Necrosis,f1_Inflamm/Necrosis,support_Inflamm/Necrosis,recall_SCC,precision_SCC,f1_SCC,support_SCC,recall_Subcutis,precision_Subcutis,f1_Subcutis,support_Subcutis,condition,branch,k
shuffled_sample_biological,gt450,912,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5885192864250711,0.5547453889695584,0.5873078181982355,7,7,[],0.6982993000128772,0.6923076923076923,0.39705882352941174,0.5046728971962616,39,0.5,0.5,0.5,2,0.53,0.39849624060150374,0.45493562231759654,100,0.5684647302904564,0.685,0.6213151927437641,241,0.55,0.4489795918367347,0.4943820224719101,80,0.5435684647302904,0.6787564766839378,0.6036866359447005,241,0.7352941176470589,0.6756756756756757,0.704225352112676,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,gt450,913,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6811422478343395,0.5774338281877084,0.5873068166610648,7,7,[],0.6313954000070225,0.8205128205128205,0.43243243243243246,0.5663716814159292,39,1.0,0.4,0.5714285714285714,2,0.65,0.45454545454545453,0.5349794238683128,100,0.5643153526970954,0.6868686868686869,0.6195899772209568,241,0.4875,0.52,0.5032258064516129,80,0.5103734439834025,0.6473684210526316,0.5707656612529002,241,0.7352941176470589,0.625,0.6756756756756757,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,gt450,914,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.7106567567978356,0.6478402685186767,0.6214132269006984,7,7,[],0.3554093999846373,0.7692307692307693,0.5357142857142857,0.631578947368421,39,1.0,0.6666666666666666,0.8,2,0.61,0.40131578947368424,0.48412698412698413,100,0.5809128630705395,0.6829268292682927,0.6278026905829597,241,0.65,0.5531914893617021,0.5977011494252874,80,0.5311203319502075,0.7071823204419889,0.6066350710900474,241,0.8333333333333334,0.7456140350877193,0.7870370370370371,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,gt450,915,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5979019223393156,0.5664345837533201,0.5871711624370625,7,7,[],0.773095500015188,0.717948717948718,0.49122807017543857,0.5833333333333334,39,0.5,0.5,0.5,2,0.63,0.42,0.504,100,0.5892116182572614,0.6794258373205742,0.6311111111111111,241,0.55,0.4631578947368421,0.5028571428571429,80,0.5020746887966805,0.6612021857923497,0.5707547169811321,241,0.696078431372549,0.6513761467889908,0.6729857819905213,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz20,911,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.690208291423815,0.6359591434606935,0.6642487364542566,7,7,[],0.34933930000988767,0.8717948717948718,0.6938775510204082,0.7727272727272727,39,0.5,0.3333333333333333,0.4,2,0.67,0.5447154471544715,0.600896860986547,100,0.5684647302904564,0.7784090909090909,0.657074340527578,241,0.75,0.5309734513274337,0.6217616580310881,80,0.6182572614107884,0.7268292682926829,0.6681614349775785,241,0.8529411764705882,0.6397058823529411,0.7310924369747899,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz20,912,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.742543386968576,0.6520709611163857,0.6368962223498874,7,7,[],0.7035012999840546,0.7692307692307693,0.5769230769230769,0.6593406593406593,39,1.0,0.5,0.6666666666666666,2,0.69,0.5,0.5798319327731093,100,0.5560165975103735,0.6979166666666666,0.6189376443418014,241,0.8,0.6213592233009708,0.6994535519125683,80,0.5394190871369294,0.7222222222222222,0.6175771971496437,241,0.8431372549019608,0.6323529411764706,0.7226890756302521,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz20,913,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6714289961116907,0.6177302244751982,0.6403608419088858,7,7,[],0.37460829998599365,0.7435897435897436,0.453125,0.5631067961165048,39,0.5,0.5,0.5,2,0.7,0.5343511450381679,0.6060606060606061,100,0.6348547717842323,0.765,0.6938775510204082,241,0.825,0.528,0.6439024390243903,80,0.4730290456431535,0.7080745341614907,0.5671641791044776,241,0.8235294117647058,0.6885245901639344,0.75,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz20,914,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.752939893480533,0.6567547758751591,0.6421124969402996,7,7,[],0.3647503000102006,0.8974358974358975,0.5737704918032787,0.7,39,1.0,0.5,0.6666666666666666,2,0.63,0.49606299212598426,0.5550660792951542,100,0.5684647302904564,0.6954314720812182,0.6255707762557078,241,0.725,0.5420560747663551,0.6203208556149733,80,0.5477178423236515,0.7213114754098361,0.6226415094339622,241,0.9019607843137255,0.7301587301587301,0.8070175438596491,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz20,915,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6998213492227405,0.6681890004178589,0.6688237132133794,7,7,[],0.4029388999915682,0.8461538461538461,0.5238095238095238,0.6470588235294118,39,0.5,1.0,0.6666666666666666,2,0.74,0.5138888888888888,0.6065573770491803,100,0.5892116182572614,0.7932960893854749,0.6761904761904762,241,0.7375,0.5784313725490197,0.6483516483516484,80,0.5643153526970954,0.7640449438202247,0.649164677804296,241,0.9215686274509803,0.6811594202898551,0.7833333333333333,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz210,911,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.590838320007224,0.5553436156858349,0.6490159433779912,7,7,[],0.25454029999673367,0.7435897435897436,0.58,0.651685393258427,39,0.0,0.0,0.0,2,0.67,0.475177304964539,0.5560165975103735,100,0.5601659751037344,0.7848837209302325,0.6537530266343826,241,0.775,0.5535714285714286,0.6458333333333334,80,0.6224066390041494,0.6976744186046512,0.6578947368421053,241,0.7647058823529411,0.6842105263157895,0.7222222222222222,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz210,912,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6339217697931392,0.5955823731081445,0.622671700830972,7,7,[],0.6844137000152841,0.6153846153846154,0.47058823529411764,0.5333333333333333,39,0.5,0.5,0.5,2,0.66,0.4489795918367347,0.5344129554655871,100,0.5103734439834025,0.7192982456140351,0.5970873786407767,241,0.725,0.5178571428571429,0.6041666666666666,80,0.5933609958506224,0.7295918367346939,0.6544622425629291,241,0.8333333333333334,0.6746031746031746,0.7456140350877193,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz210,913,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6356629236437633,0.593440852847121,0.6505559828911515,7,7,[],0.3662415000144392,0.5897435897435898,0.41818181818181815,0.48936170212765956,39,0.5,0.3333333333333333,0.4,2,0.68,0.5151515151515151,0.5862068965517241,100,0.6763485477178424,0.7511520737327189,0.7117903930131004,241,0.7375,0.5619047619047619,0.6378378378378379,80,0.5601659751037344,0.7105263157894737,0.6264501160092807,241,0.7058823529411765,0.6990291262135923,0.7024390243902439,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz210,914,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6592493658810475,0.5971427296407862,0.6416350089591103,7,7,[],0.7732840999960899,0.717948717948718,0.5283018867924528,0.6086956521739131,39,0.5,0.25,0.3333333333333333,2,0.63,0.49606299212598426,0.5550660792951542,100,0.5186721991701245,0.702247191011236,0.5966587112171837,241,0.7,0.56,0.6222222222222222,80,0.6265560165975104,0.7294685990338164,0.6741071428571429,241,0.9215686274509803,0.6911764705882353,0.7899159663865546,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,nz210,915,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6721925942416546,0.6022585124390041,0.6618226825936386,7,7,[],0.378107500000624,0.7948717948717948,0.4696969696969697,0.5904761904761905,39,0.5,0.25,0.3333333333333333,2,0.64,0.512,0.5688888888888889,100,0.6265560165975104,0.7587939698492462,0.6863636363636364,241,0.675,0.5567010309278351,0.6101694915254238,80,0.5767634854771784,0.7853107344632768,0.6650717703349283,241,0.8921568627450981,0.6642335766423357,0.7615062761506276,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,p1000,911,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5050889621728041,0.46838717545218733,0.5547063204688231,7,7,[],0.21567419997882098,0.7435897435897436,0.48333333333333334,0.5858585858585859,39,0.0,0.0,0.0,2,0.54,0.39705882352941174,0.4576271186440678,100,0.5518672199170125,0.6855670103092784,0.6114942528735632,241,0.6125,0.45794392523364486,0.5240641711229946,80,0.4896265560165975,0.6276595744680851,0.5501165501165501,241,0.5980392156862745,0.5083333333333333,0.5495495495495496,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,p1000,912,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5360318011660458,0.5036440970599582,0.5307007770901275,7,7,[],0.718977000011364,0.48717948717948717,0.3333333333333333,0.3958333333333333,39,0.5,0.5,0.5,2,0.57,0.42857142857142855,0.4892703862660944,100,0.46887966804979253,0.6277777777777778,0.5368171021377672,241,0.525,0.3181818181818182,0.39622641509433965,80,0.4854771784232365,0.6573033707865169,0.5584725536992841,241,0.7156862745098039,0.5934959349593496,0.6488888888888888,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,p1000,913,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5539940150972614,0.5281407706938215,0.55159229650244,7,7,[],0.3155854999786243,0.48717948717948717,0.41304347826086957,0.4470588235294118,39,0.5,0.5,0.5,2,0.56,0.40875912408759124,0.47257383966244726,100,0.5809128630705395,0.6572769953051644,0.6167400881057269,241,0.6,0.4528301886792453,0.5161290322580645,80,0.44398340248962653,0.6149425287356322,0.5156626506024097,241,0.7058823529411765,0.5669291338582677,0.62882096069869,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,p1000,914,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.4765553438100424,0.44231023041552636,0.5360859192401738,7,7,[],0.42403950000880286,0.5641025641025641,0.36065573770491804,0.44,39,0.0,0.0,0.0,2,0.57,0.41911764705882354,0.4830508474576271,100,0.44813278008298757,0.6506024096385542,0.5307125307125307,241,0.5125,0.3904761904761905,0.44324324324324327,80,0.5352697095435685,0.6292682926829268,0.57847533632287,241,0.7058823529411765,0.5538461538461539,0.6206896551724138,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,p1000,915,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6111440069165234,0.5252078424811792,0.5436553895090436,7,7,[],0.5728959999978542,0.5128205128205128,0.3389830508474576,0.40816326530612246,39,1.0,0.4,0.5714285714285714,2,0.52,0.3880597014925373,0.4444444444444444,100,0.5933609958506224,0.6355555555555555,0.6137339055793991,241,0.6,0.4247787610619469,0.49740932642487046,80,0.44398340248962653,0.622093023255814,0.5181598062953995,241,0.6078431372549019,0.6391752577319587,0.6231155778894473,102,shuffled_sample_pairs,biological,
shuffled_sample_acquisition,cs2,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6894856618038212,0.566412150379096,0.6164374901338946,7,7,[],0.1726825999794528,0.7692307692307693,0.4918032786885246,0.6,39,1.0,0.2222222222222222,0.36363636363636365,2,0.55,0.4824561403508772,0.514018691588785,100,0.5684647302904564,0.7873563218390804,0.6602409638554216,241,0.7375,0.3881578947368421,0.5086206896551724,80,0.5933609958506224,0.6529680365296804,0.6217391304347826,241,0.6078431372549019,0.8157894736842105,0.6966292134831461,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,cs2,912,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6975938169714103,0.6360674007165933,0.6290954022383994,7,7,[],0.16785260001779534,0.7948717948717948,0.45588235294117646,0.5794392523364486,39,1.0,0.6666666666666666,0.8,2,0.61,0.5041322314049587,0.5520361990950227,100,0.6141078838174274,0.7628865979381443,0.6804597701149425,241,0.6,0.4528301886792453,0.5161290322580645,80,0.5975103734439834,0.6515837104072398,0.6233766233766234,241,0.6666666666666666,0.7391304347826086,0.7010309278350515,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,cs2,913,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6796796436416891,0.6278292269552103,0.636216458666843,7,7,[],0.17372590000741184,0.6666666666666666,0.65,0.6582278481012658,39,1.0,0.5,0.6666666666666666,2,0.51,0.4766355140186916,0.4927536231884058,100,0.6804979253112033,0.703862660944206,0.6919831223628692,241,0.5625,0.5056179775280899,0.5325443786982249,80,0.6224066390041494,0.6521739130434783,0.6369426751592356,241,0.7156862745098039,0.7156862745098039,0.7156862745098039,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,cs2,914,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5895504528016122,0.5639602848585242,0.624450345222499,7,7,[],0.1561570999911055,0.6153846153846154,0.38095238095238093,0.47058823529411764,39,0.5,0.3333333333333333,0.4,2,0.51,0.5666666666666667,0.5368421052631579,100,0.6597510373443983,0.7464788732394366,0.7004405286343612,241,0.55,0.5,0.5238095238095238,80,0.6348547717842323,0.5884615384615385,0.6107784431137725,241,0.6568627450980392,0.7613636363636364,0.7052631578947368,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,cs2,915,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6025641897359008,0.6014626155802627,0.6086531119574597,7,7,[],0.15881580000859685,0.717948717948718,0.45901639344262296,0.56,39,0.5,1.0,0.6666666666666666,2,0.47,0.5529411764705883,0.5081081081081081,100,0.6556016597510373,0.6960352422907489,0.6752136752136753,241,0.6125,0.45794392523364486,0.5240641711229946,80,0.5560165975103735,0.6146788990825688,0.5838779956427015,241,0.7058823529411765,0.6792452830188679,0.6923076923076923,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,gt450,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6446853433361854,0.47037882760522276,0.5362629042662216,7,7,[],0.14897000000928529,0.7692307692307693,0.40540540540540543,0.5309734513274337,39,1.0,0.08333333333333333,0.15384615384615385,2,0.64,0.3575418994413408,0.45878136200716846,100,0.5311203319502075,0.7757575757575758,0.6305418719211823,241,0.3125,0.5555555555555556,0.4,80,0.3775933609958506,0.6594202898550725,0.48021108179419525,241,0.8823529411764706,0.5,0.6382978723404256,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,gt450,912,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6484236477865962,0.4881456929471954,0.5556175399732975,7,7,[],0.14488199999323115,0.7692307692307693,0.39473684210526316,0.5217391304347826,39,1.0,0.1,0.18181818181818182,2,0.56,0.4409448818897638,0.4933920704845815,100,0.6141078838174274,0.7115384615384616,0.6592427616926503,241,0.35,0.6829268292682927,0.4628099173553719,80,0.4024896265560166,0.6554054054054054,0.4987146529562982,241,0.8431372549019608,0.4648648648648649,0.5993031358885017,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,gt450,913,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.651850612571872,0.48037689902343816,0.5430463007050713,7,7,[],0.1505114999890793,0.6410256410256411,0.4166666666666667,0.5050505050505051,39,1.0,0.07142857142857142,0.13333333333333333,2,0.75,0.35046728971962615,0.47770700636942676,100,0.4730290456431535,0.7549668874172185,0.5816326530612245,241,0.425,0.5862068965517241,0.4927536231884058,80,0.3817427385892116,0.7479674796747967,0.5054945054945055,241,0.8921568627450981,0.5321637426900585,0.6666666666666666,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,gt450,914,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6185949806031573,0.4424368596083545,0.5141582809757479,7,7,[],0.13798600001609884,0.6923076923076923,0.2903225806451613,0.4090909090909091,39,1.0,0.08333333333333333,0.15384615384615385,2,0.69,0.3670212765957447,0.4791666666666667,100,0.44398340248962653,0.7535211267605634,0.5587467362924282,241,0.2375,0.6785714285714286,0.35185185185185186,80,0.42323651452282157,0.6257668711656442,0.504950495049505,241,0.8431372549019608,0.5149700598802395,0.6394052044609665,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,gt450,915,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6224430768157886,0.4441615485005767,0.51361288180283,7,7,[],0.1416112000006251,0.6666666666666666,0.3561643835616438,0.4642857142857143,39,1.0,0.044444444444444446,0.0851063829787234,2,0.71,0.3287037037037037,0.44936708860759494,100,0.44813278008298757,0.72,0.5524296675191815,241,0.275,0.6875,0.39285714285714285,80,0.3651452282157676,0.704,0.4808743169398907,241,0.8921568627450981,0.5548780487804879,0.6842105263157895,102,shuffled_sample_pairs,acquisition,
shuffled_sample_acquisition,nz20,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5889352523645909,0.5414254407600021,0.5196260447625307,7,7,[],0.1549986000172794,0.6153846153846154,0.42105263157894735,0.5,39,0.5,1.0,0.6666666666666666,2,0.48,0.5161290322580645,0.49740932642487046,100,0.6058091286307054,0.7053140096618358,0.6517857142857143,241,0.85,0.29694323144104806,0.4401294498381877,80,0.22821576763485477,0.8461538461538461,0.35947712418300654,241,0.8431372549019608,0.5620915032679739,0.6745098039215687,102,shuffled_sample_pairs,acquisition,
