dataset_backbone,fold,seed,condition,original_condition,source,ladder_level,bio_scanner_probe_accuracy,bio_mean_paired_cosine,bio_worst_paired_cosine,bio_mean_top1_retrieval,bio_worst_top1_retrieval,bio_effective_rank,acq_scanner_probe_accuracy,acq_mean_paired_cosine,acq_worst_paired_cosine,acq_mean_top1_retrieval,acq_worst_top1_retrieval,acq_effective_rank,biological_acquisition_cross_covariance
SCORPION_Phikon,4,703,true_same_region_pairs,true_pairs,existing,0,0.47555555555555556,0.8717845559120179,0.8302186131477356,0.9994444444444444,0.9944444444444445,43.27338722264067,0.968888888888889,0.18828136643860488,-0.26976320147514343,0.07666666666666666,0.03333333333333333,8.266279465343649,0.09547543525695801
SCORPION_Phikon,4,703,same_slide_different_region_pairs,shuffled_region_pairs,existing,1,0.45999999999999996,0.7028294920921325,0.6019608974456787,0.9744444444444446,0.9055555555555556,42.73181006326413,0.9733333333333334,0.3678223092108965,-0.02785881981253624,0.4105555555555556,0.20555555555555555,15.63040019890351,0.11844360828399658
SCORPION_Phikon,4,703,shuffled_sample_pairs,shuffled_sample_pairs,existing,2,0.4955555555555556,0.6082689464092255,0.45415735244750977,0.8772222222222222,0.6833333333333333,42.3699631686143,0.9711111111111113,0.3949897025246173,-0.0034729796461760998,0.4355555555555556,0.20555555555555555,15.634384418284707,0.1179475411772728
SCORPION_Phikon,4,704,true_same_region_pairs,true_pairs,existing,0,0.5511111111111111,0.8683097720146179,0.8249658942222595,0.9988888888888889,0.9944444444444445,43.97640584401877,0.9755555555555556,0.13379335748031734,-0.30961671471595764,0.05611111111111111,0.022222222222222223,7.690689583626815,0.09107811748981476
SCORPION_Phikon,4,704,same_slide_different_region_pairs,shuffled_region_pairs,existing,1,0.4666666666666667,0.6948335111141205,0.6057684421539307,0.9594444444444445,0.8999999999999999,43.188632164626966,0.9711111111111113,0.339553315192461,-0.04095917195081711,0.39,0.18333333333333332,15.05635046496352,0.11564086377620697
SCORPION_Phikon,4,704,shuffled_sample_pairs,shuffled_sample_pairs,existing,2,0.4288888888888889,0.619848707318306,0.49986937642097473,0.8872222222222224,0.7722222222222221,40.5455275543913,0.9711111111111113,0.37319792406633495,-0.011866639368236065,0.4083333333333333,0.17777777777777776,14.962639477866924,0.11854413896799088
SCORPION_Phikon,4,705,true_same_region_pairs,true_pairs,existing,0,0.5599999999999999,0.8726283490657807,0.8326206803321838,0.9994444444444444,0.9944444444444445,42.509860918655164,0.9733333333333334,0.16618971899151802,-0.10460735857486725,0.07222222222222222,0.03333333333333333,8.952451747260362,0.09350462257862091
SCORPION_Phikon,4,705,same_slide_different_region_pairs,shuffled_region_pairs,existing,1,0.43555555555555553,0.6876320362091064,0.6025134325027466,0.9622222222222223,0.9111111111111111,44.233634204592136,0.9711111111111113,0.3495852746069431,0.05084901303052902,0.4061111111111111,0.2,15.710678629843322,0.1162765771150589
SCORPION_Phikon,4,705,shuffled_sample_pairs,shuffled_sample_pairs,existing,2,0.4422222222222222,0.6131657183170318,0.5010945200920105,0.881111111111111,0.711111111111111,40.43423196641202,0.9644444444444445,0.3645278699696064,0.09913524240255356,0.40499999999999997,0.25555555555555554,15.5141998508444,0.11886043101549149
SCORPION_Phikon,0,701,fully_random_pairs,fully_random_pairs,new,4,0.47400000000000003,0.5746640115976334,0.44958755373954773,0.8525,0.72,47.75594917122752,0.9359999999999999,0.4550649538636208,0.22093458473682404,0.6005,0.435,18.39873643141647,0.11234468221664429
SCORPION_Phikon,0,702,fully_random_pairs,fully_random_pairs,new,4,0.44399999999999995,0.5813356131315232,0.4659542143344879,0.8719999999999999,0.725,47.686409196166665,0.9199999999999999,0.4638068020343781,0.17911311984062195,0.6195,0.5,18.289650507933025,0.11176659911870956
SCORPION_Phikon,0,703,fully_random_pairs,fully_random_pairs,new,4,0.37799999999999995,0.584395119547844,0.4523527920246124,0.8459999999999999,0.665,45.505987651359156,0.924,0.45720857083797456,0.16101285815238953,0.616,0.49,18.29366269303095,0.11365003883838654
SCORPION_Phikon,0,704,fully_random_pairs,fully_random_pairs,new,4,0.422,0.5868041217327118,0.45899417996406555,0.845,0.675,44.45185318093905,0.9380000000000001,0.44414362609386443,0.16999080777168274,0.6144999999999999,0.505,18.400477994273633,0.11794263124465942
SCORPION_Phikon,0,705,fully_random_pairs,fully_random_pairs,new,4,0.458,0.5714472353458404,0.4200587570667267,0.841,0.5549999999999999,46.3686539108324,0.9299999999999999,0.4643656849861145,0.23277577757835388,0.5994999999999999,0.53,18.44303732051792,0.10887026786804199
SCORPION_Phikon,0,701,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.4,0.5736517667770386,0.46474650502204895,0.8745,0.715,46.952405757857036,0.938,0.4507844537496567,0.20815739035606384,0.595,0.47,18.255042745069673,0.11539841443300247
SCORPION_Phikon,0,702,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.418,0.5849296659231186,0.4517740309238434,0.8470000000000001,0.655,45.453777413297345,0.9399999999999998,0.46992496997117994,0.1816108077764511,0.6245,0.545,18.363790907116954,0.11353892832994461
SCORPION_Phikon,0,703,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.462,0.5854925811290741,0.4563412368297577,0.8664999999999999,0.72,45.28114714512456,0.938,0.4510089412331581,0.15539880096912384,0.5915,0.45499999999999996,17.790468291497135,0.11711584776639938
SCORPION_Phikon,0,704,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.392,0.5717283993959427,0.4349026083946228,0.8415000000000001,0.56,45.84745852680296,0.944,0.44922756403684616,0.15747742354869843,0.6020000000000001,0.495,17.553987025344476,0.11064384132623672
SCORPION_Phikon,0,705,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.45199999999999996,0.5818857192993164,0.4756245017051697,0.843,0.705,46.41788649537926,0.93,0.4524547979235649,0.21019484102725983,0.5785,0.46,17.9943196532096,0.11054325103759766
SCORPION_Phikon,1,701,fully_random_pairs,fully_random_pairs,new,4,0.47400000000000003,0.598294323682785,0.49274176359176636,0.8949999999999999,0.73,46.025199518779324,0.952,0.428929303586483,0.21884985268115997,0.6249999999999999,0.505,18.991439465932068,0.10574212670326233
SCORPION_Phikon,1,702,fully_random_pairs,fully_random_pairs,new,4,0.45999999999999996,0.5817419052124023,0.4395188093185425,0.8640000000000001,0.66,46.547527636026764,0.954,0.43567232638597486,0.19521455466747284,0.6765,0.385,20.1046244274294,0.10488022118806839
SCORPION_Phikon,1,703,fully_random_pairs,fully_random_pairs,new,4,0.43200000000000005,0.5994414001703262,0.48795852065086365,0.9000000000000001,0.755,45.89520762227138,0.9480000000000001,0.44968742728233335,0.18064090609550476,0.6290000000000001,0.375,19.022784872721495,0.10421708226203918
SCORPION_Phikon,1,704,fully_random_pairs,fully_random_pairs,new,4,0.446,0.5902402907609939,0.462520033121109,0.8674999999999999,0.6799999999999999,46.52655752775814,0.9640000000000001,0.4174614235758781,0.18086190521717072,0.6345,0.47,19.17204184614619,0.10382644832134247
SCORPION_Phikon,1,705,fully_random_pairs,fully_random_pairs,new,4,0.42400000000000004,0.5730312526226043,0.42525288462638855,0.8480000000000001,0.58,47.75282953500704,0.9560000000000001,0.43977919816970823,0.29512766003608704,0.634,0.46,19.823633138767402,0.10501137375831604
SCORPION_Phikon,1,701,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.41999999999999993,0.5722472757101059,0.4465401768684387,0.8394999999999999,0.6,47.09575479139888,0.9479999999999998,0.4246211677789688,0.21827572584152222,0.6275000000000001,0.5,18.55246748862308,0.10745023190975189
SCORPION_Phikon,1,702,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.442,0.5719626247882843,0.4451955556869507,0.851,0.66,47.31948471393777,0.9480000000000001,0.4410396307706833,0.1936558485031128,0.652,0.455,19.120039996949256,0.11061403900384903
SCORPION_Phikon,1,703,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.386,0.5918478906154633,0.4721263647079468,0.8734999999999999,0.74,47.138116516343494,0.952,0.4467044368386269,0.1723916381597519,0.6369999999999999,0.42000000000000004,18.952322423322602,0.10498214513063431
SCORPION_Phikon,1,704,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.402,0.5927726566791535,0.47427117824554443,0.8855000000000001,0.725,45.523729997463676,0.9640000000000001,0.4080681011080742,0.14942103624343872,0.6075,0.44,18.59562663522207,0.10521076619625092
SCORPION_Phikon,1,705,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.40599999999999997,0.5896166950464249,0.47186264395713806,0.8855000000000001,0.775,46.64367822507853,0.962,0.43453373610973356,0.24833571910858154,0.6415,0.47,19.708589273420237,0.10624977946281433
SCORPION_Phikon,2,701,fully_random_pairs,fully_random_pairs,new,4,0.454,0.5731172949075699,0.4596009850502014,0.8760000000000001,0.73,45.83781849903688,0.984,0.3835680648684502,0.1286575347185135,0.523,0.4,16.445504644671324,0.11616087704896927
SCORPION_Phikon,2,702,fully_random_pairs,fully_random_pairs,new,4,0.44800000000000006,0.5677503257989883,0.47506457567214966,0.8530000000000001,0.73,46.2378683573875,0.982,0.3988668993115425,0.09822583198547363,0.6015,0.45499999999999996,17.487931108188096,0.11071198433637619
SCORPION_Phikon,2,703,fully_random_pairs,fully_random_pairs,new,4,0.43600000000000005,0.5646396398544311,0.4489412009716034,0.849,0.6799999999999999,46.89673582147126,0.9739999999999999,0.40817512571811676,0.09585055708885193,0.5589999999999999,0.37,17.215578573241846,0.10641154646873474
SCORPION_Phikon,2,704,fully_random_pairs,fully_random_pairs,new,4,0.462,0.5734159767627716,0.44892391562461853,0.8634999999999999,0.6950000000000001,45.59873654078286,0.9800000000000001,0.3966712698340416,0.10231740772724152,0.5599999999999999,0.47000000000000003,16.819699245543905,0.11649736016988754
SCORPION_Phikon,2,705,fully_random_pairs,fully_random_pairs,new,4,0.526,0.5802124977111817,0.44627833366394043,0.8554999999999999,0.63,44.63222768954042,0.976,0.3988549128174782,0.2047995626926422,0.5494999999999999,0.43000000000000005,17.49938833244604,0.11443772912025452
SCORPION_Phikon,2,701,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.442,0.5697824329137802,0.46508389711380005,0.8714999999999999,0.7,47.59781086110862,0.9800000000000001,0.39394825100898745,0.1312296986579895,0.5275,0.375,16.256823149260672,0.11027467995882034
SCORPION_Phikon,2,702,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.458,0.5553984612226486,0.4129389226436615,0.8375,0.6799999999999999,44.99994949410114,0.982,0.4090276673436165,0.0993267148733139,0.586,0.39,17.386093986877224,0.11856118589639664
SCORPION_Phikon,2,703,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.43,0.5522441983222961,0.4410823583602905,0.826,0.6699999999999999,46.35637326729862,0.9760000000000002,0.4037444941699505,0.09566473215818405,0.5605,0.365,16.937138943657956,0.10954277217388153
SCORPION_Phikon,2,704,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.42400000000000004,0.5418879866600037,0.39899054169654846,0.8415000000000001,0.61,49.479061382640865,0.9800000000000001,0.39487663730978967,0.09459174424409866,0.5330000000000001,0.4,16.708335334866057,0.10683339089155197
SCORPION_Phikon,2,705,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.44799999999999995,0.5803027600049973,0.47416356205940247,0.8755000000000001,0.725,46.93950047402406,0.976,0.4009503126144409,0.2138058841228485,0.5529999999999999,0.5,17.350709584143328,0.10647758096456528
SCORPION_Phikon,3,701,fully_random_pairs,fully_random_pairs,new,4,0.4844444444444444,0.5624716222286225,0.4390602111816406,0.8588888888888888,0.6777777777777778,45.984956222169586,0.9800000000000001,0.39354542791843417,0.12413524091243744,0.643888888888889,0.4833333333333333,18.129199673132423,0.10973784327507019
SCORPION_Phikon,3,702,fully_random_pairs,fully_random_pairs,new,4,0.4666666666666667,0.5566463947296143,0.42072346806526184,0.8533333333333333,0.6666666666666667,47.33846458146539,0.9777777777777779,0.4011167883872986,0.09988057613372803,0.6616666666666666,0.5666666666666667,18.59823817534141,0.11471132189035416
SCORPION_Phikon,3,703,fully_random_pairs,fully_random_pairs,new,4,0.47333333333333333,0.566511070728302,0.4471202492713928,0.8544444444444445,0.7166666666666667,46.252444338571955,0.9777777777777779,0.4150891438126564,0.08315928280353546,0.6699999999999999,0.5222222222222223,18.617048543193757,0.11168677359819412
SCORPION_Phikon,3,704,fully_random_pairs,fully_random_pairs,new,4,0.4311111111111111,0.58688825070858,0.466096967458725,0.8872222222222221,0.6833333333333333,45.389505153576366,0.9733333333333334,0.38463668823242186,0.0880066305398941,0.6166666666666667,0.4388888888888889,17.63518710462436,0.11191540211439133
SCORPION_Phikon,3,705,fully_random_pairs,fully_random_pairs,new,4,0.5,0.5600154906511307,0.4174322485923767,0.86,0.6499999999999999,47.30969308628781,0.9800000000000001,0.41026959717273714,0.17045879364013672,0.6511111111111111,0.5333333333333333,18.846347202927067,0.10845594108104706
SCORPION_Phikon,3,701,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.5333333333333334,0.5537498116493225,0.4255814552307129,0.8550000000000001,0.6555555555555556,46.63751775334151,0.9800000000000001,0.4092416539788246,0.14662568271160126,0.6616666666666666,0.5333333333333333,18.211840378844332,0.10981614887714386
SCORPION_Phikon,3,702,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.5199999999999999,0.5705200493335724,0.45747625827789307,0.8472222222222221,0.5888888888888888,45.88334773402145,0.9844444444444445,0.4012632444500923,0.09708957374095917,0.6427777777777777,0.5055555555555555,17.866009546501033,0.10791879147291183
SCORPION_Phikon,3,703,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.47555555555555556,0.5739412635564805,0.4364410936832428,0.8733333333333334,0.6888888888888889,44.67608012492941,0.9844444444444445,0.403591887652874,0.06567658483982086,0.6277777777777778,0.4833333333333333,18.00518137595788,0.11118339747190475
SCORPION_Phikon,3,704,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.5022222222222222,0.5755511432886123,0.4142768979072571,0.8766666666666667,0.65,44.08510999772065,0.9866666666666667,0.39282663017511366,0.07574179768562317,0.6344444444444444,0.5055555555555555,17.74314020405423,0.11334771662950516
SCORPION_Phikon,3,705,scanner_balanced_random_pairs,scanner_balanced_random_pairs,new,3,0.49333333333333335,0.5733179688453675,0.44774797558784485,0.8716666666666667,0.7222222222222222,44.37048098580167,0.9800000000000001,0.3952944874763489,0.1664261817932129,0.6227777777777778,0.5111111111111111,18.085674193991476,0.11214777082204819
SCORPION_Phikon,4,701,fully_random_pairs,fully_random_pairs,new,4,0.4644444444444445,0.5666088968515396,0.4137352406978607,0.8616666666666666,0.6444444444444444,45.474047168321185,0.9488888888888889,0.4160220928490162,0.10219619423151016,0.5322222222222222,0.3222222222222222,16.9424135607593,0.12226732820272446
SCORPION_Phikon,4,702,fully_random_pairs,fully_random_pairs,new,4,0.5066666666666667,0.594641950726509,0.4879344403743744,0.9033333333333333,0.7666666666666666,45.14178229114901,0.957777777777778,0.42653380855917933,0.08032428473234177,0.5777777777777777,0.35,17.72536918263115,0.11783825606107712
SCORPION_Phikon,4,703,fully_random_pairs,fully_random_pairs,new,4,0.4844444444444445,0.5829524755477905,0.4360831379890442,0.8794444444444445,0.7,43.83264320757827,0.9555555555555555,0.440647853910923,0.11932362616062164,0.5777777777777777,0.3388888888888889,17.937821060662355,0.12131356447935104
SCORPION_Phikon,4,704,fully_random_pairs,fully_random_pairs,new,4,0.48666666666666664,0.5761301249265671,0.4349061846733093,0.8972222222222224,0.6944444444444444,46.59990538394942,0.9533333333333334,0.4122389778494835,0.060819610953330994,0.5516666666666667,0.28888888888888886,17.35276979874775,0.11698552221059799
SCORPION_Phikon,4,705,fully_random_pairs,fully_random_pairs,new,4,0.45555555555555555,0.5840687215328216,0.4517710506916046,0.8800000000000001,0.6888888888888889,45.536723734014096,0.9511111111111111,0.41840244382619857,0.1910756677389145,0.5583333333333333,0.37222222222222223,18.139835743451496,0.11434244364500046
