swap_type,bio_abs_idx,acq_abs_idx,bio_scanner,bio_category,acq_scanner,acq_category,bio_space_category_purity_k1,bio_space_scanner_purity_k1,acq_space_category_purity_k1,acq_space_scanner_purity_k1,bio_space_category_purity_k5,bio_space_scanner_purity_k5,acq_space_category_purity_k5,acq_space_scanner_purity_k5,bio_space_category_purity_k10,bio_space_scanner_purity_k10,acq_space_category_purity_k10,acq_space_scanner_purity_k10,variant,acquisition_dim,cross_covariance_weight,source,fold,seed,n_test_samples,n_test_regions,n_categories,n_scanners
A_same_sample_diff_scanner,25,29,cs2,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,680,681,cs2,Epidermis,gt450,Epidermis,1.0,0.0,0.0,1.0,0.4,0.2,0.2,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,721,724,gt450,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2915,2918,cs2,Dermis,nz210,Dermis,1.0,1.0,0.0,0.0,1.0,0.2,0.8,0.8,1.0,0.3,0.4,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1106,1108,gt450,SCC,nz210,SCC,1.0,0.0,0.0,0.0,0.8,0.2,0.4,0.4,0.7,0.2,0.6,0.5,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,723,724,nz210,Epidermis,p1000,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.7,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2847,2849,nz20,SCC,p1000,SCC,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,1.0,0.3,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1453,1454,nz210,Bone,p1000,Bone,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.6,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1427,1429,nz20,Dermis,p1000,Dermis,0.0,1.0,0.0,1.0,0.6,0.2,0.0,1.0,0.4,0.1,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,350,351,cs2,Bone,gt450,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2961,2962,gt450,SCC,nz20,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.8,1.0,0.9,0.1,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,708,709,nz210,SCC,p1000,SCC,1.0,1.0,1.0,1.0,0.4,0.4,0.2,1.0,0.5,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1030,1034,cs2,Subcutis,p1000,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.8,0.3,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,971,972,gt450,Bone,nz20,Bone,1.0,0.0,1.0,1.0,0.8,0.0,0.2,0.2,0.7,0.1,0.1,0.2,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,4018,4019,nz210,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,1.0,0.0,0.4,1.0,0.5,0.2,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,4022,4024,nz20,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,1.0,0.4,0.2,1.0,1.0,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,960,964,cs2,SCC,p1000,SCC,1.0,0.0,0.0,0.0,1.0,0.2,0.4,0.0,0.8,0.3,0.3,0.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,50,52,cs2,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.8,0.7,0.2,0.2,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,3976,3979,gt450,Dermis,p1000,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.4,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,741,744,gt450,SCC,p1000,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.6,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,346,347,gt450,Bone,nz20,Bone,1.0,1.0,1.0,0.0,1.0,0.2,0.2,0.0,1.0,0.2,0.1,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,667,669,nz20,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.7,0.3,0.3,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,35,37,cs2,Epidermis,nz20,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,663,664,nz210,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.2,0.0,0.8,0.6,0.1,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,22,24,nz20,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,55,56,cs2,Inflamm/Necrosis,gt450,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,4005,4008,cs2,Epidermis,nz210,Epidermis,1.0,0.0,1.0,1.0,1.0,0.4,0.8,1.0,1.0,0.2,0.5,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,991,993,gt450,Subcutis,nz210,Subcutis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.0,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1447,1448,nz20,Bone,nz210,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,0.5,0.3,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2945,2949,cs2,SCC,p1000,SCC,1.0,0.0,0.0,1.0,1.0,0.4,0.2,1.0,1.0,0.3,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1451,1454,gt450,Bone,p1000,Bone,1.0,0.0,1.0,1.0,0.8,0.2,0.2,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,4020,4022,cs2,Epidermis,nz20,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.6,1.0,1.0,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1425,1426,cs2,Dermis,gt450,Dermis,1.0,1.0,1.0,1.0,0.4,0.2,0.2,1.0,0.5,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,965,967,cs2,SCC,nz20,SCC,1.0,0.0,1.0,0.0,0.6,0.2,0.4,0.0,0.7,0.2,0.5,0.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1027,1029,nz20,Subcutis,p1000,Subcutis,1.0,0.0,0.0,1.0,1.0,0.2,0.4,1.0,1.0,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1085,1088,cs2,Epidermis,nz210,Epidermis,1.0,0.0,0.0,1.0,0.6,0.2,0.0,1.0,0.4,0.2,0.0,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2970,2974,cs2,SCC,p1000,SCC,1.0,1.0,0.0,1.0,1.0,0.6,0.4,1.0,1.0,0.3,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,340,341,cs2,Bone,gt450,Bone,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,0.9,0.3,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,343,344,nz210,Bone,p1000,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.8,1.0,0.1,0.4,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,986,989,gt450,Subcutis,p1000,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.2,0.2,1.0,0.1,0.1,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1015,1018,cs2,Epidermis,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.6,0.0,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2856,2859,gt450,SCC,p1000,SCC,1.0,1.0,0.0,1.0,1.0,0.4,0.4,1.0,1.0,0.4,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,352,354,nz20,Bone,p1000,Bone,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,0.5,0.1,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1086,1089,gt450,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,0.8,0.2,0.2,0.8,0.4,0.3,0.2,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,772,774,nz20,SCC,p1000,SCC,1.0,0.0,1.0,1.0,0.4,0.2,0.6,1.0,0.4,0.1,0.4,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2835,2838,cs2,SCC,nz210,SCC,1.0,0.0,1.0,1.0,0.8,0.2,0.2,1.0,0.4,0.2,0.2,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,742,744,nz20,SCC,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,0.8,0.1,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,3997,3999,nz20,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,1.0,0.0,0.8,1.0,1.0,0.1,0.7,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,625,628,cs2,SCC,nz210,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,0.9,0.2,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2850,2853,cs2,SCC,nz210,SCC,1.0,1.0,0.0,1.0,1.0,0.4,0.6,1.0,1.0,0.3,0.5,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1001,1002,gt450,Dermis,nz20,Dermis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.8,0.4,0.2,0.0,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,351,352,gt450,Bone,nz20,Bone,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.0,0.9,0.3,0.3,0.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1000,1002,cs2,Dermis,nz20,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,0.5,0.1,0.0,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,61,63,gt450,Epidermis,nz210,Epidermis,1.0,0.0,0.0,1.0,1.0,0.0,0.2,0.6,1.0,0.1,0.1,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2852,2853,nz20,SCC,nz210,SCC,1.0,1.0,0.0,1.0,1.0,0.4,0.6,1.0,1.0,0.3,0.5,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,653,654,nz210,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.4,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2950,2951,cs2,SCC,gt450,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.8,0.8,1.0,0.2,0.6,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,691,692,gt450,SCC,nz20,SCC,1.0,0.0,0.0,1.0,0.8,0.2,0.6,1.0,0.4,0.2,0.4,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,4001,4003,gt450,Epidermis,nz210,Epidermis,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.8,1.0,0.3,0.4,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,35,38,cs2,Epidermis,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,0.8,0.4,0.1,0.2,0.5,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,3957,3959,nz20,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,1.0,0.2,0.6,1.0,1.0,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,4013,4014,nz210,Epidermis,p1000,Epidermis,1.0,1.0,1.0,1.0,1.0,0.4,0.8,1.0,1.0,0.2,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2826,2827,gt450,SCC,nz20,SCC,1.0,0.0,0.0,1.0,1.0,0.0,0.2,0.8,1.0,0.1,0.4,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,3986,3988,gt450,Epidermis,nz210,Epidermis,1.0,0.0,1.0,0.0,1.0,0.2,0.4,0.4,1.0,0.2,0.3,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1025,1029,cs2,Subcutis,p1000,Subcutis,1.0,0.0,0.0,1.0,1.0,0.0,0.4,1.0,0.7,0.0,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1425,1428,cs2,Dermis,nz210,Dermis,1.0,1.0,0.0,1.0,0.4,0.2,0.0,1.0,0.5,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1445,1447,cs2,Bone,nz20,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.5,0.2,0.1,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2930,2932,cs2,Dermis,nz20,Dermis,1.0,1.0,0.0,0.0,1.0,0.2,0.4,0.2,1.0,0.4,0.4,0.3,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,968,969,nz210,SCC,p1000,SCC,1.0,0.0,0.0,1.0,0.6,0.0,0.2,1.0,0.5,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1055,1057,cs2,Subcutis,nz20,Subcutis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,0.4,0.5,0.3,0.4,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1126,1129,gt450,Subcutis,p1000,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,3960,3962,cs2,Epidermis,nz20,Epidermis,1.0,1.0,0.0,1.0,1.0,0.4,0.4,1.0,1.0,0.2,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,55,57,cs2,Inflamm/Necrosis,nz20,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.5,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,46,47,gt450,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6,0.6,0.1,0.3,0.5,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,2827,2829,nz20,SCC,p1000,SCC,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9,0.3,0.4,0.3,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1466,1469,gt450,SCC,p1000,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.6,1.0,0.7,0.4,0.3,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,726,728,gt450,Dermis,nz210,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
A_same_sample_diff_scanner,1413,1414,nz210,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,0.6,0.0,0.4,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1464,973,p1000,Bone,nz210,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.5,0.1,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1044,1102,p1000,Subcutis,nz20,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2933,3977,nz210,Dermis,nz20,Dermis,1.0,0.0,0.0,1.0,1.0,0.2,0.6,1.0,1.0,0.2,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1451,350,gt450,Bone,cs2,Bone,1.0,0.0,0.0,1.0,0.8,0.2,0.0,1.0,0.4,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1024,1462,p1000,Bone,nz20,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.6,0.4,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1459,612,p1000,Inflamm/Necrosis,nz20,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.2,0.1,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2950,708,cs2,SCC,nz210,SCC,1.0,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1072,614,nz20,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2907,1055,nz20,Subcutis,cs2,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.8,1.0,0.7,0.2,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1071,614,gt450,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.2,0.0,1.0,0.4,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,687,2924,nz20,Dermis,p1000,Dermis,1.0,0.0,0.0,1.0,0.6,0.2,0.6,1.0,0.4,0.1,0.6,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,46,678,gt450,Epidermis,nz210,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.6,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2907,991,nz20,Subcutis,gt450,Subcutis,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.7,0.2,0.0,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1435,2941,cs2,SCC,gt450,SCC,1.0,0.0,1.0,1.0,0.8,0.2,0.6,0.8,0.4,0.1,0.4,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2874,960,p1000,SCC,cs2,SCC,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6,1.0,0.3,0.4,0.5,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1074,28,p1000,Inflamm/Necrosis,nz210,Inflamm/Necrosis,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8,0.4,0.4,0.1,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1411,637,gt450,Epidermis,nz20,Epidermis,1.0,0.0,0.0,1.0,0.6,0.2,0.0,1.0,0.4,0.2,0.3,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,666,55,gt450,Inflamm/Necrosis,cs2,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.4,0.2,1.0,0.9,0.3,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,650,59,cs2,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,741,2902,gt450,SCC,nz20,SCC,1.0,0.0,0.0,1.0,0.8,0.0,0.4,1.0,0.6,0.2,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1440,614,cs2,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,973,1446,nz210,Bone,gt450,Bone,1.0,0.0,1.0,1.0,0.8,0.2,0.2,0.6,0.7,0.2,0.1,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,973,354,nz210,Bone,p1000,Bone,1.0,0.0,1.0,1.0,0.8,0.2,0.4,1.0,0.7,0.2,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,628,2884,nz210,SCC,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.2,1.0,0.9,0.1,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2944,690,p1000,SCC,cs2,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.4,0.8,0.9,0.4,0.2,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1440,56,cs2,Inflamm/Necrosis,gt450,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,38,3972,nz210,Epidermis,nz20,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,1.0,0.4,0.1,0.4,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1449,351,p1000,Bone,gt450,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.3,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,338,1462,nz210,Bone,nz20,Bone,1.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,0.7,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,339,1448,p1000,Bone,nz210,Bone,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0.7,0.2,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,971,1448,gt450,Bone,nz210,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.8,0.7,0.1,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,737,1415,nz20,SCC,cs2,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.8,1.0,1.0,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1083,1432,nz210,Dermis,nz20,Dermis,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.6,0.1,0.1,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,647,1085,nz20,Epidermis,cs2,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.2,0.5,0.3,0.3,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,726,1119,gt450,Dermis,p1000,Dermis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1033,1129,nz210,Subcutis,p1000,Subcutis,1.0,1.0,0.0,1.0,0.8,0.2,0.0,1.0,0.5,0.1,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1063,2924,nz210,Dermis,p1000,Dermis,1.0,0.0,0.0,1.0,1.0,0.0,0.6,1.0,1.0,0.1,0.6,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,43,1459,nz210,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.1,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2857,1466,nz20,SCC,gt450,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.8,1.0,1.0,0.2,0.8,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
