source_file,noise,threshold_shift,seed,clean_strategy,corrupted_strategy,clean_global_qwk,clean_worst_site_qwk,clean_mean_site_qwk,clean_site_qwk_spread,clean_global_accuracy,clean_macro_f1,clean_mean_abs_error,clean_severe_error_rate,clean_mean_overgrade,clean_mean_undergrade,clean_prediction_entropy,corrupted_global_qwk,delta_corrupted_vs_clean_global_qwk,corrupted_worst_site_qwk,delta_corrupted_vs_clean_worst_site_qwk,corrupted_mean_site_qwk,delta_corrupted_vs_clean_mean_site_qwk,corrupted_site_qwk_spread,delta_corrupted_vs_clean_site_qwk_spread,corrupted_global_accuracy,delta_corrupted_vs_clean_global_accuracy,corrupted_macro_f1,delta_corrupted_vs_clean_macro_f1,corrupted_mean_abs_error,delta_corrupted_vs_clean_mean_abs_error,corrupted_severe_error_rate,delta_corrupted_vs_clean_severe_error_rate,corrupted_mean_overgrade,delta_corrupted_vs_clean_mean_overgrade,corrupted_mean_undergrade,delta_corrupted_vs_clean_mean_undergrade,corrupted_prediction_entropy,delta_corrupted_vs_clean_prediction_entropy,detector_failure_count,detector_failed_diagnostics,detector_triggered,chosen_strategy,detector_global_qwk,oracle_global_qwk,delta_detector_vs_clean_global_qwk,detector_regret_vs_oracle_global_qwk,detector_worst_site_qwk,oracle_worst_site_qwk,delta_detector_vs_clean_worst_site_qwk,detector_regret_vs_oracle_worst_site_qwk,detector_mean_site_qwk,oracle_mean_site_qwk,delta_detector_vs_clean_mean_site_qwk,detector_regret_vs_oracle_mean_site_qwk,detector_global_accuracy,oracle_global_accuracy,delta_detector_vs_clean_global_accuracy,detector_regret_vs_oracle_global_accuracy,detector_macro_f1,oracle_macro_f1,delta_detector_vs_clean_macro_f1,detector_regret_vs_oracle_macro_f1
results\threshold_shift_panda_all_conservative_35_seed_7\predictions.csv,35,35,7,fedavg,cross_site_blend_50,0.6942774894031114,0.6443874347078955,0.6975829421396949,0.08587730520272352,0.5374117647058824,0.46031447802052844,0.7849411764705883,0.0903529411764706,0.15529411764705883,0.6296470588235294,1.2142426451106132,0.7056756010856606,0.011398111682549228,0.6562957385838117,0.011908303875916237,0.7117153467248711,0.014132404585176284,0.10797682126885855,0.022099516066135028,0.5529411764705883,0.015529411764705903,0.4856018793440087,0.025287401323480285,0.7529411764705882,-0.03200000000000003,0.08705882352941176,-0.0032941176470588363,0.1868235294117647,0.03152941176470586,0.5661176470588235,-0.06352941176470595,1.2264807032274185,0.01223805811680534,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7056756010856606,0.7056756010856606,0.011398111682549228,0.0,0.6562957385838117,0.6562957385838117,0.011908303875916237,0.0,0.7117153467248711,0.7117153467248711,0.014132404585176284,0.0,0.5529411764705883,0.5529411764705883,0.015529411764705903,0.0,0.4856018793440087,0.4856018793440087,0.025287401323480285,0.0
results\threshold_shift_panda_all_conservative_45_seed_11\predictions.csv,45,45,11,fedavg,cross_site_blend_50,0.7186645880399637,0.6983115957788266,0.7269082996176406,0.056587176287448804,0.5256470588235295,0.44583227515908086,0.7581176470588236,0.07058823529411765,0.13270588235294117,0.6254117647058823,1.2047639969635384,0.7279402531602377,0.009275665120274001,0.6982601754864977,-5.142029232896306e-05,0.7413890565436128,0.014480756925972171,0.07336517536379838,0.01677799907634958,0.5491764705882353,0.0235294117647058,0.4756956220330177,0.029863346873936825,0.7265882352941176,-0.03152941176470592,0.07529411764705882,0.004705882352941171,0.16564705882352943,0.03294117647058825,0.5609411764705883,-0.06447058823529406,1.228324298388084,0.02356030142454557,1,mean_abs_error_high,False,fedavg,0.7186645880399637,0.7279402531602377,0.0,-0.009275665120274001,0.6983115957788266,0.6982601754864977,0.0,5.142029232896306e-05,0.7269082996176406,0.7413890565436128,0.0,-0.014480756925972171,0.5256470588235295,0.5491764705882353,0.0,-0.0235294117647058,0.44583227515908086,0.4756956220330177,0.0,-0.029863346873936825
results\threshold_shift_panda_all_conservative_45_seed_123\predictions.csv,45,45,123,fedavg,cross_site_blend_50,0.6842525827854697,0.6443909272024675,0.6827482723486302,0.07399105879638512,0.512,0.43547546900159984,0.8084705882352942,0.09129411764705882,0.16470588235294117,0.6437647058823529,1.25651402768541,0.7276041522412715,0.043351569455801764,0.6793432674370103,0.034952340234542856,0.7197759974251865,0.03702772507655627,0.07944222595629857,0.00545116715991345,0.5421176470588235,0.03011764705882347,0.4722981845450189,0.03682271554341904,0.7463529411764706,-0.06211764705882361,0.07670588235294118,-0.014588235294117638,0.23811764705882352,0.07341176470588234,0.508235294117647,-0.1355294117647059,1.2447748699019268,-0.011739157783483334,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7276041522412715,0.7276041522412715,0.043351569455801764,0.0,0.6793432674370103,0.6793432674370103,0.034952340234542856,0.0,0.7197759974251865,0.7197759974251865,0.03702772507655627,0.0,0.5421176470588235,0.5421176470588235,0.03011764705882347,0.0,0.4722981845450189,0.4722981845450189,0.03682271554341904,0.0
results\threshold_shift_panda_all_conservative_45_seed_17\predictions.csv,45,45,17,fedavg,cross_site_blend_50,0.7047611051305348,0.645220573180699,0.6905945451901226,0.09097575870875696,0.5129411764705882,0.4388248410063545,0.7943529411764706,0.07811764705882353,0.14776470588235294,0.6465882352941177,1.2398184894957895,0.7077247854813571,0.002963680350822284,0.6417517990615361,-0.0034687741191629096,0.6917447783051633,0.0011502331150406997,0.10181231333127616,0.010836554622519201,0.5289411764705882,0.016000000000000014,0.46014610904912745,0.021321268042772956,0.7684705882352941,-0.025882352941176467,0.07858823529411765,0.0004705882352941254,0.16094117647058823,0.01317647058823529,0.6075294117647059,-0.03905882352941181,1.2388539655751256,-0.0009645239206639289,2,worst_site_qwk_low;mean_abs_error_high,False,fedavg,0.7047611051305348,0.7077247854813571,0.0,-0.002963680350822284,0.645220573180699,0.6417517990615361,0.0,0.0034687741191629096,0.6905945451901226,0.6917447783051633,0.0,-0.0011502331150406997,0.5129411764705882,0.5289411764705882,0.0,-0.016000000000000014,0.4388248410063545,0.46014610904912745,0.0,-0.021321268042772956
results\threshold_shift_panda_all_conservative_45_seed_2025\predictions.csv,45,45,2025,fedavg,cross_site_blend_50,0.6513178987545161,0.6357395844743857,0.6550728682482759,0.061791071527926955,0.512,0.42135102665091795,0.8465882352941176,0.10211764705882354,0.16894117647058823,0.6776470588235294,1.2398197962944426,0.6916847406111084,0.04036684185659234,0.6475384686313133,0.011798884156927536,0.6929907323339558,0.037917864085679875,0.07913888734529073,0.017347815817363776,0.5251764705882352,0.013176470588235234,0.44051448815519745,0.0191634615042795,0.7995294117647059,-0.04705882352941171,0.0908235294117647,-0.01129411764705883,0.2188235294117647,0.04988235294117646,0.5807058823529412,-0.0969411764705882,1.2347401108882392,-0.005079685406203405,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6916847406111084,0.6916847406111084,0.04036684185659234,0.0,0.6475384686313133,0.6475384686313133,0.011798884156927536,0.0,0.6929907323339558,0.6929907323339558,0.037917864085679875,0.0,0.5251764705882352,0.5251764705882352,0.013176470588235234,0.0,0.44051448815519745,0.44051448815519745,0.0191634615042795,0.0
results\threshold_shift_panda_all_conservative_45_seed_23\predictions.csv,45,45,23,fedavg,cross_site_blend_50,0.6689702161873159,0.6278285098051922,0.6892648974635475,0.12499007343719448,0.5256470588235295,0.4501728064200315,0.8169411764705883,0.09741176470588235,0.1487058823529412,0.668235294117647,1.223265605185007,0.6811832732447068,0.012213057057390952,0.6330609816469177,0.005232471841725483,0.7044609882881547,0.015196090824607267,0.14470198269863221,0.019711909261437732,0.5383529411764706,0.012705882352941122,0.4677176487867743,0.017544842366742808,0.7981176470588235,-0.018823529411764794,0.09741176470588235,0.0,0.1632941176470588,0.014588235294117624,0.6348235294117647,-0.03341176470588236,1.1950156635017097,-0.028249941683297308,5,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6811832732447068,0.6811832732447068,0.012213057057390952,0.0,0.6330609816469177,0.6330609816469177,0.005232471841725483,0.0,0.7044609882881547,0.7044609882881547,0.015196090824607267,0.0,0.5383529411764706,0.5383529411764706,0.012705882352941122,0.0,0.4677176487867743,0.4677176487867743,0.017544842366742808,0.0
results\threshold_shift_panda_all_conservative_45_seed_29\predictions.csv,45,45,29,fedavg,cross_site_blend_50,0.7027122701678348,0.6593035575542109,0.6983248374194991,0.06740321623400825,0.5218823529411765,0.44944358762979036,0.7905882352941176,0.088,0.15764705882352942,0.6329411764705882,1.1969035544459061,0.7083737182341829,0.0056614480663481626,0.6553674973311827,-0.0039360602230281705,0.7033051263106922,0.004980288891193063,0.08858175340513474,0.0211785371711265,0.5468235294117647,0.024941176470588244,0.4791428742323236,0.029699286602533237,0.7585882352941177,-0.03199999999999992,0.08423529411764706,-0.003764705882352934,0.18305882352941177,0.025411764705882356,0.5755294117647058,-0.057411764705882384,1.2174418629639214,0.020538308518015302,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7083737182341829,0.7083737182341829,0.0056614480663481626,0.0,0.6553674973311827,0.6553674973311827,-0.0039360602230281705,0.0,0.7033051263106922,0.7033051263106922,0.004980288891193063,0.0,0.5468235294117647,0.5468235294117647,0.024941176470588244,0.0,0.4791428742323236,0.4791428742323236,0.029699286602533237,0.0
results\threshold_shift_panda_all_conservative_45_seed_31\predictions.csv,45,45,31,fedavg,cross_site_blend_50,0.6907445542033991,0.6478213865592243,0.697022671132488,0.09907370871163923,0.5209411764705882,0.4467296226169241,0.7783529411764706,0.08094117647058824,0.15623529411764706,0.6221176470588236,1.241704937493638,0.7010929147350812,0.010348360531682088,0.6782066835699941,0.030385297010769863,0.7110580444059729,0.014035373273484919,0.06345555504470302,-0.035618153666936214,0.5378823529411765,0.016941176470588237,0.47784006870438717,0.03111044608746305,0.7807058823529411,0.0023529411764705577,0.08847058823529412,0.007529411764705882,0.22588235294117648,0.06964705882352942,0.5548235294117647,-0.06729411764705884,1.2281036756811077,-0.013601261812530296,3,global_qwk_low;worst_site_qwk_low;mean_abs_error_high,True,cross_site_blend_50,0.7010929147350812,0.7010929147350812,0.010348360531682088,0.0,0.6782066835699941,0.6782066835699941,0.030385297010769863,0.0,0.7110580444059729,0.7110580444059729,0.014035373273484919,0.0,0.5378823529411765,0.5378823529411765,0.016941176470588237,0.0,0.47784006870438717,0.47784006870438717,0.03111044608746305,0.0
results\threshold_shift_panda_all_conservative_45_seed_37\predictions.csv,45,45,37,fedavg,cross_site_blend_50,0.6718398316224687,0.6566294013012368,0.6776751902752847,0.05774029181448981,0.5134117647058823,0.4501286620132132,0.8178823529411765,0.09411764705882353,0.14541176470588235,0.6724705882352942,1.1877916427116788,0.6989889494547878,0.027149117832319103,0.6798369892493196,0.023207587948082753,0.7028944926747505,0.025219302399465793,0.03884448973338961,-0.0188958020811002,0.5383529411764706,0.024941176470588244,0.4679482987007382,0.017819636687524953,0.7778823529411765,-0.040000000000000036,0.0903529411764706,-0.003764705882352934,0.19105882352941175,0.0456470588235294,0.5868235294117647,-0.08564705882352941,1.2612150037606646,0.07342336104898584,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6989889494547878,0.6989889494547878,0.027149117832319103,0.0,0.6798369892493196,0.6798369892493196,0.023207587948082753,0.0,0.7028944926747505,0.7028944926747505,0.025219302399465793,0.0,0.5383529411764706,0.5383529411764706,0.024941176470588244,0.0,0.4679482987007382,0.4679482987007382,0.017819636687524953,0.0
results\threshold_shift_panda_all_conservative_45_seed_41\predictions.csv,45,45,41,fedavg,cross_site_blend_50,0.7123796898843978,0.6477160424225139,0.7230280654793807,0.1493724689112257,0.532235294117647,0.45765247339172754,0.7595294117647059,0.07529411764705882,0.16894117647058823,0.5905882352941176,1.2168756684034079,0.7108887383352965,-0.0014909515491012826,0.6681257448384706,0.020409702415956743,0.7194995869173381,-0.003528478562042636,0.13436080837553155,-0.015011660535694138,0.536,0.0037647058823530033,0.46170077323194886,0.004048299840221314,0.7670588235294118,0.007529411764705896,0.07858823529411765,0.0032941176470588363,0.16564705882352943,-0.0032941176470588085,0.6014117647058823,0.010823529411764676,1.208587090198221,-0.008288578205186914,3,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,True,cross_site_blend_50,0.7108887383352965,0.7108887383352965,-0.0014909515491012826,0.0,0.6681257448384706,0.6681257448384706,0.020409702415956743,0.0,0.7194995869173381,0.7194995869173381,-0.003528478562042636,0.0,0.536,0.536,0.0037647058823530033,0.0,0.46170077323194886,0.46170077323194886,0.004048299840221314,0.0
results\threshold_shift_panda_all_conservative_45_seed_42\predictions.csv,45,45,42,fedavg,cross_site_blend_50,0.6774827764861275,0.6445375035779021,0.6916365566904921,0.10148201992566919,0.5270588235294118,0.45436620530619093,0.7985882352941176,0.09129411764705882,0.13364705882352942,0.6649411764705883,1.2261141193444989,0.684495430609388,0.0070126541232604644,0.6552577603454078,0.010720256767505765,0.6966647491374609,0.005028192446968838,0.09569577544032315,-0.005786244485346037,0.536,0.00894117647058823,0.46263066527238506,0.008264459966194126,0.7835294117647059,-0.01505882352941168,0.08941176470588236,-0.00188235294117646,0.15576470588235294,0.02211764705882352,0.6277647058823529,-0.037176470588235366,1.2219655729572696,-0.004148546387229279,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.684495430609388,0.684495430609388,0.0070126541232604644,0.0,0.6552577603454078,0.6552577603454078,0.010720256767505765,0.0,0.6966647491374609,0.6966647491374609,0.005028192446968838,0.0,0.536,0.536,0.00894117647058823,0.0,0.46263066527238506,0.46263066527238506,0.008264459966194126,0.0
results\threshold_shift_panda_all_conservative_45_seed_43\predictions.csv,45,45,43,fedavg,cross_site_blend_50,0.7138716162513442,0.6822721801086638,0.711808940745141,0.06167742220690553,0.5289411764705882,0.4655935566146705,0.7736470588235295,0.07905882352941176,0.16470588235294117,0.6089411764705882,1.1930575391361506,0.7238906047035034,0.010018988452159205,0.6955788405751153,0.01330666046645157,0.7253029885742331,0.013494047829092137,0.054039208811987205,-0.007638213394918325,0.5472941176470588,0.018352941176470572,0.48337925861750125,0.01778570200283075,0.739764705882353,-0.033882352941176475,0.07670588235294118,-0.0023529411764705854,0.1736470588235294,0.00894117647058823,0.5661176470588235,-0.042823529411764705,1.2490948525451526,0.056037313409001976,1,mean_abs_error_high,False,fedavg,0.7138716162513442,0.7238906047035034,0.0,-0.010018988452159205,0.6822721801086638,0.6955788405751153,0.0,-0.01330666046645157,0.711808940745141,0.7253029885742331,0.0,-0.013494047829092137,0.5289411764705882,0.5472941176470588,0.0,-0.018352941176470572,0.4655935566146705,0.48337925861750125,0.0,-0.01778570200283075
results\threshold_shift_panda_all_conservative_45_seed_47\predictions.csv,45,45,47,fedavg,cross_site_blend_50,0.6847965201382491,0.6483616776044975,0.6910543398194848,0.07055004143490218,0.5247058823529411,0.45140714600221993,0.8014117647058824,0.09270588235294118,0.16894117647058823,0.6324705882352941,1.223896878202759,0.6851789430850455,0.0003824229467963569,0.652432325294192,0.004070647689694562,0.6995950911807111,0.008540751361226229,0.06195849353862759,-0.008591547896274587,0.5449411764705883,0.02023529411764713,0.472621372126016,0.021214226123796087,0.7910588235294118,-0.010352941176470565,0.09411764705882353,0.0014117647058823485,0.17976470588235294,0.010823529411764704,0.6112941176470589,-0.02117647058823524,1.217905331775368,-0.00599154642739097,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6851789430850455,0.6851789430850455,0.0003824229467963569,0.0,0.652432325294192,0.652432325294192,0.004070647689694562,0.0,0.6995950911807111,0.6995950911807111,0.008540751361226229,0.0,0.5449411764705883,0.5449411764705883,0.02023529411764713,0.0,0.472621372126016,0.472621372126016,0.021214226123796087,0.0
results\threshold_shift_panda_all_conservative_45_seed_53\predictions.csv,45,45,53,fedavg,cross_site_blend_50,0.7201645664369767,0.6590058792089791,0.7242115653009432,0.09625190763989833,0.5124705882352941,0.44944317043944365,0.7712941176470588,0.07858823529411765,0.14494117647058824,0.6263529411764706,1.2476182242498215,0.7142977210762524,-0.005866845360724238,0.6664553756290599,0.007449496420080748,0.7213074678388882,-0.0029040974620549997,0.09283274462633206,-0.003419163013566262,0.5265882352941177,0.014117647058823568,0.4523648833805307,0.0029217129410870624,0.7811764705882352,0.009882352941176453,0.08611764705882353,0.007529411764705882,0.20188235294117646,0.05694117647058822,0.5792941176470588,-0.04705882352941171,1.216200957210754,-0.03141726703906755,2,worst_site_qwk_low;mean_abs_error_high,False,fedavg,0.7201645664369767,0.7142977210762524,0.0,0.005866845360724238,0.6590058792089791,0.6664553756290599,0.0,-0.007449496420080748,0.7242115653009432,0.7213074678388882,0.0,0.0029040974620549997,0.5124705882352941,0.5265882352941177,0.0,-0.014117647058823568,0.44944317043944365,0.4523648833805307,0.0,-0.0029217129410870624
results\threshold_shift_panda_all_conservative_45_seed_59\predictions.csv,45,45,59,fedavg,cross_site_blend_50,0.7016674406948484,0.6159609540801119,0.6845382756686187,0.12061587964760578,0.5256470588235295,0.44954775425397364,0.7915294117647059,0.08611764705882353,0.18258823529411763,0.6089411764705882,1.1982354306608411,0.705730488586835,0.0040630478919865265,0.643696978717071,0.027736024636959122,0.6883887122265069,0.0038504365578881927,0.09692321935717496,-0.023692660290430823,0.5407058823529411,0.01505882352941168,0.46564582843461383,0.016098074180640187,0.7783529411764706,-0.013176470588235345,0.0851764705882353,-0.000941176470588237,0.20894117647058824,0.026352941176470607,0.5694117647058824,-0.03952941176470581,1.2381082534135337,0.03987282275269255,4,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,True,cross_site_blend_50,0.705730488586835,0.705730488586835,0.0040630478919865265,0.0,0.643696978717071,0.643696978717071,0.027736024636959122,0.0,0.6883887122265069,0.6883887122265069,0.0038504365578881927,0.0,0.5407058823529411,0.5407058823529411,0.01505882352941168,0.0,0.46564582843461383,0.46564582843461383,0.016098074180640187,0.0
results\threshold_shift_panda_all_conservative_45_seed_7\predictions.csv,45,45,7,fedavg,cross_site_blend_50,0.6923907834999634,0.6489613109441599,0.6966096027165747,0.0937013742162709,0.5251764705882352,0.4536372003313794,0.7976470588235294,0.08941176470588236,0.13929411764705882,0.6583529411764706,1.2069264914261555,0.7012379189330036,0.008847135433040165,0.6779182879377432,0.02895697699358335,0.7076271761977981,0.011017573481223453,0.07842674665872529,-0.015274627557545606,0.5463529411764706,0.021176470588235352,0.4786342882830192,0.024997087951639796,0.7567058823529412,-0.04094117647058815,0.08705882352941176,-0.0023529411764705993,0.17552941176470588,0.03623529411764706,0.5811764705882353,-0.07717647058823529,1.248436539060467,0.04151004763431154,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7012379189330036,0.7012379189330036,0.008847135433040165,0.0,0.6779182879377432,0.6779182879377432,0.02895697699358335,0.0,0.7076271761977981,0.7076271761977981,0.011017573481223453,0.0,0.5463529411764706,0.5463529411764706,0.021176470588235352,0.0,0.4786342882830192,0.4786342882830192,0.024997087951639796,0.0
