source_file,noise,seed,clean_strategy,corrupted_strategy,clean_global_qwk,clean_worst_site_qwk,clean_mean_site_qwk,clean_site_qwk_spread,clean_global_accuracy,clean_macro_f1,clean_mean_abs_error,clean_severe_error_rate,clean_mean_overgrade,clean_mean_undergrade,clean_prediction_entropy,corrupted_global_qwk,delta_corrupted_vs_clean_global_qwk,corrupted_worst_site_qwk,delta_corrupted_vs_clean_worst_site_qwk,corrupted_mean_site_qwk,delta_corrupted_vs_clean_mean_site_qwk,corrupted_site_qwk_spread,delta_corrupted_vs_clean_site_qwk_spread,corrupted_global_accuracy,delta_corrupted_vs_clean_global_accuracy,corrupted_macro_f1,delta_corrupted_vs_clean_macro_f1,corrupted_mean_abs_error,delta_corrupted_vs_clean_mean_abs_error,corrupted_severe_error_rate,delta_corrupted_vs_clean_severe_error_rate,corrupted_mean_overgrade,delta_corrupted_vs_clean_mean_overgrade,corrupted_mean_undergrade,delta_corrupted_vs_clean_mean_undergrade,corrupted_prediction_entropy,delta_corrupted_vs_clean_prediction_entropy,detector_triggered,detector_reasons,chosen_strategy,detector_global_qwk,delta_detector_vs_clean_global_qwk,oracle_global_qwk,delta_oracle_vs_clean_global_qwk,detector_regret_vs_oracle_global_qwk,detector_worst_site_qwk,delta_detector_vs_clean_worst_site_qwk,oracle_worst_site_qwk,delta_oracle_vs_clean_worst_site_qwk,detector_regret_vs_oracle_worst_site_qwk,detector_mean_site_qwk,delta_detector_vs_clean_mean_site_qwk,oracle_mean_site_qwk,delta_oracle_vs_clean_mean_site_qwk,detector_regret_vs_oracle_mean_site_qwk,detector_global_accuracy,delta_detector_vs_clean_global_accuracy,oracle_global_accuracy,delta_oracle_vs_clean_global_accuracy,detector_regret_vs_oracle_global_accuracy,detector_macro_f1,delta_detector_vs_clean_macro_f1,oracle_macro_f1,delta_oracle_vs_clean_macro_f1,detector_regret_vs_oracle_macro_f1
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_17\predictions.csv,25,17,fedavg,cross_site_blend_50,0.7027584274589401,0.6633110441619516,0.6872997167523905,0.07373578028940009,0.5567058823529412,0.48602388384259626,0.7614117647058823,0.08564705882352941,0.22211764705882353,0.5392941176470588,1.3663511125246461,0.7230953345516501,0.020336907092709966,0.6736138821531252,0.010302837991173597,0.7059466048989794,0.01864688814658888,0.08834970659285712,0.014613926303457037,0.563764705882353,0.007058823529411784,0.4978168324975118,0.011792948654915536,0.7228235294117648,-0.03858823529411759,0.0748235294117647,-0.010823529411764704,0.2164705882352941,-0.005647058823529422,0.5063529411764706,-0.03294117647058825,1.35482371514461,-0.011527397380036053,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound,cross_site_blend_50,0.7230953345516501,0.020336907092709966,0.7230953345516501,0.020336907092709966,0.0,0.6736138821531252,0.010302837991173597,0.6736138821531252,0.010302837991173597,0.0,0.7059466048989794,0.01864688814658888,0.7059466048989794,0.01864688814658888,0.0,0.563764705882353,0.007058823529411784,0.563764705882353,0.007058823529411784,0.0,0.4978168324975118,0.011792948654915536,0.4978168324975118,0.011792948654915536,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_23\predictions.csv,25,23,fedavg,cross_site_blend_50,0.6794642762598411,0.6386453932017405,0.6975992428891262,0.11570242375967799,0.5378823529411765,0.45039356278215353,0.819764705882353,0.10305882352941176,0.22447058823529412,0.5952941176470589,1.3397790289751592,0.6840358011490457,0.004571524889204648,0.6367492715516563,-0.001896121650084237,0.7055884963665005,0.007989253477374225,0.1190188261909908,0.003316402431312815,0.5430588235294118,0.005176470588235338,0.4674730649474825,0.01707950216532894,0.8056470588235294,-0.014117647058823568,0.10258823529411765,-0.00047058823529411153,0.2291764705882353,0.004705882352941171,0.5764705882352941,-0.018823529411764794,1.2882714900494554,-0.05150753892570381,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6840358011490457,0.004571524889204648,0.6840358011490457,0.004571524889204648,0.0,0.6367492715516563,-0.001896121650084237,0.6367492715516563,-0.001896121650084237,0.0,0.7055884963665005,0.007989253477374225,0.7055884963665005,0.007989253477374225,0.0,0.5430588235294118,0.005176470588235338,0.5430588235294118,0.005176470588235338,0.0,0.4674730649474825,0.01707950216532894,0.4674730649474825,0.01707950216532894,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_31\predictions.csv,25,31,fedavg,cross_site_blend_50,0.6852677839258406,0.6454968519025458,0.6921628757200268,0.09823279695779041,0.5369411764705883,0.4764889775114482,0.7816470588235294,0.0903529411764706,0.24235294117647058,0.5392941176470588,1.3700430551721479,0.6898512167431855,0.004583432817344857,0.6191076235752333,-0.026389228327312497,0.6971531555283452,0.004990279808318454,0.13115477096873163,0.03292197401094121,0.5392941176470588,0.0023529411764705577,0.46605862453102403,-0.010430352980424162,0.7971764705882353,0.015529411764705903,0.09411764705882353,0.003764705882352934,0.2621176470588235,0.019764705882352934,0.5350588235294118,-0.004235294117647004,1.3220940309340932,-0.047949024238054694,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6898512167431855,0.004583432817344857,0.6898512167431855,0.004583432817344857,0.0,0.6191076235752333,-0.026389228327312497,0.6191076235752333,-0.026389228327312497,0.0,0.6971531555283452,0.004990279808318454,0.6971531555283452,0.004990279808318454,0.0,0.5392941176470588,0.0023529411764705577,0.5392941176470588,0.0023529411764705577,0.0,0.46605862453102403,-0.010430352980424162,0.46605862453102403,-0.010430352980424162,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_37\predictions.csv,25,37,fedavg,cross_site_blend_50,0.7016052784039035,0.6763312162215472,0.6983017597586982,0.03575982088874452,0.5515294117647059,0.4857938349221363,0.7665882352941177,0.08894117647058823,0.23058823529411765,0.536,1.3449696391583394,0.6943350242675386,-0.007270254136364951,0.6515292611915207,-0.02480195503002658,0.6864901747660624,-0.011811584992635793,0.06327624950315269,0.027516428614408173,0.5487058823529412,-0.0028235294117647802,0.47545312491321723,-0.010340710008919063,0.784,0.01741176470588235,0.09411764705882353,0.005176470588235296,0.272,0.04141176470588237,0.512,-0.02400000000000002,1.3491422905795476,0.004172651421208151,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound,cross_site_blend_50,0.6943350242675386,-0.007270254136364951,0.6943350242675386,-0.007270254136364951,0.0,0.6515292611915207,-0.02480195503002658,0.6515292611915207,-0.02480195503002658,0.0,0.6864901747660624,-0.011811584992635793,0.6864901747660624,-0.011811584992635793,0.0,0.5487058823529412,-0.0028235294117647802,0.5487058823529412,-0.0028235294117647802,0.0,0.47545312491321723,-0.010340710008919063,0.47545312491321723,-0.010340710008919063,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_43\predictions.csv,25,43,fedavg,cross_site_blend_50,0.7211292301876354,0.7089025341218811,0.7250993484681104,0.059433016524394366,0.5463529411764706,0.4833399467101867,0.7637647058823529,0.08282352941176471,0.2621176470588235,0.5016470588235294,1.3533184552424085,0.7287330453866246,0.007603815198989228,0.70590177920273,-0.003000754919151083,0.7372716882073933,0.01217233973928289,0.07173554086414591,0.012302524339751542,0.5623529411764706,0.016000000000000014,0.5036808634692514,0.020340916759064742,0.7345882352941177,-0.029176470588235248,0.08282352941176471,0.0,0.23247058823529412,-0.029647058823529387,0.5021176470588236,0.00047058823529411153,1.3342154288251593,-0.019103026417249147,True,FedAvg mean absolute ordinal error above clean-calibrated upper bound,cross_site_blend_50,0.7287330453866246,0.007603815198989228,0.7287330453866246,0.007603815198989228,0.0,0.70590177920273,-0.003000754919151083,0.70590177920273,-0.003000754919151083,0.0,0.7372716882073933,0.01217233973928289,0.7372716882073933,0.01217233973928289,0.0,0.5623529411764706,0.016000000000000014,0.5623529411764706,0.016000000000000014,0.0,0.5036808634692514,0.020340916759064742,0.5036808634692514,0.020340916759064742,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_53\predictions.csv,25,53,fedavg,cross_site_blend_50,0.7099572423846213,0.6329814069671575,0.7102892661486153,0.12846570036376848,0.5449411764705883,0.48806331310863055,0.7670588235294118,0.08847058823529412,0.2503529411764706,0.5167058823529411,1.3478732103530437,0.7203989210687778,0.010441678684156463,0.6577461278478858,0.02476472088072823,0.7229941018017533,0.012704835653137958,0.10521793525402123,-0.023247765109747243,0.5430588235294118,-0.0018823529411764461,0.47802533154163873,-0.010037981566991816,0.7604705882352941,-0.0065882352941176725,0.08235294117647059,-0.006117647058823533,0.24094117647058824,-0.00941176470588237,0.5195294117647059,0.0028235294117647802,1.3164088302600414,-0.03146438009300234,True,FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound,cross_site_blend_50,0.7203989210687778,0.010441678684156463,0.7203989210687778,0.010441678684156463,0.0,0.6577461278478858,0.02476472088072823,0.6577461278478858,0.02476472088072823,0.0,0.7229941018017533,0.012704835653137958,0.7229941018017533,0.012704835653137958,0.0,0.5430588235294118,-0.0018823529411764461,0.5430588235294118,-0.0018823529411764461,0.0,0.47802533154163873,-0.010037981566991816,0.47802533154163873,-0.010037981566991816,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_61\predictions.csv,25,61,fedavg,cross_site_blend_50,0.6832703285371113,0.6340465361297029,0.6934412566094839,0.10179478761363725,0.5501176470588235,0.4855501016368902,0.7934117647058824,0.09835294117647059,0.2484705882352941,0.5449411764705883,1.3724624229878615,0.6841193391116613,0.0008490105745500021,0.5918800174821155,-0.04216651864758736,0.6892269184148937,-0.0042143381945901615,0.14702586773077675,0.0452310801171395,0.5425882352941176,-0.007529411764705896,0.4741191504716982,-0.011430951165191994,0.7948235294117647,0.0014117647058823346,0.09647058823529411,-0.001882352941176474,0.2376470588235294,-0.010823529411764704,0.5571764705882353,0.012235294117647011,1.345020725059339,-0.02744169792852258,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6841193391116613,0.0008490105745500021,0.6841193391116613,0.0008490105745500021,0.0,0.5918800174821155,-0.04216651864758736,0.5918800174821155,-0.04216651864758736,0.0,0.6892269184148937,-0.0042143381945901615,0.6892269184148937,-0.0042143381945901615,0.0,0.5425882352941176,-0.007529411764705896,0.5425882352941176,-0.007529411764705896,0.0,0.4741191504716982,-0.011430951165191994,0.4741191504716982,-0.011430951165191994,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_71\predictions.csv,25,71,fedavg,cross_site_blend_50,0.6901198981630439,0.6430194157790732,0.6788609708120887,0.06935614736442341,0.5378823529411765,0.47838643115850704,0.8075294117647058,0.09788235294117648,0.28894117647058826,0.5185882352941177,1.366638396995646,0.679604328360889,-0.010515569802154845,0.637153212520593,-0.005866203258480196,0.6688872766055732,-0.009973694206515504,0.07266891712357748,0.003312769759154066,0.5510588235294117,0.013176470588235234,0.48115829502751867,0.002771863869011626,0.8127058823529412,0.005176470588235338,0.10776470588235294,0.009882352941176467,0.3068235294117647,0.01788235294117646,0.5058823529411764,-0.012705882352941233,1.3130963378719838,-0.05354205912366217,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.679604328360889,-0.010515569802154845,0.679604328360889,-0.010515569802154845,0.0,0.637153212520593,-0.005866203258480196,0.637153212520593,-0.005866203258480196,0.0,0.6688872766055732,-0.009973694206515504,0.6688872766055732,-0.009973694206515504,0.0,0.5510588235294117,0.013176470588235234,0.5510588235294117,0.013176470588235234,0.0,0.48115829502751867,0.002771863869011626,0.48115829502751867,0.002771863869011626,0.0
results\cross_site_fedavg_panda_all_15seed_noise_25_seed_89\predictions.csv,25,89,fedavg,cross_site_blend_50,0.691499931840257,0.5809537155488453,0.6813810823680753,0.15009356793182282,0.5421176470588235,0.47576127660002693,0.7863529411764706,0.0908235294117647,0.20094117647058823,0.5854117647058823,1.376689394413574,0.7028102436303898,0.011310311790132754,0.6270073224942843,0.04605360694543892,0.6989857252432842,0.01760464287520891,0.10683121127862549,-0.04326235665319733,0.5454117647058824,0.0032941176470588918,0.4775166216673637,0.0017553450673367665,0.7717647058823529,-0.01458823529411768,0.088,-0.002823529411764711,0.23294117647058823,0.032,0.5388235294117647,-0.0465882352941176,1.319193577266413,-0.05749581714716112,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.7028102436303898,0.011310311790132754,0.7028102436303898,0.011310311790132754,0.0,0.6270073224942843,0.04605360694543892,0.6270073224942843,0.04605360694543892,0.0,0.6989857252432842,0.01760464287520891,0.6989857252432842,0.01760464287520891,0.0,0.5454117647058824,0.0032941176470588918,0.5454117647058824,0.0032941176470588918,0.0,0.4775166216673637,0.0017553450673367665,0.4775166216673637,0.0017553450673367665,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_11\predictions.csv,35,11,fedavg,cross_site_blend_50,0.702807502462627,0.6783829132392698,0.7131585153059514,0.055189224586805086,0.5496470588235294,0.4712471027092178,0.7750588235294118,0.08894117647058823,0.2263529411764706,0.5487058823529412,1.4553583897260083,0.7175865248402333,0.01477902237760631,0.6880069280386016,0.009624014799331837,0.7302168378212816,0.017058322515330127,0.0813531305533145,0.026163905966509415,0.5552941176470588,0.0056470588235294494,0.4832926438818947,0.012045541172676866,0.7463529411764706,-0.028705882352941248,0.08282352941176471,-0.006117647058823519,0.23341176470588235,0.007058823529411756,0.5129411764705882,-0.03576470588235292,1.4011080651573058,-0.05425032456870249,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound,cross_site_blend_50,0.7175865248402333,0.01477902237760631,0.7175865248402333,0.01477902237760631,0.0,0.6880069280386016,0.009624014799331837,0.6880069280386016,0.009624014799331837,0.0,0.7302168378212816,0.017058322515330127,0.7302168378212816,0.017058322515330127,0.0,0.5552941176470588,0.0056470588235294494,0.5552941176470588,0.0056470588235294494,0.0,0.4832926438818947,0.012045541172676866,0.4832926438818947,0.012045541172676866,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_17\predictions.csv,35,17,fedavg,cross_site_blend_50,0.7080945163561085,0.6778869007857478,0.695830345429813,0.057522050867597874,0.5548235294117647,0.4858721438583873,0.7585882352941177,0.08329411764705882,0.23670588235294118,0.5218823529411765,1.446629131925112,0.7128595115509524,0.004764995194843857,0.6734015766480863,-0.0044853241376614505,0.6990809133677398,0.003250567937926774,0.07001316481019138,0.012491113942593501,0.5590588235294117,0.004235294117647004,0.494717982209174,0.008845838350786728,0.7411764705882353,-0.01741176470588235,0.07905882352941176,-0.004235294117647059,0.21788235294117647,-0.01882352941176471,0.5232941176470588,0.0014117647058823346,1.406467735829219,-0.04016139609589309,False,,fedavg,0.7080945163561085,0.0,0.7128595115509524,0.004764995194843857,-0.004764995194843857,0.6778869007857478,0.0,0.6734015766480863,-0.0044853241376614505,0.0044853241376614505,0.695830345429813,0.0,0.6990809133677398,0.003250567937926774,-0.003250567937926774,0.5548235294117647,0.0,0.5590588235294117,0.004235294117647004,-0.004235294117647004,0.4858721438583873,0.0,0.494717982209174,0.008845838350786728,-0.008845838350786728
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_23\predictions.csv,35,23,fedavg,cross_site_blend_50,0.6733359157539927,0.6309207322633987,0.6936413799296838,0.12889383310825653,0.5261176470588236,0.4334494861634049,0.8475294117647059,0.10776470588235294,0.25741176470588234,0.5901176470588235,1.4246599867990646,0.6814696088417833,0.008133693087790661,0.6427754472864065,0.011854715023007723,0.6986163762742182,0.004974996344534466,0.1205426750204156,-0.008351158087840926,0.5345882352941177,0.008470588235294119,0.4603884158772586,0.0269389297138537,0.8169411764705883,-0.030588235294117583,0.104,-0.003764705882352948,0.23811764705882352,-0.019294117647058823,0.5788235294117647,-0.011294117647058788,1.3481750423076468,-0.07648494449141774,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6814696088417833,0.008133693087790661,0.6814696088417833,0.008133693087790661,0.0,0.6427754472864065,0.011854715023007723,0.6427754472864065,0.011854715023007723,0.0,0.6986163762742182,0.004974996344534466,0.6986163762742182,0.004974996344534466,0.0,0.5345882352941177,0.008470588235294119,0.5345882352941177,0.008470588235294119,0.0,0.4603884158772586,0.0269389297138537,0.4603884158772586,0.0269389297138537,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_31\predictions.csv,35,31,fedavg,cross_site_blend_50,0.6792882526885161,0.6297966245489945,0.6820669949104412,0.08666642010572279,0.5275294117647059,0.466228354158319,0.7976470588235294,0.09458823529411765,0.2484705882352941,0.5491764705882353,1.4521463119752178,0.6817190567259843,0.002430804037468204,0.6291804992694598,-0.0006161252795346961,0.6923704882557108,0.010303493345269588,0.1159129847701228,0.02924656466440001,0.5383529411764706,0.010823529411764676,0.4685929223214251,0.0023645681631060955,0.8018823529411765,0.004235294117647115,0.09694117647058824,0.0023529411764705854,0.24329411764705883,-0.005176470588235282,0.5585882352941176,0.009411764705882342,1.377431630185515,-0.07471468178970286,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6817190567259843,0.002430804037468204,0.6817190567259843,0.002430804037468204,0.0,0.6291804992694598,-0.0006161252795346961,0.6291804992694598,-0.0006161252795346961,0.0,0.6923704882557108,0.010303493345269588,0.6923704882557108,0.010303493345269588,0.0,0.5383529411764706,0.010823529411764676,0.5383529411764706,0.010823529411764676,0.0,0.4685929223214251,0.0023645681631060955,0.4685929223214251,0.0023645681631060955,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_37\predictions.csv,35,37,fedavg,cross_site_blend_50,0.6738387889261934,0.6403667312937464,0.6663248488782975,0.048793444541096465,0.5444705882352942,0.47967864424856205,0.7985882352941176,0.09458823529411765,0.21741176470588236,0.5811764705882353,1.4243384721445003,0.695137735180721,0.02129894625452755,0.6620673610087866,0.021700629715040165,0.6902950124383627,0.023970163560065205,0.04705757715597492,-0.0017358673851215478,0.5501176470588235,0.005647058823529338,0.4720302439812585,-0.007648400267303568,0.7783529411764706,-0.020235294117647018,0.09176470588235294,-0.002823529411764711,0.248,0.03058823529411764,0.5303529411764706,-0.05082352941176471,1.393763418220141,-0.03057505392435922,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.695137735180721,0.02129894625452755,0.695137735180721,0.02129894625452755,0.0,0.6620673610087866,0.021700629715040165,0.6620673610087866,0.021700629715040165,0.0,0.6902950124383627,0.023970163560065205,0.6902950124383627,0.023970163560065205,0.0,0.5501176470588235,0.005647058823529338,0.5501176470588235,0.005647058823529338,0.0,0.4720302439812585,-0.007648400267303568,0.4720302439812585,-0.007648400267303568,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_43\predictions.csv,35,43,fedavg,cross_site_blend_50,0.725117067789953,0.7071324255342382,0.7257759162436028,0.056809459044954935,0.5510588235294117,0.4825551114984879,0.7567058823529412,0.08235294117647059,0.2348235294117647,0.5218823529411765,1.421951677794332,0.732724291235546,0.007607223445593059,0.6982483236879485,-0.008884101846289627,0.7362948458956036,0.010518929652000741,0.08616633860014944,0.029356879555194504,0.5642352941176471,0.013176470588235345,0.5049945732422775,0.02243946174378958,0.723764705882353,-0.03294117647058825,0.07952941176470588,-0.002823529411764711,0.21976470588235295,-0.015058823529411763,0.504,-0.01788235294117646,1.3825337600202992,-0.03941791777403281,False,,fedavg,0.725117067789953,0.0,0.732724291235546,0.007607223445593059,-0.007607223445593059,0.7071324255342382,0.0,0.6982483236879485,-0.008884101846289627,0.008884101846289627,0.7257759162436028,0.0,0.7362948458956036,0.010518929652000741,-0.010518929652000741,0.5510588235294117,0.0,0.5642352941176471,0.013176470588235345,-0.013176470588235345,0.4825551114984879,0.0,0.5049945732422775,0.02243946174378958,-0.02243946174378958
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_53\predictions.csv,35,53,fedavg,cross_site_blend_50,0.7009774759911245,0.5937438008143932,0.7063815806972741,0.16791826210044836,0.5336470588235294,0.47967626284505127,0.7943529411764706,0.09129411764705882,0.2771764705882353,0.5171764705882353,1.450145083915061,0.71328525789638,0.0123077819052555,0.6442121196336595,0.05046831881926639,0.7159752747460674,0.009593694048793289,0.11567445337684312,-0.052243808723605234,0.5407058823529411,0.007058823529411784,0.46975269304964806,-0.009923569795403209,0.7708235294117647,-0.02352941176470591,0.08658823529411765,-0.004705882352941171,0.22447058823529412,-0.052705882352941186,0.5463529411764706,0.029176470588235248,1.3744048032950111,-0.07574028062004978,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.71328525789638,0.0123077819052555,0.71328525789638,0.0123077819052555,0.0,0.6442121196336595,0.05046831881926639,0.6442121196336595,0.05046831881926639,0.0,0.7159752747460674,0.009593694048793289,0.7159752747460674,0.009593694048793289,0.0,0.5407058823529411,0.007058823529411784,0.5407058823529411,0.007058823529411784,0.0,0.46975269304964806,-0.009923569795403209,0.46975269304964806,-0.009923569795403209,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_61\predictions.csv,35,61,fedavg,cross_site_blend_50,0.6780136149482089,0.5824396567178587,0.6780706281842521,0.14367553780755005,0.532235294117647,0.46304038067476966,0.819764705882353,0.10258823529411765,0.264,0.5557647058823529,1.4448023073818865,0.683879644084426,0.0058660291362171435,0.583949250563857,0.0015095938459983582,0.684753315600872,0.006682687416619926,0.13972118668781242,-0.003954351119737631,0.5435294117647059,0.011294117647058899,0.4767765764433487,0.01373619576857904,0.8018823529411765,-0.01788235294117646,0.1011764705882353,-0.0014117647058823485,0.25741176470588234,-0.0065882352941176725,0.5444705882352942,-0.011294117647058788,1.3906512014723185,-0.054151105909568065,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.683879644084426,0.0058660291362171435,0.683879644084426,0.0058660291362171435,0.0,0.583949250563857,0.0015095938459983582,0.583949250563857,0.0015095938459983582,0.0,0.684753315600872,0.006682687416619926,0.684753315600872,0.006682687416619926,0.0,0.5435294117647059,0.011294117647058899,0.5435294117647059,0.011294117647058899,0.0,0.4767765764433487,0.01373619576857904,0.4767765764433487,0.01373619576857904,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_71\predictions.csv,35,71,fedavg,cross_site_blend_50,0.6791511979235159,0.622724346880341,0.6642128660064819,0.08622957143612453,0.5284705882352941,0.46465023648900655,0.8390588235294117,0.104,0.3265882352941176,0.5124705882352941,1.4171550018496677,0.6856966289454127,0.006545431021896864,0.6253488095290576,0.00262446264871663,0.6741874257263876,0.009974559719905685,0.09421141786231191,0.007981846426187378,0.536,0.007529411764705896,0.4630121379176815,-0.001638098571325075,0.8183529411764706,-0.02070588235294113,0.10352941176470588,-0.00047058823529411153,0.2936470588235294,-0.032941176470588196,0.5247058823529411,0.012235294117647011,1.3771033471261245,-0.04005165472354322,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6856966289454127,0.006545431021896864,0.6856966289454127,0.006545431021896864,0.0,0.6253488095290576,0.00262446264871663,0.6253488095290576,0.00262446264871663,0.0,0.6741874257263876,0.009974559719905685,0.6741874257263876,0.009974559719905685,0.0,0.536,0.007529411764705896,0.536,0.007529411764705896,0.0,0.4630121379176815,-0.001638098571325075,0.4630121379176815,-0.001638098571325075,0.0
results\cross_site_fedavg_panda_all_15seed_noise_35_seed_89\predictions.csv,35,89,fedavg,cross_site_blend_50,0.6815538683925325,0.612817303680883,0.6765780104341379,0.11938414931384378,0.5327058823529411,0.4649109020518735,0.804235294117647,0.09317647058823529,0.19811764705882354,0.6061176470588235,1.4389857295377713,0.6897732459768311,0.008219377584298582,0.6134160597886655,0.0005987561077824832,0.6850294214082666,0.008451410974128715,0.12855048232583144,0.00916633301198766,0.5407058823529411,0.008000000000000007,0.47150113523502096,0.0065902331831474426,0.7868235294117647,-0.01741176470588235,0.09129411764705882,-0.001882352941176474,0.2272941176470588,0.029176470588235276,0.5595294117647058,-0.04658823529411771,1.3914631408921618,-0.04752258864560943,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6897732459768311,0.008219377584298582,0.6897732459768311,0.008219377584298582,0.0,0.6134160597886655,0.0005987561077824832,0.6134160597886655,0.0005987561077824832,0.0,0.6850294214082666,0.008451410974128715,0.6850294214082666,0.008451410974128715,0.0,0.5407058823529411,0.008000000000000007,0.5407058823529411,0.008000000000000007,0.0,0.47150113523502096,0.0065902331831474426,0.47150113523502096,0.0065902331831474426,0.0
